cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n155,6,7,10,0,7,4,1,1,8,4,2,3,7,6,6,0,7,3,1,7,0,0,4,6,8,4,10,9,0,7,0,7,4,6,8,3,1,10,8,2,10,0,10,9,5,0,9,7,8,3,0,3,8,3,7,4,7,8,8,9,0,6,0,0,3,6,5,7,7,1,0,2,4,5,1,1,5,8,10,2,0,1,6,3,1,7,6,8,1,8
n158,6,7,10,0,7,4,1,0,8,4,2,10,7,6,6,0,7,3,1,7,0,5,4,6,8,4,10,9,10,7,0,0,4,0,8,3,1,10,8,2,10,0,10,9,5,0,9,7,8,3,5,3,8,3,7,4,7,8,8,9,0,6,0,0,3,6,5,7,7,0,0,2,4,5,1,1,5,8,10,2,0,1,6,3,0,7,6,8,1,8
n157,6,7,10,0,7,4,1,0,8,4,2,0,7,6,6,0,7,3,1,7,0,0,4,6,8,4,10,9,10,7,0,0,4,0,8,3,1,10,8,2,10,0,10,9,5,0,9,7,8,3,5,3,8,3,7,4,7,8,8,9,0,6,0,0,3,6,5,7,7,0,0,2,4,5,1,1,5,8,10,2,0,1,6,3,0,7,6,8,1,8
n162,6,7,10,2,7,4,1,0,8,4,6,0,0,6,6,0,7,3,1,7,4,0,4,6,8,4,10,9,9,7,6,6,4,0,0,3,1,10,8,2,0,0,10,9,5,0,9,7,8,3,0,3,8,3,7,4,7,8,8,9,0,6,0,0,3,10,5,7,0,10,0,2,4,5,1,1,5,8,10,0,9,8,6,3,0,7,6,8,1,8
n161,6,7,10,2,7,4,1,0,8,4,6,0,0,6,6,0,7,3,1,7,4,0,4,6,8,4,10,9,0,7,6,0,4,0,0,3,1,10,8,2,0,0,10,9,5,0,9,7,8,3,0,3,8,3,7,4,7,8,8,9,0,6,1,6,3,0,5,7,0,10,0,2,4,5,1,1,5,8,10,0,0,8,6,3,0,7,6,8,1,8
n164,6,7,10,0,7,4,1,0,8,4,6,0,5,6,6,0,7,3,1,7,4,0,4,6,8,4,10,9,0,7,6,0,4,0,0,3,1,10,8,2,0,0,10,9,5,2,9,7,8,3,0,3,8,3,7,4,7,8,8,9,0,6,5,2,3,1,5,7,0,10,0,2,4,5,1,1,5,8,10,0,0,8,6,3,0,7,6,8,1,8
n163,6,7,10,0,7,4,1,0,8,4,6,0,10,6,6,0,7,3,1,7,4,9,4,6,8,4,10,9,4,7,6,1,4,0,0,3,1,10,8,2,0,0,10,9,5,4,9,7,8,3,0,3,8,3,7,4,7,8,8,9,0,6,0,0,3,10,5,7,0,10,0,2,4,5,1,1,5,8,10,0,0,8,6,3,0,7,6,8,1,8
n172,6,7,10,0,7,4,1,0,8,4,10,0,0,6,6,9,7,3,1,7,1,3,4,6,8,4,10,9,0,6,0,0,4,0,0,3,1,10,5,2,7,0,10,9,9,1,9,2,8,3,5,3,8,2,7,4,6,8,8,5,4,6,8,7,5,10,5,7,0,7,10,2,0,6,0,1,5,6,10,2,6,0,6,0,0,0,6,0,1,8
n171,6,7,10,7,7,4,1,0,8,4,10,0,0,6,6,0,7,3,1,7,1,3,4,6,8,4,10,9,0,6,0,0,4,5,0,3,1,10,5,2,7,0,10,9,9,1,9,6,8,3,5,3,8,2,7,4,6,8,8,5,2,6,0,7,0,10,5,7,0,7,10,2,0,6,3,1,5,6,10,2,6,0,6,0,0,0,6,0,1,8
n174,6,7,10,0,7,4,1,0,8,4,10,4,0,6,6,0,7,3,1,7,1,3,4,6,8,4,10,9,5,6,0,5,4,0,0,3,1,10,5,2,7,0,10,9,9,1,9,0,8,3,0,3,8,2,7,4,6,8,8,5,0,6,4,7,0,10,5,7,0,0,0,2,10,6,0,1,5,6,10,2,6,0,6,0,9,0,6,0,1,8
n173,6,7,10,0,7,4,1,0,8,4,10,4,3,6,6,0,7,3,1,7,1,3,4,6,8,4,10,9,5,6,0,0,4,0,3,3,1,10,5,2,7,0,10,9,9,1,9,0,8,3,0,3,8,2,7,4,6,8,8,5,0,6,0,7,0,10,5,7,0,2,0,2,10,6,0,1,5,6,10,2,6,0,6,0,9,0,6,0,1,8
n178,6,7,10,7,7,4,1,0,8,4,10,2,5,6,6,7,7,3,1,7,1,3,4,6,8,4,10,9,4,6,10,4,4,3,5,3,1,10,9,2,7,0,10,9,9,6,9,6,8,3,0,3,8,2,7,4,6,8,8,5,0,6,2,7,0,0,5,7,0,0,8,2,2,6,10,1,5,6,10,2,6,0,6,0,8,4,6,0,1,8
n177,6,7,10,10,7,4,1,7,8,4,10,2,0,6,6,7,7,3,1,7,1,3,4,6,8,4,10,9,4,6,0,4,4,0,5,3,1,10,9,2,7,0,10,9,9,7,9,0,8,3,0,3,8,2,7,4,6,8,8,5,0,6,2,7,0,0,5,7,3,0,8,2,0,6,10,1,5,6,10,2,6,0,6,9,8,4,6,0,1,8
n180,6,7,10,0,7,4,1,10,8,4,10,9,0,6,6,7,7,3,1,7,1,3,4,6,8,4,10,9,0,6,0,1,4,7,9,3,1,10,10,2,7,0,10,9,9,6,9,0,8,3,8,3,8,2,7,4,6,8,8,5,0,6,2,7,0,0,5,7,0,10,8,2,0,6,10,1,5,6,10,2,0,0,6,0,0,4,6,4,1,8
n179,6,7,10,0,7,4,1,10,8,4,10,0,6,6,6,7,7,3,1,7,1,3,4,6,8,4,10,9,0,6,0,1,4,7,0,3,1,10,10,2,7,0,10,9,9,6,9,0,8,3,0,3,8,2,7,4,6,8,8,5,0,6,2,7,0,0,5,7,0,0,8,2,0,6,10,1,5,6,10,2,0,0,6,0,0,4,6,4,1,8
n186,6,7,10,4,7,4,1,6,8,4,0,1,5,6,6,0,7,3,1,7,7,2,4,6,8,4,10,9,5,0,10,9,4,0,5,3,1,10,0,2,7,0,10,9,9,10,9,6,8,3,0,3,8,0,7,4,6,8,8,8,7,6,4,7,1,0,5,7,0,0,0,2,0,3,5,1,5,6,10,10,8,0,6,0,10,10,6,0,1,8
n185,6,7,10,0,7,4,1,6,8,4,0,1,5,6,6,2,7,3,1,7,7,2,4,6,8,4,10,9,5,0,10,9,4,0,5,3,1,10,9,2,7,1,10,9,9,10,9,6,8,3,2,3,8,0,7,4,6,8,8,8,7,6,0,7,1,0,5,7,0,3,0,2,0,0,5,1,5,6,10,0,8,2,6,0,0,8,6,0,1,8
n188,6,7,10,0,7,4,1,6,8,4,0,1,5,6,6,0,7,3,1,7,7,10,4,6,8,4,10,9,5,4,10,9,4,0,5,3,1,10,8,2,7,8,10,9,9,0,9,6,8,3,0,3,8,0,7,4,6,8,8,8,7,6,6,7,1,0,5,7,0,2,0,2,9,0,5,1,5,6,10,0,0,8,6,3,0,4,6,0,1,8
n187,6,7,10,0,7,4,1,6,8,4,0,1,5,6,6,3,7,3,1,7,7,10,4,6,8,4,10,9,5,4,10,9,4,0,5,3,1,10,8,2,7,8,10,9,9,0,9,6,8,3,0,3,8,0,7,4,6,8,8,8,7,6,6,7,1,0,5,7,0,0,0,2,9,0,5,1,5,6,10,3,0,9,6,3,0,4,6,0,1,8
n192,6,7,10,0,7,4,1,6,8,4,0,1,0,6,6,0,7,3,1,7,4,9,4,6,8,4,10,9,5,0,9,9,4,0,4,3,1,10,0,2,7,9,10,9,9,5,9,6,8,3,0,3,8,0,7,4,6,8,8,0,7,6,0,7,0,5,5,7,0,10,3,2,0,0,5,1,5,6,10,0,0,0,6,0,0,6,6,0,1,8
n191,6,7,10,5,7,4,1,6,8,4,0,1,0,6,6,0,7,3,1,7,4,9,4,6,8,4,10,9,5,0,9,9,4,0,0,3,1,10,0,2,7,9,10,9,9,5,9,6,8,3,0,3,8,0,7,4,6,8,8,0,7,6,0,7,0,5,5,7,0,10,0,2,0,0,5,1,5,6,10,0,0,0,6,9,0,0,6,0,1,8
n194,6,7,10,0,7,4,1,6,8,4,8,1,1,6,6,0,7,3,1,7,4,0,4,6,8,4,10,9,5,0,0,9,4,0,0,3,1,10,9,2,7,9,10,9,9,0,9,6,8,3,0,3,8,0,7,4,6,8,8,0,7,6,0,7,0,0,5,7,0,0,7,2,0,1,5,1,5,6,10,0,0,6,6,0,0,0,6,10,1,8
n193,6,7,10,0,7,4,1,6,8,4,0,1,0,6,6,10,7,3,1,7,4,0,4,6,8,4,10,9,5,0,0,9,4,0,0,3,1,10,9,2,7,9,10,9,9,0,9,6,8,3,0,3,8,0,7,4,6,8,8,0,7,6,0,7,0,7,5,7,0,0,0,2,0,1,5,1,5,6,10,1,0,0,6,0,0,0,6,0,1,8
n204,0,7,10,0,7,4,0,2,8,4,0,6,7,6,2,8,7,3,1,7,0,8,4,6,8,0,10,9,1,8,0,3,4,0,0,3,0,10,7,2,7,0,10,9,7,1,9,6,0,8,10,3,8,7,7,4,6,8,8,0,3,6,9,0,9,4,5,0,1,9,0,2,1,2,3,1,5,9,10,3,7,3,6,10,7,8,4,0,1,8
n203,0,7,10,0,7,4,0,2,8,4,0,4,7,6,2,8,7,3,1,7,0,8,4,6,8,0,10,9,1,8,0,0,4,0,9,3,0,10,7,2,0,2,10,9,7,1,9,6,0,8,10,3,8,7,7,4,6,8,8,3,3,6,9,0,9,0,5,0,1,0,0,2,1,2,3,1,5,9,10,3,7,3,6,10,7,8,4,0,1,8
n206,0,7,10,0,7,4,0,2,8,4,0,0,7,6,2,8,7,3,1,7,5,8,4,6,8,1,10,9,1,8,9,0,4,0,0,3,6,10,7,2,8,8,10,9,7,1,9,6,5,4,10,3,8,7,7,4,6,8,8,0,0,6,9,4,9,0,5,10,1,0,7,2,1,0,0,1,5,9,10,3,7,3,6,10,3,8,4,0,1,8
n205,0,7,10,0,7,4,0,2,8,4,0,0,7,6,2,8,7,3,1,7,0,8,4,6,8,1,10,9,1,8,7,0,4,0,5,3,6,10,7,2,8,8,10,9,7,1,9,6,0,4,10,3,8,7,7,4,6,8,8,0,0,6,9,0,9,0,5,10,1,0,7,2,1,0,0,1,5,9,10,3,0,3,6,10,3,8,4,0,1,8
n210,7,7,10,0,7,4,3,2,8,4,0,0,7,6,2,8,7,3,1,7,7,0,4,6,8,0,10,9,1,8,0,5,4,0,0,3,10,10,7,2,3,0,10,9,3,1,9,6,4,3,10,3,8,7,7,4,6,8,8,6,9,6,9,4,9,0,5,0,1,5,3,2,1,4,0,1,5,9,10,3,0,3,6,10,3,8,4,0,1,8
n209,0,7,10,0,7,4,3,2,8,4,0,0,7,6,2,8,7,3,1,7,7,0,4,6,8,0,10,9,1,8,0,5,4,5,0,3,10,10,7,2,3,3,10,9,3,1,9,6,4,3,10,3,8,7,7,4,6,8,8,0,9,6,9,4,9,0,5,0,1,5,3,2,1,4,0,1,5,9,10,3,8,3,6,10,3,8,4,0,1,8
n212,0,7,10,0,7,4,3,2,8,4,0,8,7,6,2,8,7,3,1,7,0,0,4,6,8,0,10,9,1,8,0,0,4,4,3,3,0,10,7,2,3,0,10,9,7,1,9,6,0,3,10,3,8,7,7,4,6,8,8,0,0,6,9,4,9,9,5,0,1,0,0,2,1,4,0,1,5,9,10,3,6,3,6,10,0,8,4,0,1,8
n211,0,7,10,0,7,4,3,2,8,4,4,8,7,6,2,8,7,3,1,7,0,0,4,6,8,7,10,9,1,8,0,0,4,0,0,3,0,10,7,2,3,0,10,9,7,1,9,6,0,3,10,3,8,7,7,4,6,8,8,0,8,6,9,4,9,0,5,0,1,0,1,2,1,4,0,1,5,9,10,3,0,3,6,10,5,8,4,0,1,8
n218,7,7,10,0,7,4,8,2,8,4,7,7,7,6,0,8,7,3,1,7,0,8,4,6,8,0,10,9,1,8,0,0,4,0,0,3,0,10,7,2,8,10,10,9,0,1,9,6,0,10,10,3,8,7,7,4,1,8,8,0,6,6,3,0,9,0,5,0,1,0,0,2,1,3,5,1,5,9,10,3,4,3,6,2,0,8,4,0,1,8
n217,7,7,10,0,7,4,8,2,8,4,7,7,7,6,0,8,7,3,1,7,8,8,4,6,8,0,10,9,1,8,0,0,4,0,0,3,0,10,7,2,0,10,10,9,0,1,9,6,0,10,10,3,8,7,7,4,1,8,8,0,6,6,3,1,9,0,5,0,1,0,4,2,1,3,5,1,5,9,10,3,4,3,6,2,6,8,4,0,1,8
n220,7,7,10,0,7,4,8,2,8,4,7,7,7,6,0,8,7,3,1,7,0,8,4,6,8,0,10,9,1,8,0,5,4,0,0,3,6,10,7,2,2,10,10,9,7,1,9,6,0,10,10,3,8,7,7,4,1,8,8,8,0,6,1,9,9,0,5,0,1,0,0,2,1,3,5,1,5,9,10,3,0,3,6,2,6,8,4,0,1,8
n219,7,7,10,0,7,4,8,2,8,4,7,7,7,6,0,8,7,3,1,7,7,8,4,6,8,0,10,9,1,8,0,5,4,5,0,3,8,10,7,2,0,10,10,9,6,1,9,6,0,10,10,3,8,7,7,4,1,8,8,8,0,6,0,0,9,7,5,0,1,0,0,2,1,3,5,1,5,9,10,3,1,3,6,2,6,8,4,0,1,8
n224,10,7,10,0,7,4,2,2,8,4,0,7,7,6,6,8,7,3,1,7,0,0,4,6,8,4,10,9,1,8,10,0,4,6,4,3,0,10,7,2,9,2,10,9,0,1,9,6,0,10,10,3,8,7,7,4,1,8,8,0,0,6,0,8,9,0,5,0,1,2,4,2,1,5,5,1,5,9,10,3,0,3,6,1,4,8,0,0,1,8
n223,10,7,10,0,7,4,2,2,8,4,0,7,7,6,0,8,7,3,1,7,6,0,4,6,8,4,10,9,1,8,6,0,4,6,4,3,0,10,7,2,9,4,10,9,0,1,9,6,0,10,10,3,8,7,7,4,1,8,8,0,0,6,0,8,9,0,5,0,1,2,4,2,1,5,5,1,5,9,10,3,2,3,6,4,4,8,0,3,1,8
n226,10,7,10,0,7,4,2,2,8,4,0,7,7,6,0,8,7,3,1,7,0,4,4,6,8,4,10,9,1,8,9,0,4,6,4,3,0,10,7,2,9,0,10,9,0,1,9,6,0,10,10,3,8,7,7,4,1,8,8,8,0,6,6,0,9,0,5,9,1,2,4,2,1,5,5,1,5,9,10,3,0,3,6,1,4,8,0,0,1,8
n225,10,7,10,2,7,4,2,2,8,4,0,7,7,6,0,8,7,3,1,7,0,0,4,6,8,4,10,9,1,8,0,0,4,6,4,3,0,10,7,2,9,0,10,9,0,1,9,6,0,10,10,3,8,7,7,4,1,8,8,0,0,6,6,4,9,0,5,0,1,2,4,2,1,5,5,1,5,9,10,3,0,3,6,1,4,8,0,0,1,8
n234,2,7,10,2,7,4,2,8,8,4,8,10,7,6,6,0,7,3,1,7,4,0,4,6,8,0,10,9,0,8,0,7,4,9,2,3,5,10,7,2,9,10,10,9,0,1,9,6,7,2,7,3,8,8,7,4,0,8,8,2,8,6,6,2,9,0,5,3,1,5,10,2,9,0,10,1,5,9,10,9,10,3,6,10,6,8,7,0,1,8
n233,1,7,10,0,7,4,2,8,8,4,8,10,7,6,6,0,7,3,1,7,0,0,4,6,8,9,10,9,0,8,10,7,4,9,2,3,5,10,7,2,9,10,10,9,0,1,9,6,7,2,7,3,8,0,7,4,0,8,8,2,8,6,6,2,9,0,5,3,1,5,0,2,9,0,10,1,5,0,10,9,10,3,6,10,6,8,7,0,1,8
n236,8,7,10,0,7,4,2,8,8,4,8,10,7,6,6,0,7,3,1,7,0,0,4,6,8,0,10,9,0,8,0,7,4,9,2,3,5,10,7,2,0,10,10,9,9,1,9,6,7,2,7,3,8,0,7,4,0,8,8,2,8,6,6,2,9,0,5,3,1,5,0,2,9,0,10,1,5,0,10,9,10,3,6,10,6,8,7,0,1,8
n235,0,7,10,0,7,4,2,8,8,4,8,10,7,6,6,0,7,3,1,7,0,0,4,6,8,0,10,9,0,8,0,7,4,9,2,3,5,10,7,2,0,10,10,9,9,1,9,6,7,2,7,3,8,6,7,4,0,8,8,2,8,6,6,2,9,0,5,3,1,5,0,2,9,0,10,1,5,0,10,9,10,3,6,10,6,8,7,0,1,8
n240,0,7,10,2,7,4,2,8,8,4,8,5,7,6,0,2,7,3,1,7,8,0,4,6,8,10,10,9,0,8,3,7,4,0,2,3,5,10,7,2,0,8,10,9,0,1,9,6,7,2,2,3,8,0,7,4,0,8,8,3,10,6,6,2,9,0,5,0,1,5,0,2,9,5,10,1,5,3,10,9,10,3,6,2,0,8,7,0,1,8
n239,0,7,10,2,7,4,2,8,8,4,8,0,7,6,0,2,7,3,1,7,8,0,4,6,8,10,10,9,0,8,0,7,4,10,2,3,5,10,7,2,0,0,10,9,1,1,9,6,7,2,2,3,8,0,7,4,0,8,8,3,10,6,6,2,9,6,5,0,1,5,0,2,9,5,10,1,5,3,10,9,10,3,6,2,0,8,7,0,1,8
n242,2,7,10,0,7,4,2,8,8,4,8,0,7,6,1,10,7,3,1,7,8,0,4,6,8,2,10,9,10,8,6,7,4,0,2,3,5,10,7,2,0,2,10,9,7,1,9,6,7,2,2,3,8,9,7,4,0,8,8,3,10,6,6,2,9,0,5,0,1,5,3,2,9,5,10,1,5,3,10,9,10,3,6,0,0,8,7,0,1,8
n241,0,7,10,0,7,4,2,8,8,4,8,0,7,6,4,10,7,3,1,7,8,0,4,6,8,2,10,9,9,8,0,7,4,0,2,3,5,10,7,2,0,2,10,9,7,1,9,6,7,2,2,3,8,9,7,4,0,8,8,3,10,6,6,2,9,0,5,10,1,5,0,2,9,5,10,1,5,3,10,9,10,3,6,0,6,8,7,0,1,8
n248,2,7,10,5,7,4,0,2,8,4,8,3,7,6,7,3,7,3,1,7,6,6,4,6,8,8,10,9,0,8,10,7,4,2,8,3,9,10,7,2,7,4,10,9,0,1,9,6,9,6,3,3,8,8,7,4,0,8,8,6,2,6,6,2,9,4,5,7,1,0,0,2,0,0,10,1,5,0,10,9,3,3,6,0,9,8,7,0,1,8
n247,2,7,10,5,7,4,0,2,8,4,8,3,7,6,9,0,7,3,1,7,6,0,4,6,8,8,10,9,0,8,0,7,4,2,8,3,9,10,7,2,7,4,10,9,0,1,9,6,9,0,3,3,8,0,7,4,7,8,8,6,2,6,6,2,9,4,5,7,1,0,0,2,0,8,10,1,5,0,10,9,3,3,6,0,9,8,7,0,1,8
n250,0,7,10,0,7,4,0,2,8,4,8,3,7,6,0,0,7,3,1,7,6,0,4,6,8,8,10,9,0,8,0,7,4,2,8,3,9,10,7,2,7,4,10,9,10,1,9,6,9,0,0,3,8,0,7,4,0,8,8,0,0,6,6,2,9,4,5,7,1,0,0,2,9,1,10,1,5,1,10,9,3,3,6,0,9,8,7,0,1,8
n249,0,7,10,10,7,4,0,2,8,4,8,3,7,6,0,0,7,3,1,7,6,0,4,6,8,8,10,9,0,8,0,7,4,2,8,3,9,10,7,2,7,4,10,9,10,1,9,6,9,0,0,3,8,8,7,4,0,8,8,0,0,6,6,2,9,4,5,7,1,7,3,2,0,1,10,1,5,1,10,9,3,3,6,0,9,8,7,0,1,8
n254,0,7,10,0,7,4,4,4,8,4,8,3,7,6,5,0,7,3,1,7,6,0,4,6,8,0,10,9,0,8,8,7,4,0,8,3,0,10,7,2,7,0,10,9,0,1,9,6,9,0,0,3,8,3,7,4,0,8,8,0,5,6,6,2,9,4,5,7,1,0,9,2,0,0,10,1,5,0,10,9,0,3,6,0,0,8,7,0,1,8
n253,0,7,10,0,7,4,4,4,8,4,8,3,7,6,5,0,7,3,1,7,6,0,4,6,8,0,10,9,0,8,8,7,4,6,8,3,0,10,7,2,7,0,10,9,0,1,9,6,9,0,0,3,8,3,7,4,0,8,8,0,5,6,6,2,9,4,5,7,1,0,9,2,2,1,10,1,5,0,10,9,0,3,6,0,0,8,7,0,1,8
n256,0,7,10,0,7,4,4,0,8,4,8,3,7,6,0,0,7,3,1,7,6,0,4,6,8,0,10,9,0,8,8,7,4,0,8,3,0,10,7,2,7,0,10,9,7,1,9,6,9,0,0,3,8,3,7,4,5,8,8,0,5,6,6,2,9,4,5,7,1,0,9,2,0,7,10,1,5,3,10,9,2,3,6,0,1,8,7,6,1,8
n255,0,7,10,0,7,4,4,0,8,4,8,3,7,6,0,0,7,3,1,7,6,0,4,6,8,0,10,9,0,8,8,7,4,0,8,3,7,10,7,2,7,0,10,9,0,1,9,6,9,0,0,3,8,3,7,4,0,8,8,0,5,6,6,2,9,4,5,7,1,0,9,2,0,7,10,1,5,0,10,9,2,3,6,0,0,8,7,6,1,8
n270,2,6,10,0,3,4,4,3,6,4,3,7,10,6,8,0,10,3,1,7,0,4,4,0,2,4,7,9,3,8,9,5,0,1,6,9,6,10,6,2,0,6,4,2,8,6,9,4,0,4,2,3,2,2,7,4,5,9,8,2,10,6,10,3,10,6,7,1,10,2,10,2,0,7,3,2,7,8,10,1,0,5,6,5,3,3,10,0,1,9
n269,2,6,10,0,3,4,4,3,6,4,3,2,10,6,8,0,10,3,1,7,0,4,4,5,2,4,7,9,3,8,9,0,0,0,6,9,6,10,6,2,0,6,4,2,8,6,9,4,0,4,2,3,2,0,7,4,5,9,8,2,10,6,10,2,10,6,7,1,10,2,10,2,5,7,3,2,7,8,10,1,0,5,6,5,3,0,10,0,1,9
n272,2,6,10,0,3,4,4,3,6,4,3,6,10,6,8,6,10,3,1,7,5,4,4,1,2,4,7,9,3,8,9,0,2,0,6,9,6,10,6,2,0,6,4,2,8,6,9,4,5,4,2,3,2,10,7,4,5,9,8,2,10,6,10,0,10,6,7,1,10,2,10,2,0,7,3,2,7,8,10,1,0,5,6,5,3,0,10,0,1,9
n271,2,6,10,2,3,4,4,3,6,4,3,6,10,6,8,6,10,3,1,7,0,4,4,0,2,4,7,9,3,8,9,0,2,0,6,9,6,10,6,2,0,6,4,2,8,6,9,4,0,4,2,3,2,10,7,4,5,9,8,2,10,6,10,3,10,6,7,1,10,2,10,2,0,7,3,2,7,8,10,1,0,5,6,5,3,0,10,0,1,9
n276,2,6,10,0,3,4,4,3,6,4,3,7,10,6,8,10,10,3,1,7,0,4,4,2,2,3,7,9,9,8,9,2,9,8,6,9,6,10,6,2,5,6,4,2,8,6,9,4,9,7,2,3,2,0,7,4,5,9,8,2,10,6,10,1,10,6,7,1,10,2,0,2,3,7,3,2,7,8,10,1,0,5,6,5,3,0,10,9,1,4
n275,2,6,10,0,3,4,4,3,6,4,3,0,10,6,8,10,10,3,1,7,0,4,4,0,2,3,7,9,5,8,9,2,9,8,6,9,6,10,6,2,5,6,4,2,8,6,9,4,6,0,2,3,2,0,7,4,5,9,8,2,10,6,10,4,10,6,7,1,10,2,0,2,3,7,3,2,7,8,10,1,0,5,6,5,3,0,10,9,1,4
n278,2,6,10,0,3,4,4,3,6,4,3,8,10,6,8,10,10,3,1,7,0,4,4,0,2,0,7,9,2,8,9,0,5,8,6,9,6,10,6,2,5,6,4,2,8,6,9,0,0,0,2,3,2,0,7,4,5,9,8,2,10,6,10,2,10,6,7,1,10,2,5,2,3,7,3,2,7,8,10,1,0,5,6,5,3,6,10,9,1,0
n277,2,6,10,0,3,4,4,3,6,4,3,0,10,6,8,10,10,3,1,7,0,4,4,0,2,0,7,9,2,8,9,3,0,8,6,9,6,10,6,2,0,6,4,2,8,6,9,0,8,6,2,3,2,0,7,4,5,9,8,2,10,6,10,10,10,6,7,1,10,2,5,2,3,7,3,2,7,8,10,1,0,5,6,5,3,0,10,9,1,0
n284,2,6,10,0,3,4,4,0,6,4,3,6,10,6,8,0,10,3,1,7,0,4,4,0,2,0,7,9,0,8,9,10,3,0,6,9,6,10,6,2,0,6,7,2,8,6,9,0,0,8,2,3,2,0,7,4,5,0,8,2,10,6,10,4,10,6,0,8,7,2,6,2,2,7,5,2,0,8,10,1,0,5,6,5,3,5,10,0,1,0
n283,2,6,10,0,3,4,4,3,6,4,3,6,10,6,8,0,10,3,1,7,0,4,4,0,2,0,7,9,0,8,9,0,3,0,6,9,6,10,6,2,0,6,7,2,8,6,9,0,0,6,2,3,2,0,7,4,5,6,8,2,10,6,10,0,10,6,0,8,7,2,6,2,0,7,0,2,0,8,10,1,4,5,6,5,3,3,10,0,1,0
n286,2,6,10,7,3,4,4,0,6,4,3,0,10,6,8,0,10,3,1,7,0,4,4,0,2,0,7,9,0,8,9,3,3,4,6,9,6,10,6,2,7,6,7,2,8,6,9,0,6,1,2,3,2,0,7,4,5,0,8,2,10,6,10,0,10,6,0,8,0,2,4,2,0,7,3,2,0,8,10,1,0,5,6,5,3,0,10,0,1,0
n285,2,6,10,0,3,4,4,0,6,4,3,0,10,6,8,0,10,3,1,7,0,4,4,0,2,0,7,9,0,8,9,3,3,4,6,9,6,10,6,2,7,6,7,2,8,6,9,0,9,1,2,3,2,0,7,4,5,0,8,2,10,6,10,6,10,6,0,8,0,2,0,2,0,7,3,2,0,8,10,1,0,5,6,5,3,0,10,0,1,0
n290,2,6,10,7,3,4,4,7,6,4,3,0,10,6,8,1,10,3,1,7,0,4,4,7,2,0,7,9,9,8,9,0,3,2,6,9,6,10,6,2,0,6,7,2,8,6,9,0,0,0,2,3,2,0,7,4,5,10,8,2,10,6,10,3,10,6,10,7,7,2,3,2,8,7,0,2,6,8,10,1,2,5,6,5,3,3,10,1,1,3
n289,2,6,10,7,3,4,4,4,6,4,3,1,10,6,8,1,10,3,1,7,0,4,4,7,2,10,7,9,9,8,9,0,3,2,6,9,6,10,6,2,0,6,7,2,8,6,9,0,0,0,2,3,2,9,7,4,5,10,8,2,10,6,10,3,10,6,7,7,7,2,3,2,8,7,0,2,6,8,10,1,2,5,6,5,3,0,10,1,1,3
n292,2,6,10,7,3,4,4,1,6,4,3,0,10,6,8,1,10,3,1,7,8,4,4,7,2,0,7,9,9,8,9,4,3,0,6,9,6,10,6,2,0,6,7,2,8,6,9,0,0,0,2,3,2,3,7,4,5,10,8,2,10,6,10,0,10,6,9,9,2,2,0,2,8,7,0,2,6,8,10,1,2,5,6,5,3,0,10,4,1,3
n291,2,6,10,7,3,4,4,1,6,4,3,0,10,6,8,1,10,3,1,7,5,4,4,7,2,0,7,9,9,8,9,4,3,0,6,9,6,10,6,2,0,6,7,2,8,6,9,3,0,0,2,3,2,3,7,4,5,10,8,2,10,6,10,0,10,6,9,9,2,2,6,2,8,7,0,2,6,8,10,1,2,5,6,5,3,0,10,4,1,3
n300,2,6,10,9,8,4,6,0,6,4,3,0,10,6,8,10,0,3,1,7,4,1,4,0,2,8,7,9,8,8,9,8,9,1,6,9,6,10,6,2,10,6,0,2,8,6,9,6,6,3,2,3,2,0,7,4,5,0,8,2,10,6,10,8,10,6,8,6,3,2,2,2,0,7,7,2,8,8,10,1,7,5,6,5,3,0,10,5,1,4
n299,2,6,10,9,8,4,6,0,6,4,3,0,10,6,8,10,0,3,1,7,0,0,4,0,2,8,7,9,8,8,9,8,9,1,6,9,6,10,6,2,10,6,0,2,8,6,9,6,6,3,2,3,2,0,7,4,5,0,8,2,10,6,10,8,10,6,8,6,3,2,2,2,3,7,7,2,8,8,10,1,7,5,6,5,3,0,10,5,1,4
n302,2,6,10,9,8,4,6,0,6,4,3,0,10,6,8,10,0,3,1,7,0,0,4,0,2,8,7,9,8,8,9,8,9,0,6,9,6,10,6,2,10,6,0,2,8,6,9,10,0,0,2,3,2,7,7,4,5,5,8,2,10,6,10,8,10,6,8,6,3,2,2,2,0,7,7,2,8,8,10,1,7,5,6,5,3,0,10,5,1,4
n301,2,6,10,9,8,4,6,0,6,4,3,0,10,6,8,10,7,3,1,7,0,0,4,0,2,8,7,9,8,8,9,8,9,0,6,9,6,10,6,2,10,6,0,2,8,6,9,10,0,0,2,3,2,7,7,4,5,7,8,2,10,6,10,8,10,6,8,6,3,2,2,2,4,7,7,2,8,8,10,1,7,5,6,5,3,6,10,5,1,4
