cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n155,1,3,3,4,5,0,9,7,3,7,0,6,2,10,0,0,10,1,5,6,3,4,8,1,8,0,3,10,4,2,0,6,5,6,0,10,0,2,0,5,1,5,0,5,9,6,1,0,2,10,0,8,4,10,10,8,3,9,8,10,1,6,3,9,0,9,3,1,2,5,6,5,5,2,1,9,5,5,0,6,8,4,0,4,6,1,9,4,9,4
n158,0,0,3,4,5,0,0,7,3,7,0,6,2,10,3,0,10,1,5,6,3,0,8,1,8,0,3,10,4,2,2,6,5,0,0,10,5,2,0,4,1,5,0,5,9,6,1,0,2,10,1,8,4,10,10,8,3,9,8,10,1,6,3,9,0,9,3,1,2,5,6,5,5,2,1,9,5,5,0,6,8,4,0,2,6,1,9,4,9,4
n157,0,0,3,4,5,0,0,7,3,7,6,6,2,10,0,1,10,1,5,6,3,5,8,1,8,4,3,10,4,2,2,6,5,0,0,10,0,2,0,4,1,5,10,5,9,6,1,9,2,10,1,8,4,10,10,8,3,9,8,10,1,6,3,9,0,9,3,1,2,5,6,5,5,2,1,9,5,5,0,6,8,0,0,2,6,1,9,4,9,4
n162,8,3,3,4,5,0,0,7,3,7,1,6,2,10,0,0,10,1,5,6,3,0,8,0,8,6,3,10,4,2,0,6,5,0,0,10,0,2,0,5,1,5,0,5,9,6,0,0,2,10,8,8,4,10,10,8,3,9,0,10,0,6,3,9,0,9,3,1,2,5,6,5,5,2,1,9,5,5,1,6,8,0,0,9,6,1,9,4,9,4
n161,8,3,3,4,5,6,0,7,3,7,1,6,2,10,0,0,10,1,5,6,3,0,8,0,8,6,3,10,4,2,0,6,5,0,9,10,0,2,0,0,1,5,0,5,9,6,0,0,2,10,0,8,4,10,10,8,3,9,0,10,0,6,3,9,0,9,3,1,2,5,6,5,5,2,1,9,5,5,1,6,8,0,0,9,6,1,9,4,9,4
n164,0,0,3,4,5,9,0,7,3,7,7,6,2,10,0,0,10,1,5,6,3,0,8,7,8,6,3,10,4,2,0,6,5,0,0,10,0,2,6,8,1,5,0,5,9,6,5,8,2,10,0,8,4,10,10,8,3,9,3,10,0,6,3,9,3,9,3,1,2,5,6,5,5,2,1,9,5,5,1,6,8,0,10,9,6,1,9,4,9,4
n163,0,0,3,4,5,0,0,7,3,7,7,6,2,10,0,0,10,1,5,6,3,0,8,0,8,6,3,10,4,2,7,6,5,0,0,10,0,2,6,8,1,5,0,5,9,6,5,10,2,10,0,8,4,10,10,8,3,9,3,10,0,6,3,9,3,9,3,1,2,5,6,5,5,2,1,9,5,5,1,6,8,0,0,9,6,1,9,4,9,4
n172,6,0,3,4,5,10,3,1,3,7,0,6,0,10,9,7,10,4,3,6,3,5,8,0,8,0,3,10,4,2,8,6,5,0,10,0,0,0,9,5,1,5,0,5,9,6,2,0,2,0,10,7,4,10,10,8,1,9,7,7,10,6,3,9,0,9,2,1,10,5,6,5,5,2,0,9,0,5,0,0,8,0,6,2,6,1,0,4,9,4
n171,6,0,3,4,5,0,3,0,3,7,0,6,0,10,0,7,10,4,0,6,3,0,8,0,8,4,3,10,4,2,8,6,5,3,9,0,0,0,9,5,1,5,0,5,9,6,2,5,2,0,10,7,4,10,10,8,0,9,7,7,10,6,3,9,0,9,4,1,10,5,6,5,5,2,0,9,0,5,0,0,8,6,0,2,6,1,0,4,9,4
n174,6,0,3,4,5,0,3,0,3,7,0,6,0,10,0,7,10,4,0,6,3,0,8,0,8,0,3,2,4,2,0,6,5,0,0,0,0,0,9,5,1,5,0,5,9,6,2,3,2,7,10,7,4,10,10,8,3,9,7,7,10,6,3,9,0,9,0,1,0,5,6,5,5,2,0,9,0,5,0,1,8,0,9,0,6,1,0,4,9,4
n173,6,5,3,4,5,0,3,0,3,7,4,6,0,10,0,7,10,4,0,6,3,0,8,0,8,0,3,2,4,2,0,6,5,0,0,0,5,0,9,5,1,5,0,5,9,6,2,3,2,0,10,7,4,10,10,8,3,9,7,7,10,6,3,9,0,9,0,1,2,5,6,5,5,2,0,9,0,5,0,8,8,0,9,0,6,1,0,4,9,4
n178,0,7,3,4,5,0,3,3,3,7,6,6,2,10,9,7,10,4,0,6,3,1,8,2,8,0,3,0,4,2,0,6,5,2,0,0,0,0,9,0,1,5,0,5,9,6,2,9,2,0,10,7,4,10,10,8,4,9,7,7,10,6,3,9,8,9,1,1,0,5,6,5,5,2,0,9,0,5,1,4,8,1,3,0,6,1,0,4,9,4
n177,0,7,3,4,5,0,3,3,3,7,0,6,2,10,9,7,10,4,0,6,3,0,8,2,8,0,3,0,4,2,0,6,5,0,0,0,0,3,9,0,1,5,0,5,9,6,2,0,2,0,10,7,4,10,10,8,4,9,7,7,10,6,3,9,0,9,1,1,0,5,6,5,5,2,0,9,0,5,1,4,8,1,0,0,6,1,0,4,9,4
n180,6,0,3,4,5,0,3,0,3,7,4,6,0,10,9,7,10,4,0,6,3,0,8,2,8,0,3,1,4,2,0,6,5,0,0,0,0,0,9,0,1,5,5,5,9,6,2,8,2,0,10,7,4,10,10,8,4,9,7,7,10,6,3,9,0,9,1,1,4,5,6,5,5,2,0,9,0,5,1,4,8,1,0,2,6,1,0,4,9,4
n179,6,0,3,4,5,0,3,3,3,7,4,6,0,10,9,7,10,4,0,6,3,6,8,2,8,0,3,6,4,2,0,6,5,0,0,0,0,0,9,5,1,5,5,5,9,6,2,8,2,0,10,7,4,10,10,8,4,9,7,7,10,6,3,9,5,9,1,1,4,5,6,5,5,2,7,9,8,5,1,4,8,1,0,0,6,1,0,4,9,4
n186,0,0,3,4,5,10,9,0,3,7,0,6,0,10,2,7,10,0,5,6,4,0,8,9,8,8,3,5,4,2,6,6,5,0,0,4,7,7,9,5,1,5,0,5,9,6,2,1,2,8,0,7,4,10,10,8,10,9,7,7,10,6,3,9,0,9,5,1,1,5,6,5,5,2,10,9,0,5,10,8,8,0,0,3,6,1,1,4,9,4
n185,0,0,3,4,5,10,0,0,3,7,0,6,7,10,0,7,10,0,5,6,0,0,8,9,8,8,3,5,4,2,6,6,5,0,0,4,7,7,9,0,1,5,0,5,9,6,2,0,2,8,0,7,4,10,10,8,0,9,7,7,10,6,3,9,0,9,5,1,1,5,6,5,5,2,10,9,0,5,10,8,8,0,0,3,6,1,1,4,9,4
n188,10,0,3,4,5,10,3,0,3,7,0,6,0,10,0,7,10,0,5,6,0,0,8,9,8,8,3,5,4,2,6,6,5,2,0,4,0,7,9,0,1,5,0,5,9,6,2,0,2,10,0,7,4,10,10,8,5,9,7,7,10,6,3,9,3,9,5,1,1,5,6,5,5,2,10,9,3,5,10,8,8,0,0,8,6,1,1,4,9,4
n187,0,0,3,4,5,10,3,0,3,7,0,6,0,10,0,7,10,0,5,6,0,0,8,9,8,8,3,5,4,2,6,6,5,2,0,4,0,7,9,5,1,5,0,5,9,6,2,0,2,10,0,7,4,10,10,8,5,9,7,7,10,6,3,9,3,9,5,1,1,5,6,5,5,2,10,9,3,5,10,8,8,0,0,8,6,1,1,4,9,4
n192,0,0,3,4,5,0,3,3,3,7,0,6,8,10,5,7,10,5,10,6,8,0,8,0,8,8,3,5,4,2,6,6,5,1,0,4,10,6,9,7,1,5,0,5,9,6,2,0,2,6,7,7,4,10,10,8,0,9,7,9,10,6,3,9,0,9,5,1,1,5,6,5,5,2,10,9,4,5,4,8,8,9,0,0,6,1,1,4,9,4
n191,0,4,3,4,5,0,0,3,3,7,0,6,8,10,0,7,10,5,10,6,8,0,8,0,8,8,3,5,4,2,6,6,5,1,0,4,10,6,9,7,1,5,0,5,9,6,2,0,2,6,7,7,4,10,10,8,10,9,7,9,10,6,3,9,4,9,5,1,1,5,6,5,5,2,10,9,4,5,4,8,8,0,0,0,6,1,1,4,9,4
n194,9,0,3,4,5,0,0,3,3,7,7,6,9,10,0,7,10,3,10,6,0,0,8,0,8,8,3,5,4,2,6,6,5,8,0,4,0,0,9,7,1,5,0,5,9,6,2,0,2,0,9,7,4,10,10,8,6,9,7,7,10,6,3,9,9,9,5,1,1,5,6,5,5,2,10,9,0,5,4,8,8,0,0,9,6,1,1,4,9,4
n193,9,0,3,4,5,0,0,3,3,7,7,6,9,10,6,7,10,3,10,6,0,3,8,8,8,8,3,5,4,2,6,6,5,6,0,4,0,0,9,7,1,5,0,5,9,6,2,0,2,0,10,7,4,10,10,8,6,9,7,7,10,6,3,9,0,9,5,1,1,5,6,5,5,2,10,9,0,5,4,8,8,0,0,9,6,1,1,4,9,4
n204,0,1,3,4,5,9,0,7,3,7,0,6,0,10,4,0,10,5,7,6,0,2,8,0,8,5,3,8,4,2,0,6,5,1,0,5,8,9,7,0,1,5,8,5,9,6,2,8,2,5,0,5,4,10,10,8,0,9,0,0,4,6,3,9,0,9,6,0,3,2,6,0,4,2,0,9,1,5,1,5,8,10,10,8,6,1,0,4,9,4
n203,0,1,3,4,5,9,0,7,3,7,0,6,0,10,4,0,10,0,7,6,0,2,8,0,8,5,3,8,4,2,0,6,5,1,0,5,8,9,7,0,1,5,8,5,9,6,2,8,2,5,0,5,4,10,10,8,7,9,0,0,4,6,3,9,8,9,6,0,3,2,6,0,4,2,6,9,1,5,1,5,8,10,10,8,6,1,0,4,9,4
n206,8,1,3,4,5,9,0,7,3,7,1,6,10,10,4,7,10,0,7,6,0,2,8,0,8,5,3,8,4,2,0,6,5,1,0,5,8,9,7,0,1,5,8,5,9,6,2,8,2,5,0,5,4,10,10,8,0,9,4,0,4,6,3,9,0,9,6,8,3,2,6,0,4,2,0,9,1,5,1,5,8,10,10,8,6,1,7,4,9,4
n205,8,1,3,4,5,9,5,7,3,7,1,6,0,10,4,0,10,0,7,6,1,2,8,4,8,5,3,8,4,2,0,6,5,1,0,5,8,9,7,0,1,5,8,5,9,6,2,8,2,5,0,5,4,10,10,8,0,9,4,0,4,6,3,9,0,9,6,8,3,2,6,0,4,2,5,9,1,5,1,5,8,10,10,8,6,1,7,4,9,4
n210,0,1,3,4,5,9,2,7,3,7,0,6,0,10,4,0,10,10,3,6,0,2,8,3,8,5,3,8,4,2,7,6,5,1,6,5,8,9,5,5,1,5,0,5,9,6,2,8,2,10,0,5,4,10,10,8,0,9,5,6,4,6,3,9,0,9,6,0,3,2,6,0,4,2,5,9,1,5,1,5,8,10,10,8,6,1,7,4,9,4
n209,0,1,3,4,5,9,2,7,3,7,0,6,9,10,4,0,10,10,0,6,0,2,8,3,8,5,3,8,4,2,7,6,5,1,6,5,8,9,0,5,1,5,0,5,9,6,2,8,2,10,4,5,4,10,10,8,0,9,5,6,4,6,3,9,0,9,6,7,3,2,6,0,4,2,5,9,1,5,1,5,8,10,10,8,6,1,0,4,9,4
n212,0,1,3,4,5,9,2,7,3,7,10,6,0,10,4,0,10,0,10,6,8,2,8,0,8,5,3,8,4,2,9,6,5,1,6,5,8,9,9,5,1,5,0,5,9,6,2,8,2,7,0,5,4,10,10,8,9,9,5,0,4,6,3,9,0,9,6,0,3,2,6,2,4,2,0,9,1,5,1,5,8,10,10,8,6,1,0,4,9,4
n211,0,1,3,4,5,9,2,7,3,7,0,6,7,10,4,0,10,3,10,6,0,2,8,2,8,5,3,8,4,2,9,6,5,1,6,5,8,9,9,5,1,5,0,5,9,6,2,8,2,0,0,5,4,10,10,8,9,9,5,0,4,6,3,9,9,9,6,0,3,2,6,2,4,2,0,9,1,5,1,5,8,10,10,8,6,1,4,4,9,4
n218,0,1,3,4,5,9,6,7,3,7,0,6,0,10,4,5,10,6,8,6,0,2,8,1,8,8,3,8,4,2,0,6,5,1,9,4,8,9,0,4,1,5,0,5,9,6,2,8,2,0,6,5,4,10,10,7,5,9,0,0,9,6,3,9,0,9,6,4,9,0,6,5,4,2,2,9,1,5,1,5,8,1,0,8,6,1,3,4,9,4
n217,7,1,3,4,5,9,6,7,3,7,0,6,0,10,4,5,10,6,8,6,7,2,8,1,8,8,3,8,4,2,0,6,5,1,9,4,8,9,0,4,1,5,0,5,9,6,2,8,2,0,6,5,4,10,10,1,5,9,0,0,9,6,3,9,7,9,6,4,0,10,6,5,4,2,2,9,1,5,1,5,8,1,0,8,6,1,3,4,9,4
n220,0,1,3,4,5,9,0,7,3,7,0,6,0,10,4,5,10,6,0,6,0,2,8,4,8,8,3,8,4,2,0,6,5,1,9,4,8,9,0,4,1,5,9,5,9,6,2,8,2,6,6,5,4,10,10,9,9,9,9,0,9,6,3,9,0,9,6,4,0,5,6,5,4,2,2,9,1,5,1,5,8,0,0,8,6,1,3,4,9,4
n219,0,1,3,4,5,9,0,7,3,7,0,6,0,10,4,5,10,6,0,6,0,2,8,4,8,8,3,8,4,2,0,6,5,1,9,4,8,9,9,4,1,5,0,5,9,6,2,8,2,6,6,5,4,10,10,9,6,9,0,8,9,6,3,9,0,9,6,4,9,5,6,5,4,2,2,9,1,5,1,5,8,0,0,8,6,1,3,4,9,4
n224,0,0,3,4,5,9,0,7,3,7,4,6,6,10,4,5,10,0,0,6,7,2,8,10,8,8,3,8,4,2,0,6,5,1,9,0,0,9,0,4,1,5,1,5,9,6,2,8,2,0,8,5,4,10,10,3,9,9,3,0,9,6,3,9,9,9,6,0,0,9,6,3,4,2,0,9,1,5,1,5,8,9,0,8,6,1,3,4,9,4
n223,6,0,3,4,5,9,0,7,3,7,4,6,0,10,4,5,10,3,0,6,7,2,8,10,8,8,3,8,4,2,0,6,5,1,9,0,1,9,7,4,1,5,9,5,9,6,2,8,2,0,8,5,4,10,10,3,9,9,3,3,9,6,3,9,9,9,6,7,0,9,6,3,4,2,0,9,1,5,1,5,8,9,0,8,6,1,3,4,9,4
n226,6,3,3,4,5,9,2,7,3,7,4,6,0,10,4,5,10,0,6,6,10,2,8,10,8,8,3,8,4,2,0,6,5,1,9,0,3,9,0,4,1,5,0,5,9,6,2,8,2,0,0,5,4,10,10,3,9,9,3,6,9,6,3,9,0,9,6,9,0,9,6,0,4,2,0,9,1,5,1,5,8,9,0,8,6,1,3,4,9,4
n225,0,4,3,4,5,9,0,7,3,7,4,6,0,10,4,5,10,9,6,6,10,2,8,10,8,8,3,8,4,2,0,6,5,1,9,0,3,9,4,4,1,5,0,5,9,6,2,8,2,0,0,5,4,10,10,3,9,9,3,6,9,6,3,9,0,9,6,0,0,9,6,0,4,2,4,9,1,5,1,5,8,9,9,8,6,1,3,4,9,4
n234,0,4,3,4,5,9,0,7,3,7,0,6,6,10,4,8,10,0,5,6,0,2,8,7,8,6,3,8,4,2,0,6,5,1,1,0,10,0,0,0,1,5,4,5,9,6,2,7,2,0,5,4,4,10,10,0,4,9,0,2,10,6,3,9,0,9,6,1,0,2,6,0,4,2,0,9,1,5,2,5,8,3,0,10,6,1,10,4,9,4
n233,0,4,3,4,5,9,0,7,3,7,0,6,6,10,4,8,10,0,5,6,0,2,8,7,8,6,3,8,4,2,0,6,5,1,1,0,10,0,0,0,1,5,4,5,9,6,2,7,2,0,5,4,4,10,10,0,4,9,0,2,10,6,3,9,8,9,6,1,9,2,6,10,4,2,0,9,1,5,2,5,8,3,0,10,6,1,10,4,9,4
n236,6,4,3,4,5,9,0,7,3,7,0,6,0,10,4,0,10,9,5,6,0,2,8,0,8,6,3,8,4,2,2,6,5,1,1,0,10,0,8,3,1,5,0,5,9,6,2,7,2,0,5,4,4,10,10,0,4,9,7,2,10,6,3,9,0,9,6,1,0,7,6,4,4,2,0,9,1,5,2,5,8,3,0,10,6,1,10,4,9,4
n235,0,4,3,4,5,9,0,7,3,7,0,6,10,10,4,0,10,9,5,6,0,2,8,3,8,6,3,8,4,2,0,6,5,1,1,0,10,0,9,3,1,5,0,5,9,6,2,7,2,0,5,4,4,10,10,0,4,9,0,2,10,6,3,9,0,9,6,1,0,7,6,9,4,2,0,9,1,5,2,5,8,3,0,10,6,1,10,4,9,4
n240,0,0,3,4,5,9,2,7,3,7,0,6,0,10,4,5,10,0,5,6,7,2,8,2,8,6,3,8,4,2,8,6,5,1,1,0,0,0,8,7,1,5,3,5,9,6,2,7,2,0,5,4,4,10,10,10,4,9,5,2,10,6,3,9,7,9,6,1,0,1,6,0,4,2,0,9,1,5,2,5,8,3,3,4,6,1,10,4,9,4
n239,0,0,3,4,5,9,2,7,3,7,0,6,0,10,4,0,10,0,5,6,7,2,8,2,8,6,3,8,4,2,8,6,5,1,1,0,0,0,9,7,1,5,3,5,9,6,2,7,2,0,5,4,4,10,10,10,4,9,5,2,10,6,3,9,7,9,6,1,0,1,6,0,4,2,0,9,1,5,2,5,8,3,0,4,6,1,10,4,9,4
n242,2,0,3,4,5,9,2,7,3,7,6,6,9,10,4,7,10,0,5,6,0,2,8,2,8,6,3,8,4,2,0,6,5,1,1,4,1,0,0,0,1,5,0,5,9,6,2,7,2,0,5,4,4,10,10,10,4,9,5,2,10,6,3,9,7,9,6,1,1,2,6,0,4,2,0,9,1,5,2,5,8,3,0,0,6,1,10,4,9,4
n241,0,0,3,4,5,9,2,7,3,7,7,6,9,10,4,7,10,0,5,6,0,2,8,2,8,6,3,8,4,2,0,6,5,1,1,0,1,8,9,0,1,5,0,5,9,6,2,7,2,0,5,4,4,10,10,10,4,9,5,2,10,6,3,9,7,9,6,1,0,2,6,0,4,2,7,9,1,5,2,5,8,3,2,0,6,1,10,4,9,4
n248,0,0,3,4,5,9,3,7,3,7,4,6,4,10,4,0,10,0,6,6,0,2,8,0,8,10,3,8,4,2,7,6,5,1,0,5,0,0,0,7,1,5,10,5,9,6,2,10,2,10,5,0,4,10,10,0,0,9,0,1,2,6,3,9,0,9,6,1,8,5,6,9,4,2,0,9,1,5,0,5,8,5,1,7,6,1,4,4,9,4
n247,0,1,3,4,5,9,0,7,3,7,0,6,0,10,4,0,10,0,6,6,0,2,8,6,8,10,3,8,4,2,0,6,5,1,0,5,0,0,0,7,1,5,10,5,9,6,2,10,2,10,5,0,4,10,10,0,0,9,0,1,7,6,3,9,0,9,6,1,8,5,6,9,4,2,0,9,1,5,0,5,8,5,1,0,6,1,4,4,9,4
n250,0,0,3,4,5,9,6,7,3,7,0,6,0,10,4,0,10,0,6,6,0,2,8,0,8,0,3,8,4,2,0,6,5,1,0,5,0,0,4,0,1,5,10,5,9,6,2,10,2,0,5,0,4,10,10,0,0,9,0,1,1,6,3,9,2,9,6,1,8,5,6,9,4,2,4,9,1,5,6,5,8,3,1,6,6,1,4,4,9,4
n249,4,0,3,4,5,9,0,7,3,7,0,6,0,10,4,0,10,0,6,6,0,2,8,0,8,0,3,8,4,2,5,6,5,1,0,5,8,7,4,0,1,5,10,5,9,6,2,10,2,0,5,8,4,10,10,0,0,9,0,1,1,6,3,9,2,9,6,1,8,5,6,9,4,2,10,9,1,5,6,5,8,0,1,6,6,1,4,4,9,4
n254,3,0,3,4,5,9,7,7,3,7,6,6,4,10,4,1,10,9,0,6,0,2,8,0,8,0,3,8,4,2,2,6,5,1,1,7,0,10,0,0,1,5,0,5,9,6,2,10,2,0,5,9,4,10,10,0,0,9,0,0,8,6,3,9,0,9,6,1,8,0,6,9,4,2,0,9,1,5,8,5,8,9,1,0,6,1,4,4,9,4
n253,3,0,3,4,5,9,7,7,3,7,0,6,4,10,4,0,10,9,0,6,0,2,8,0,8,0,3,8,4,2,0,6,5,1,1,7,3,10,0,0,1,5,0,5,9,6,2,10,2,0,5,9,4,10,10,0,0,9,0,1,0,6,3,9,0,9,6,1,8,0,6,9,4,2,0,9,1,5,0,5,8,9,0,0,6,1,4,4,9,4
n256,3,0,3,4,5,9,7,7,3,7,2,6,4,10,4,9,10,0,0,6,6,2,8,0,8,0,3,8,4,2,0,6,5,1,0,0,0,0,2,8,1,5,0,5,9,6,2,10,2,0,5,0,4,10,10,1,2,9,0,0,0,6,3,9,10,9,6,1,8,0,6,9,4,2,0,9,1,5,2,5,8,0,0,0,6,1,4,4,9,4
n255,3,0,3,4,5,9,7,7,3,7,0,6,4,10,4,0,10,0,0,6,6,2,8,0,8,0,3,8,4,2,2,6,5,1,1,0,0,0,6,8,1,5,0,5,9,6,2,10,2,0,5,0,4,10,10,1,6,9,0,0,2,6,3,9,9,9,6,1,8,0,6,9,4,2,0,9,1,5,2,5,8,0,0,0,6,1,4,4,9,4
n270,9,1,3,9,5,0,8,1,6,6,3,6,0,0,8,2,7,7,0,3,5,4,10,0,8,5,8,8,0,0,0,6,0,3,1,6,5,0,5,7,5,8,1,8,9,6,1,10,0,1,0,5,0,7,1,0,9,1,2,2,9,4,3,9,7,10,0,1,1,1,6,3,0,2,6,9,6,5,1,5,0,1,10,2,6,1,3,0,9,4
n269,9,1,3,0,5,1,8,1,6,6,3,6,0,0,8,2,7,7,1,3,5,4,10,0,8,5,8,8,0,0,10,6,0,3,1,6,5,0,0,7,5,8,1,8,9,6,1,10,0,0,0,5,0,7,1,0,9,1,2,2,9,4,3,9,7,10,0,1,1,1,6,3,0,2,6,9,6,5,1,5,0,1,10,2,6,1,3,0,9,4
n272,9,1,3,10,5,7,8,1,6,6,3,6,2,0,8,2,7,7,0,3,5,4,10,0,8,5,8,8,2,0,7,6,0,3,1,6,5,6,8,7,5,8,1,8,9,6,1,10,0,0,5,5,0,7,1,2,9,1,2,2,9,0,3,9,7,10,4,1,1,1,6,3,3,2,6,9,6,5,1,5,9,1,10,2,6,1,3,0,9,4
n271,9,1,3,0,5,7,8,1,6,6,3,6,2,0,8,2,7,7,0,3,5,4,10,0,8,5,8,8,2,0,7,6,0,3,1,6,5,6,8,7,5,8,1,8,9,6,1,10,0,0,0,5,0,7,1,2,9,1,2,2,9,0,3,9,7,10,8,1,1,1,6,3,3,2,6,9,6,5,1,5,1,1,10,2,6,1,3,6,9,4
n276,9,1,3,2,5,0,8,1,6,6,3,6,8,0,0,2,7,7,0,3,5,4,10,0,8,5,3,8,0,0,0,6,5,3,1,6,5,0,7,7,5,8,1,8,9,6,1,10,0,0,9,5,4,5,0,0,9,1,2,2,9,0,3,9,0,10,0,1,1,1,2,3,6,2,6,9,6,5,1,5,8,1,10,2,6,1,3,0,9,4
n275,9,1,3,0,5,0,8,1,6,6,3,6,8,0,0,2,7,7,0,3,5,4,10,0,8,5,3,8,0,3,0,6,5,3,1,6,5,0,7,7,5,8,1,8,9,6,1,10,0,0,9,5,4,0,0,0,9,1,2,2,9,9,3,9,0,10,0,1,1,1,2,3,6,2,6,9,6,5,1,5,8,1,10,2,6,1,3,0,9,4
n278,9,1,3,0,5,6,8,1,6,6,3,6,8,0,0,2,7,7,0,3,5,4,10,1,8,5,0,8,0,0,0,6,0,3,1,6,5,4,7,7,5,8,1,8,9,6,1,10,0,0,9,5,4,0,0,0,9,1,2,2,9,0,3,9,0,10,7,1,1,1,2,3,6,2,6,9,6,5,1,5,8,1,10,2,6,1,3,0,9,4
n277,9,1,3,0,5,6,8,1,6,6,3,6,8,0,6,2,7,7,0,3,5,4,10,1,8,5,0,8,0,0,0,6,0,3,1,6,5,0,7,7,5,8,1,8,9,6,1,10,0,0,9,5,4,0,0,0,9,1,2,2,9,0,3,9,0,10,7,1,1,1,2,3,6,2,6,9,6,5,1,5,8,1,10,2,6,1,3,0,9,4
n284,9,1,3,10,5,2,8,1,8,3,3,6,10,9,1,2,0,7,0,3,5,4,10,0,0,0,9,8,0,0,3,6,8,3,1,6,5,0,5,7,5,8,0,8,9,6,1,10,0,8,0,5,8,10,0,7,4,1,2,2,9,8,3,9,0,10,8,1,1,7,6,3,3,2,6,9,6,5,1,5,5,1,10,2,6,1,3,1,9,4
n283,9,1,3,10,5,1,8,1,8,0,3,6,10,9,1,2,0,7,6,3,5,4,10,0,0,0,9,8,0,0,3,6,0,3,1,6,5,1,5,7,5,8,0,8,9,6,1,10,0,8,0,5,8,10,0,7,0,1,2,2,9,8,3,9,0,10,8,1,1,7,6,3,0,2,6,9,6,5,1,5,5,1,10,2,6,1,3,1,9,4
n286,9,1,3,10,5,9,8,1,8,0,3,6,10,9,1,2,0,7,8,3,5,4,10,0,0,9,0,8,0,7,3,6,10,3,1,6,5,8,5,7,5,8,0,8,9,6,1,10,0,8,0,5,8,10,0,1,0,1,2,2,9,8,3,9,0,10,0,1,1,1,6,3,6,2,6,9,6,5,1,5,5,1,10,2,6,1,3,1,9,4
n285,9,1,3,10,5,9,8,1,8,0,3,6,10,9,1,2,0,7,0,3,5,4,10,0,0,3,5,8,0,7,3,6,10,3,1,6,5,8,5,7,5,8,6,8,9,6,1,10,0,8,0,5,8,10,0,0,0,1,2,2,9,8,3,9,0,10,0,1,1,0,6,3,0,2,6,9,6,5,1,5,5,1,10,2,6,1,3,1,9,4
n290,9,1,3,10,5,2,8,1,2,6,3,6,0,0,6,2,8,7,4,3,5,4,10,0,4,4,0,8,3,0,3,6,9,3,1,6,5,5,5,7,5,8,2,8,9,6,1,10,0,0,8,5,0,10,0,0,0,1,2,2,9,0,3,9,0,10,6,1,1,5,6,3,0,2,6,9,6,5,1,5,5,1,10,2,6,1,3,1,9,4
n289,9,1,3,10,5,2,8,1,0,6,3,6,0,0,0,2,7,7,4,3,5,4,10,0,4,0,0,8,3,0,3,6,9,3,1,6,5,5,5,7,5,8,0,8,9,6,1,10,0,0,8,5,3,10,3,10,8,1,2,2,9,0,3,9,0,10,6,1,1,0,6,3,0,2,6,9,6,5,1,5,5,1,10,2,6,1,3,1,9,4
n292,9,1,3,10,5,2,8,1,1,3,3,6,0,0,0,2,0,7,4,3,5,4,10,0,0,2,0,8,3,0,3,6,0,3,1,6,5,7,5,7,5,8,0,8,9,6,1,10,4,5,8,5,0,10,0,0,0,1,2,2,9,9,3,9,10,10,5,1,1,10,6,3,9,2,6,9,6,5,1,5,5,1,10,2,6,1,3,1,9,4
n291,9,1,3,10,5,2,8,1,1,3,3,6,0,0,4,2,0,7,4,3,5,4,10,0,0,0,0,8,3,0,3,6,0,3,1,6,5,0,5,7,5,8,0,8,9,6,1,10,4,0,8,5,0,10,0,0,0,1,2,2,9,9,3,9,10,10,5,1,1,10,6,3,9,2,6,9,6,5,1,5,5,1,10,2,6,1,3,1,9,4
n300,9,1,3,2,5,1,8,1,3,0,6,6,2,0,5,2,8,7,1,3,5,4,10,5,0,3,6,8,0,1,8,6,0,0,1,6,5,0,1,7,5,8,1,8,9,6,10,10,0,3,0,5,3,7,0,6,10,1,2,2,9,6,3,9,6,0,0,1,1,0,3,3,9,2,6,9,3,5,0,5,0,1,10,2,6,1,3,0,9,4
n299,9,1,3,2,5,1,8,1,3,0,6,6,0,0,5,2,8,7,1,3,5,4,10,5,0,3,6,8,0,1,8,6,0,0,1,6,5,0,0,7,5,8,1,8,9,6,10,10,0,3,0,5,3,7,0,6,0,1,2,2,9,6,3,9,10,9,2,1,1,0,3,3,9,2,6,9,3,5,0,5,0,1,10,2,6,1,3,0,9,4
n302,9,1,3,2,5,0,8,1,3,1,0,6,0,3,5,2,0,7,0,3,5,4,10,5,4,3,6,8,0,1,8,6,0,10,1,6,5,0,3,7,5,8,1,8,9,6,0,10,0,3,10,5,7,9,8,6,0,1,2,2,9,0,3,9,0,0,0,1,1,0,3,3,9,2,6,9,3,5,0,5,0,1,10,2,6,1,3,0,9,4
n301,9,1,3,2,5,0,8,1,3,1,0,6,0,3,5,2,0,7,0,3,5,4,10,5,0,3,6,8,0,1,8,6,0,10,1,6,5,0,3,7,5,8,1,8,9,6,0,10,0,3,0,5,7,9,8,6,0,1,2,2,9,0,3,9,0,0,0,1,1,0,3,3,9,2,6,9,3,5,0,5,0,1,10,2,6,1,3,0,9,4
