cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n276,2,10,3,7,9,8,5,2,1,0,0,8,8,1,2,2,2,7,1,0,1,0,0,3,9,6,5,6,0,6,5,1,4,9,10,3,9,9,9,6,6,0,7,8,9,5,10,10,2,4
n275,2,10,0,7,9,8,5,9,1,0,0,8,8,1,2,2,2,7,1,0,1,0,4,3,9,6,5,6,0,6,5,1,4,9,10,3,9,9,9,6,6,0,7,8,9,5,10,0,2,4
n278,2,10,0,7,9,8,5,3,1,1,0,8,8,1,2,2,2,7,1,0,1,0,8,3,0,0,0,0,0,6,5,1,4,0,10,3,9,9,0,6,6,0,7,8,9,5,4,0,2,4
n277,2,10,0,7,9,8,5,3,1,1,4,8,8,1,2,2,2,7,1,0,1,0,0,3,3,1,0,3,0,6,5,1,4,0,10,3,9,9,0,6,6,0,7,8,9,5,4,0,2,4
n284,0,10,8,7,9,8,5,0,1,6,1,8,8,1,2,2,4,7,1,10,1,0,5,8,10,0,5,0,9,6,5,1,4,0,10,3,9,0,0,6,6,1,7,8,9,5,2,0,2,4
n283,10,10,4,7,9,8,5,0,1,6,1,8,8,1,2,2,4,7,1,10,1,0,5,8,0,0,5,3,9,6,5,1,4,0,10,3,9,7,6,6,6,1,7,0,9,5,2,0,2,4
n286,0,10,2,7,9,8,5,9,1,6,1,8,8,1,2,2,4,7,1,10,1,0,5,8,1,9,5,0,9,6,5,1,4,8,10,3,9,0,0,6,6,1,7,8,9,5,2,7,2,4
n285,0,10,2,7,9,8,5,9,1,6,1,8,8,1,2,2,4,7,1,10,1,0,5,8,1,6,5,0,9,6,5,1,4,8,10,3,9,0,0,6,6,1,7,0,9,5,2,7,2,4
n290,0,10,0,7,9,8,5,0,1,0,0,8,8,1,2,2,4,7,1,10,1,0,5,0,0,1,5,0,9,6,5,1,4,0,10,3,9,8,3,6,6,4,7,1,9,5,2,3,2,4
n289,0,10,0,7,9,8,5,0,1,0,0,8,8,1,2,2,4,7,1,10,1,6,5,0,0,1,5,0,9,6,5,1,4,4,10,3,9,8,3,6,6,4,7,1,9,5,2,3,2,4
n292,0,10,2,7,9,8,5,0,1,10,0,8,8,1,2,2,4,7,1,10,1,0,5,0,0,0,5,2,9,6,5,1,4,3,10,3,9,5,3,6,6,0,7,1,9,5,2,0,2,4
n291,3,10,0,7,9,8,5,10,1,10,0,8,8,1,2,2,4,7,1,10,1,0,5,0,0,9,5,2,9,6,5,1,4,3,10,3,9,5,3,6,6,0,7,1,9,5,2,0,2,4
n300,0,10,0,7,9,8,5,10,0,10,0,10,8,1,2,2,0,7,0,0,1,0,5,0,0,0,3,0,2,6,5,1,4,8,10,3,9,2,2,6,6,2,1,0,9,5,8,0,2,4
n299,0,10,0,7,9,8,5,10,0,10,0,10,8,1,2,2,0,7,6,0,1,0,5,4,0,0,3,4,2,6,5,1,4,8,10,3,9,2,2,6,6,2,1,0,9,5,0,0,2,4
n302,0,10,2,7,9,8,5,10,0,10,0,0,8,1,2,2,0,7,0,0,1,7,5,0,0,4,3,0,2,6,5,1,4,8,10,3,9,0,2,6,6,0,1,0,9,5,0,0,2,4
n301,5,10,0,7,9,8,5,10,6,10,0,0,8,1,2,2,0,7,0,6,1,0,5,7,0,0,3,0,2,6,5,1,4,8,10,3,9,0,2,6,6,0,1,0,9,5,0,0,2,4
n306,2,10,0,7,9,8,5,10,2,10,0,0,8,1,2,2,9,7,0,0,1,6,5,9,0,0,3,0,2,6,5,1,4,8,10,3,9,0,2,6,6,0,1,0,9,5,0,0,2,4
n305,2,10,0,7,9,8,5,10,2,10,1,0,8,1,2,2,0,7,0,0,1,6,5,9,0,0,3,0,2,6,5,1,4,8,10,3,9,6,2,6,6,0,1,0,9,5,0,0,2,4
n308,2,10,4,7,9,8,5,10,2,10,2,0,8,1,2,2,8,7,0,0,1,6,5,9,0,0,3,1,2,6,5,1,4,8,10,3,9,5,2,6,6,0,1,7,9,5,0,0,2,4
n307,2,10,4,7,9,8,5,10,2,10,0,0,8,1,2,2,6,7,0,0,1,6,5,9,4,0,3,0,2,6,5,1,4,8,10,3,9,5,2,6,6,0,1,7,9,5,0,0,2,4
n314,1,10,0,7,9,8,5,10,7,0,0,5,8,1,2,2,5,7,6,1,1,1,5,0,0,7,6,2,2,6,5,1,4,0,10,3,9,2,1,6,6,0,0,2,9,5,0,0,2,4
n313,1,10,0,7,9,8,5,10,0,0,0,5,8,1,2,2,0,7,6,1,1,1,5,0,0,7,6,0,2,6,5,1,4,0,10,3,9,0,1,6,6,0,0,2,9,5,0,0,2,4
n316,1,10,0,7,9,8,5,10,0,10,0,0,8,1,2,2,6,7,0,1,1,1,5,8,0,7,0,0,2,6,5,1,4,0,10,3,9,0,1,6,6,0,7,2,9,5,3,9,2,4
n315,1,10,0,7,9,8,5,10,0,0,0,7,8,1,2,2,6,7,0,1,1,1,5,0,0,7,0,0,2,6,5,1,4,0,10,3,9,0,1,6,6,0,7,2,9,5,0,0,2,4
n320,4,10,0,7,9,8,5,10,0,0,2,2,8,1,2,2,5,7,8,1,1,1,5,2,0,3,8,0,2,6,5,1,4,0,10,3,9,8,0,6,6,0,0,2,9,5,0,0,2,4
n319,4,10,0,7,9,8,5,10,0,0,2,2,8,1,2,2,5,7,8,1,1,1,5,0,0,0,8,0,2,6,5,1,4,0,10,3,9,8,6,6,6,0,0,2,9,5,0,0,2,4
n322,4,10,0,7,9,8,5,10,0,2,0,0,8,1,2,2,0,7,8,1,1,1,5,0,0,10,0,5,2,6,5,1,4,0,10,3,9,8,0,6,6,0,0,2,9,5,6,0,2,4
n321,4,10,0,7,9,8,5,10,0,2,0,0,8,1,2,2,0,7,8,1,1,1,5,0,0,0,0,0,2,6,5,1,4,0,10,3,9,8,2,6,6,8,0,2,9,5,6,0,2,4
n332,9,9,10,7,9,6,5,6,7,1,1,7,8,1,2,2,4,0,5,5,8,6,0,5,4,7,9,9,0,6,5,1,4,0,10,3,9,0,2,6,6,2,4,0,9,5,9,6,2,4
n331,9,9,10,7,9,6,5,6,7,0,1,7,8,1,2,2,4,0,5,5,8,6,0,5,4,7,0,9,0,6,5,1,4,0,10,3,9,0,2,6,6,2,4,0,9,5,9,0,2,4
n334,9,9,10,7,9,6,5,6,7,0,7,7,8,1,2,2,4,5,5,5,8,6,0,5,4,0,6,9,0,6,5,1,4,0,10,3,9,0,2,6,6,8,4,6,7,5,0,0,2,4
n333,9,9,10,7,9,6,5,6,7,0,7,7,8,1,2,2,4,5,5,5,8,6,0,5,4,0,7,9,0,6,5,1,4,0,10,3,9,0,2,6,6,0,4,6,7,5,0,0,2,4
n338,9,9,10,7,9,6,5,6,7,0,0,7,8,1,2,2,4,1,5,5,8,6,10,5,0,0,1,9,4,6,5,1,4,0,10,3,9,0,2,6,6,9,4,0,0,5,0,0,2,4
n337,9,9,10,7,9,6,5,6,7,0,0,7,8,1,2,2,4,1,5,5,8,6,10,5,0,0,1,9,4,6,5,1,4,8,10,3,9,0,2,6,6,0,4,0,0,5,0,0,2,4
n340,9,9,10,7,9,6,5,6,7,0,1,7,8,1,2,2,4,0,5,5,8,6,10,5,0,0,1,9,9,6,5,1,4,4,10,3,9,0,2,6,6,7,4,0,0,5,3,0,2,4
n339,9,9,10,7,9,6,5,6,7,0,1,7,8,1,2,2,4,10,5,5,8,6,10,5,0,0,1,9,9,6,5,1,4,4,10,3,9,0,2,6,6,0,4,0,1,5,3,0,2,4
n346,9,3,7,7,9,4,5,7,7,0,4,0,8,1,2,2,4,10,0,5,8,6,7,0,3,0,2,4,0,6,5,1,4,0,10,3,9,1,2,6,6,0,4,0,4,5,9,0,2,4
n345,9,3,7,7,9,4,5,0,7,0,4,0,8,1,2,2,4,10,0,5,8,6,9,0,3,0,2,4,0,6,5,1,4,0,10,3,9,1,2,6,6,0,4,10,0,5,0,0,2,4
n348,9,3,7,7,9,4,5,0,7,0,0,0,8,1,2,2,4,10,3,5,8,6,0,0,0,10,2,0,0,6,5,1,4,0,10,3,9,1,2,6,6,0,4,0,0,5,0,10,2,4
n347,9,3,7,7,9,4,5,0,7,0,0,0,8,1,2,2,4,10,0,5,8,6,0,0,0,0,2,7,0,6,5,1,4,5,10,3,9,1,2,6,6,9,4,0,0,5,0,0,2,4
n352,9,3,7,7,9,4,5,8,7,0,0,0,8,1,2,2,4,0,0,5,8,6,0,0,10,0,2,0,0,6,5,1,4,0,10,3,9,0,2,6,6,0,4,0,0,5,0,0,2,4
n351,9,3,7,7,9,4,5,8,7,0,0,0,8,1,2,2,4,0,3,5,8,6,0,0,10,0,2,0,0,6,5,1,4,0,10,3,9,6,2,6,6,0,4,0,0,5,0,0,2,4
n354,9,3,7,7,9,4,5,8,7,0,0,0,8,1,2,2,4,4,8,5,8,6,0,4,0,0,2,0,4,6,5,1,4,2,10,3,9,0,2,6,6,0,4,10,0,5,0,0,2,4
n353,9,3,7,7,9,4,5,8,7,0,0,0,8,1,2,2,4,4,8,5,8,6,0,4,0,0,2,0,0,6,5,1,4,0,10,3,9,9,2,6,6,0,4,10,0,5,6,3,2,4
n362,9,0,0,7,9,3,5,10,7,0,4,6,8,1,2,2,0,0,10,0,6,6,0,0,9,6,6,4,1,6,5,1,4,8,10,3,9,6,2,6,6,0,4,1,9,5,0,2,2,4
n361,9,1,0,7,9,3,5,7,7,0,4,6,8,1,2,2,1,7,0,0,6,6,5,1,9,6,6,4,1,6,5,1,4,8,10,3,9,6,2,6,6,0,4,1,9,5,7,2,2,4
n364,9,10,0,7,9,3,5,9,7,0,4,6,8,1,2,2,5,0,0,6,6,6,6,0,9,0,4,4,1,6,5,1,4,8,10,3,9,6,2,6,6,0,4,1,9,5,0,2,2,4
n363,9,0,0,7,9,3,5,9,7,0,4,6,8,1,2,2,0,7,0,6,6,6,0,0,9,1,4,4,1,6,5,1,4,8,10,3,9,6,2,6,6,0,4,1,9,5,0,2,2,4
n368,9,2,10,7,9,3,5,0,7,6,4,6,8,1,2,2,0,0,0,0,6,6,0,7,9,0,0,4,1,6,5,1,4,8,10,3,9,6,2,6,6,0,4,1,0,5,3,2,2,4
n367,9,2,10,7,9,3,5,0,7,6,4,6,8,1,2,2,0,6,0,0,6,6,0,7,9,0,0,4,1,6,5,1,4,8,10,3,9,6,2,6,6,0,4,1,0,5,3,2,2,4
n370,9,2,8,7,9,3,5,0,7,6,4,6,8,1,2,2,0,7,8,0,6,6,7,1,9,1,0,4,1,6,5,1,4,8,10,3,9,6,2,6,6,0,4,1,0,5,0,2,2,4
n369,9,2,8,7,9,3,5,0,7,6,4,6,8,1,2,2,0,7,8,0,6,6,0,1,9,0,0,4,1,6,5,1,4,8,10,3,9,6,2,6,6,0,4,1,0,5,0,2,2,4
n376,9,0,0,7,9,0,5,10,7,0,0,7,8,1,2,2,7,3,6,2,6,6,0,3,0,0,9,4,3,6,5,1,4,9,10,3,9,7,2,6,6,0,4,9,6,5,0,0,2,4
n375,9,0,0,7,9,0,5,10,7,0,0,7,8,1,2,2,7,3,6,2,6,6,0,3,0,5,9,4,3,6,5,1,4,9,10,3,9,0,2,6,6,3,4,9,6,5,0,0,2,4
n378,9,0,3,7,9,0,5,10,7,0,0,7,8,1,2,2,7,0,6,4,6,6,0,3,2,0,9,4,3,6,5,1,4,9,10,3,9,0,2,6,6,0,4,9,4,5,2,10,2,4
n377,9,4,0,7,9,0,5,10,7,10,2,7,8,1,2,2,7,0,6,4,6,6,0,3,0,0,9,4,3,6,5,1,4,9,10,3,9,0,2,6,6,0,4,9,4,5,0,0,2,4
n382,9,9,0,7,9,10,5,0,7,3,0,7,8,1,2,2,8,0,6,6,6,6,7,3,1,0,9,4,3,6,5,1,4,9,10,3,9,0,2,6,6,6,4,9,7,5,0,4,2,4
n381,9,9,0,7,9,10,5,0,7,3,0,7,8,1,2,2,8,0,6,6,6,6,7,3,0,0,9,4,3,6,5,1,4,9,10,3,9,10,2,6,6,6,4,9,7,5,0,0,2,4
n384,9,9,8,7,9,10,5,0,7,3,0,7,8,1,2,2,0,0,6,6,6,6,7,3,6,0,9,4,3,6,5,1,4,9,10,3,9,0,2,6,6,9,4,9,7,5,0,1,2,4
n383,9,9,0,7,9,10,5,10,7,3,0,7,8,1,2,2,0,0,6,6,6,6,7,3,2,0,9,4,3,6,5,1,4,9,10,3,9,0,2,6,6,0,4,9,7,5,0,0,2,4
n396,4,0,5,8,9,0,5,0,8,5,4,4,8,2,2,2,0,9,8,3,6,4,4,0,3,8,8,0,7,6,4,1,0,10,2,3,9,9,5,6,6,5,6,0,7,5,7,4,2,4
n395,4,0,5,8,9,0,5,0,8,5,4,10,8,2,2,2,0,9,8,3,6,4,4,4,3,8,0,0,7,6,4,1,0,10,2,3,9,9,5,6,6,5,6,0,7,5,7,4,2,4
n398,4,0,5,8,9,7,5,0,8,5,4,0,8,2,2,2,2,9,8,3,6,4,4,8,0,8,0,10,7,6,4,1,0,10,2,3,9,9,5,6,6,5,6,0,7,5,7,4,2,4
n397,4,10,5,8,9,7,5,0,8,5,4,0,8,2,2,2,0,9,8,3,6,4,4,8,0,8,0,10,7,6,4,1,2,10,2,3,9,9,5,6,6,5,6,0,7,5,7,4,2,4
n402,4,0,5,8,9,0,5,9,8,5,4,0,8,2,2,2,2,9,8,3,6,4,4,0,0,8,8,0,7,6,4,1,0,10,0,3,9,9,0,6,6,5,0,0,7,5,7,4,2,4
n401,4,0,5,8,9,0,5,9,8,5,4,0,8,2,2,2,0,9,8,3,6,4,4,9,0,8,8,0,7,6,4,1,0,10,0,3,9,9,0,6,6,5,0,9,7,5,7,4,2,4
n404,4,0,5,8,9,0,5,9,8,5,4,9,8,2,2,2,6,9,8,3,6,4,4,0,0,8,0,0,7,6,4,1,8,10,0,3,9,9,2,6,6,5,0,0,7,5,7,4,2,4
n403,4,5,5,8,9,4,5,9,8,5,4,2,8,2,2,2,6,9,8,3,6,4,4,0,5,8,0,0,7,6,4,1,0,10,0,3,9,9,2,6,6,5,1,0,7,5,7,4,2,4
n410,4,2,5,8,9,8,5,0,8,5,4,0,8,0,2,2,0,9,8,3,6,4,4,0,0,8,0,10,7,6,5,1,0,10,0,3,9,9,9,6,6,2,0,0,7,5,7,4,2,4
n409,4,2,5,8,9,8,5,0,8,5,4,0,8,0,2,2,0,9,8,3,6,4,4,0,0,8,0,0,7,6,5,1,0,10,3,3,9,9,9,6,6,2,0,0,7,5,7,4,2,4
n412,4,2,5,8,9,8,5,0,8,5,4,0,8,9,2,2,0,9,8,3,6,4,4,3,0,8,2,0,7,6,5,1,0,10,7,3,9,9,9,6,6,2,0,1,7,5,7,4,2,4
n411,4,2,5,8,9,8,5,0,8,5,4,0,8,9,2,2,3,9,8,3,6,4,4,3,0,8,2,0,7,6,5,1,0,10,7,3,9,9,9,6,6,2,0,1,7,5,7,4,2,4
n416,4,8,5,8,9,8,5,1,8,5,4,0,8,0,2,2,0,9,8,3,6,4,4,10,0,8,2,0,7,6,2,1,0,10,0,3,9,9,9,6,6,2,3,6,7,5,7,4,2,4
n415,4,8,5,8,9,8,5,9,8,5,4,8,8,0,2,2,0,9,8,3,6,4,4,10,0,8,2,0,7,6,2,1,0,10,0,3,9,9,9,6,6,2,3,6,7,5,7,4,2,4
n418,4,8,5,8,9,8,5,2,8,5,4,0,8,1,2,2,1,9,8,3,6,4,4,0,0,8,0,0,7,6,2,1,8,10,0,3,9,9,9,6,6,2,3,0,7,5,7,4,2,4
n417,4,8,5,8,9,8,5,9,8,5,4,0,8,1,2,2,0,9,8,3,6,4,4,0,0,8,0,0,7,6,2,1,0,10,0,3,9,9,9,6,6,2,3,8,7,5,7,4,2,4
n426,4,1,5,8,9,6,5,5,8,5,2,0,8,8,2,2,9,9,8,4,6,4,0,0,8,3,10,7,0,6,9,1,9,10,5,3,9,0,0,6,6,4,0,6,7,5,7,4,2,4
n425,4,1,5,8,9,3,5,5,8,5,2,0,8,8,2,2,9,9,8,4,6,4,0,0,8,3,2,7,0,6,9,1,10,10,5,3,9,0,0,6,6,4,0,6,7,5,7,4,2,4
n428,4,1,5,8,9,0,5,5,8,5,0,0,8,8,2,2,9,9,8,4,6,4,10,0,8,3,0,7,0,6,9,1,0,10,5,3,9,6,7,6,6,4,10,6,7,5,7,4,2,4
n427,4,1,5,8,9,0,5,5,8,5,0,0,8,8,2,2,9,9,8,4,6,4,10,5,8,3,0,7,0,6,9,1,0,10,5,3,9,0,6,6,6,4,0,6,7,5,7,4,2,4
n432,4,1,5,8,9,6,5,10,8,5,0,6,8,8,2,2,0,9,8,4,6,4,0,0,8,9,0,7,5,6,9,1,0,10,5,3,9,7,0,6,6,4,0,6,7,5,7,4,2,4
n431,4,1,5,8,9,6,5,0,8,5,0,0,8,8,2,2,0,9,8,4,6,4,0,0,8,9,0,7,6,6,9,1,1,10,5,3,9,7,0,6,6,4,0,6,7,5,7,4,2,4
n434,4,1,5,8,9,6,5,0,8,5,0,1,8,8,2,2,0,9,8,4,6,4,0,0,8,9,0,7,4,6,9,1,10,10,5,3,9,0,0,6,6,4,0,6,7,5,7,4,2,4
n433,4,1,5,8,9,6,5,0,8,5,0,0,8,8,2,2,0,9,8,4,6,4,0,0,8,9,0,7,0,6,9,1,10,10,5,3,9,3,0,6,6,4,0,6,7,5,7,4,2,4
n440,4,0,5,8,9,10,5,0,8,5,0,4,8,8,2,2,9,9,8,0,6,4,2,9,9,10,7,2,0,6,9,1,0,10,0,3,9,3,9,6,6,0,0,0,7,5,7,4,2,4
n439,4,0,5,8,9,10,5,0,8,5,0,0,8,8,2,2,9,9,8,6,6,4,2,9,9,10,7,2,0,6,9,1,0,10,0,3,9,0,9,6,6,0,0,0,7,5,7,4,2,4
n442,4,0,5,8,9,0,5,0,8,5,0,2,8,8,2,2,9,9,8,6,6,4,2,0,9,10,7,7,0,6,9,1,0,10,0,3,9,0,9,6,6,0,0,10,7,5,7,4,2,4
n441,4,0,5,8,9,0,5,0,8,5,0,2,8,8,2,2,9,9,8,6,6,4,2,3,9,10,7,7,0,6,9,1,2,10,0,3,9,6,9,6,6,0,6,10,7,5,7,4,2,4
n446,4,0,5,8,9,0,5,0,8,5,6,0,8,8,2,2,9,9,8,0,6,4,2,0,9,5,7,0,3,6,9,1,0,10,0,3,9,9,0,6,6,0,0,9,7,5,7,4,2,4
n445,4,0,5,8,9,0,5,5,8,5,6,0,8,8,2,2,9,9,8,10,6,4,2,0,9,5,7,0,3,6,9,1,0,10,0,3,9,9,0,6,6,0,6,9,7,5,7,4,2,4
n448,4,4,5,8,9,0,5,8,8,5,8,2,8,8,2,2,9,9,8,10,6,4,2,0,9,5,7,9,3,6,9,1,0,10,0,3,9,9,0,6,6,6,0,9,7,5,7,4,2,4
n447,4,4,5,8,9,0,5,8,8,5,8,2,8,8,2,2,9,9,8,10,6,4,2,0,9,5,7,0,3,6,9,1,0,10,8,3,9,9,0,6,6,0,0,9,7,5,7,4,2,4
n458,9,1,5,8,10,10,5,0,8,5,5,2,8,3,2,2,6,0,6,0,0,4,9,0,6,0,10,8,0,6,0,1,0,3,9,3,9,0,2,6,6,0,4,6,7,5,0,4,2,4
n457,9,1,5,8,10,10,5,0,8,5,5,2,8,3,2,2,6,0,6,3,0,4,9,0,6,0,10,8,0,6,0,1,0,3,9,3,9,0,2,6,6,0,4,0,7,5,0,4,2,4
n460,9,1,5,8,10,10,5,8,8,5,5,2,8,3,2,2,8,0,6,0,2,4,9,0,6,10,10,8,0,6,8,1,0,3,9,3,9,0,2,6,6,10,4,0,7,5,0,4,2,4
n459,9,1,5,8,10,10,5,8,8,5,5,2,8,3,2,2,8,0,6,0,0,4,9,9,6,10,10,8,3,6,8,1,0,3,9,3,9,0,2,6,6,0,4,0,7,5,4,4,2,4
n464,9,1,5,8,10,0,5,1,8,5,5,0,8,3,2,2,0,2,6,3,10,4,9,7,6,0,10,8,5,6,7,1,5,3,9,3,9,0,2,6,6,10,4,3,7,5,4,4,2,4
n463,9,1,5,8,10,0,5,1,8,5,5,0,8,3,2,2,0,0,6,3,2,4,9,4,6,0,10,8,5,6,7,1,0,3,9,3,9,0,2,6,6,10,4,3,7,5,4,4,2,4
n466,9,1,5,8,10,4,5,1,8,5,5,0,8,3,2,2,8,0,6,3,0,4,9,0,6,5,10,8,5,6,0,1,0,3,9,3,9,9,2,6,6,0,4,5,7,5,4,4,2,4
n465,9,1,5,8,10,0,5,1,8,5,5,0,8,3,2,2,8,0,6,3,0,4,9,0,6,5,10,8,5,6,0,1,0,3,9,3,9,0,2,6,6,0,4,5,7,5,4,4,2,4
n472,0,1,5,8,10,0,5,3,8,5,5,7,8,3,2,2,0,4,6,8,5,4,9,9,1,1,10,8,6,6,0,1,3,3,4,3,9,0,0,6,6,8,4,0,7,5,0,4,2,4
n471,0,1,5,8,10,0,5,3,8,5,5,7,8,3,2,2,0,10,6,8,5,4,9,9,1,1,10,8,6,6,0,1,3,3,4,3,9,0,0,6,6,8,4,0,7,5,1,4,2,4
n474,2,1,5,8,10,0,5,3,8,5,5,7,8,3,2,2,0,2,6,8,0,4,9,0,1,1,10,8,0,6,0,1,3,3,4,3,9,0,7,6,6,8,4,0,7,5,3,4,2,4
n473,2,1,5,8,10,0,5,3,8,5,5,7,8,3,2,2,0,2,6,8,0,4,9,0,1,1,10,8,0,6,0,1,3,3,4,3,9,0,7,6,6,8,4,6,7,5,3,4,2,4
n478,1,1,5,8,10,0,5,3,8,5,5,5,8,3,2,2,5,0,6,0,6,4,9,8,1,0,10,8,0,6,8,1,0,3,4,3,9,0,6,6,6,0,4,0,7,5,4,4,2,4
n477,1,1,5,8,10,0,5,3,8,5,5,5,8,3,2,2,5,8,6,0,6,4,9,8,1,0,10,8,0,6,8,1,8,3,4,3,9,0,6,6,6,0,4,0,7,5,4,4,2,4
n480,1,1,5,8,10,0,5,3,8,5,5,5,8,3,2,2,0,0,6,2,6,4,9,0,1,0,10,8,0,6,0,1,0,3,4,3,9,7,6,6,6,0,4,6,7,5,0,4,2,4
n479,1,1,5,8,10,0,5,3,8,5,5,5,8,3,2,2,0,0,6,0,6,4,9,7,1,0,10,8,0,6,0,1,0,3,4,3,9,7,6,6,6,6,4,6,7,5,0,4,2,4
n488,0,0,5,8,1,3,5,0,8,5,5,3,8,3,2,2,10,6,0,0,0,4,0,5,9,7,1,8,7,6,0,1,0,3,6,3,9,5,8,6,6,0,4,7,7,5,0,4,2,4
n487,0,6,5,8,0,3,5,0,8,5,5,0,8,3,2,2,10,6,6,0,7,4,0,5,9,0,1,8,7,6,0,1,0,3,6,3,9,5,8,6,6,0,4,7,7,5,0,4,2,4
n490,0,6,5,8,0,7,5,0,8,5,5,3,8,3,2,2,8,0,10,3,9,4,0,5,9,7,1,8,7,6,0,1,0,3,6,3,9,0,8,6,6,4,4,7,7,5,0,4,2,4
n489,0,6,5,8,0,7,5,0,8,5,5,3,8,3,2,2,8,0,10,3,9,4,0,5,9,7,1,8,7,6,0,1,3,3,6,3,9,5,8,6,6,0,4,7,7,5,0,4,2,4
n494,2,4,5,8,0,0,5,10,8,5,5,2,8,3,2,2,0,0,4,8,4,4,6,5,0,9,1,8,7,6,3,1,6,3,6,3,9,0,8,6,6,8,4,0,7,5,6,4,2,4
n493,2,4,5,8,0,4,5,4,8,5,5,0,8,3,2,2,0,8,4,8,4,4,6,5,0,9,1,8,7,6,0,1,0,3,6,3,9,0,8,6,6,8,4,5,7,5,6,4,2,4
n496,0,0,5,8,0,0,5,0,8,5,5,3,8,3,2,2,0,8,4,8,4,4,0,5,0,0,1,8,7,6,6,1,7,3,6,3,9,0,8,6,6,8,4,0,7,5,6,4,2,4
n495,0,9,5,8,0,0,5,10,8,5,5,0,8,3,2,2,9,0,4,8,4,4,0,5,2,3,1,8,7,6,6,1,7,3,6,3,9,6,8,6,6,8,4,0,7,5,6,4,2,4
n502,0,7,5,8,10,9,5,9,8,5,5,0,8,3,2,2,0,1,0,6,1,4,9,7,0,7,1,8,0,6,0,1,0,3,0,3,9,0,8,6,6,4,4,0,7,5,4,4,2,4
n501,0,7,5,8,10,9,5,0,8,5,5,0,8,3,2,2,0,1,0,6,1,4,9,0,0,7,1,8,0,6,0,1,0,3,0,3,9,0,8,6,6,4,4,4,7,5,4,4,2,4
n504,0,0,5,8,10,9,5,3,8,5,5,0,8,3,2,2,6,5,0,6,0,4,9,0,0,7,1,8,0,6,8,1,0,3,1,3,9,0,8,6,6,0,4,0,7,5,10,4,2,4
n503,0,0,5,8,10,9,5,3,8,5,5,0,8,3,2,2,0,0,0,6,0,4,9,0,0,7,1,8,0,6,8,1,9,3,1,3,9,0,8,6,6,8,4,0,7,5,0,4,2,4
n508,9,0,5,8,10,9,5,0,8,5,5,9,8,3,2,2,0,0,0,0,7,4,7,0,0,7,1,8,0,6,7,1,7,3,3,3,9,6,8,6,6,0,4,1,7,5,8,4,2,4
n507,9,0,5,8,10,9,5,0,8,5,5,9,8,3,2,2,0,3,10,0,7,4,0,0,0,7,1,8,9,6,7,1,7,3,0,3,9,6,8,6,6,0,4,1,7,5,8,4,2,4
n510,9,0,5,8,10,9,5,0,8,5,5,5,8,3,2,2,0,0,5,0,7,4,1,2,0,7,1,8,0,6,0,1,6,3,7,3,9,0,8,6,6,7,4,1,7,5,0,4,2,4
n509,9,0,5,8,10,9,5,0,8,5,5,5,8,3,2,2,0,0,6,0,7,4,0,2,0,7,1,8,0,6,4,1,6,3,7,3,9,0,8,6,6,7,4,1,7,5,0,4,2,4
