cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n194,8,3,9,7,1,3,2,5,1,1,1,6,0,0,6,4,6,3,1,1,2,9,7,7,8,2,5,2,4,9,8,0,5,5,6,10,5,8,0,10,7,3,7,3,6,9,3,2,0,7,5,3,5,0,0,5,0,7,10,3,0,7,4,0,1,5,4,0,9,0
n193,8,3,9,7,1,3,2,5,1,1,1,6,8,0,6,4,6,3,1,1,2,9,7,7,8,2,5,2,4,9,8,0,5,5,6,10,5,8,0,10,7,3,7,3,6,9,3,2,0,7,5,0,5,0,0,5,0,7,10,3,0,7,4,0,1,5,4,0,9,8
n204,8,3,9,7,0,3,2,5,1,1,1,6,1,5,6,4,6,0,1,1,2,9,4,3,0,9,5,2,4,9,0,8,5,0,6,10,5,1,0,10,7,3,0,3,6,9,3,2,5,7,4,7,6,1,0,5,3,7,10,4,8,7,4,1,1,5,9,9,0,1
n203,8,3,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,0,1,1,2,9,4,3,0,9,5,2,4,9,0,8,5,0,6,10,5,1,0,10,7,3,0,3,6,9,3,2,5,7,4,7,6,1,3,5,3,7,10,4,8,7,4,1,1,5,0,9,0,1
n206,8,3,9,7,6,3,2,5,1,1,1,6,0,5,6,4,6,0,1,1,2,9,4,3,0,9,5,2,4,9,2,8,5,0,6,10,0,1,7,10,7,3,1,3,6,9,3,2,5,7,4,7,0,1,7,5,3,7,10,4,8,7,4,1,1,5,0,9,7,5
n205,8,3,9,7,6,3,2,5,1,1,1,6,0,5,6,4,6,0,1,1,2,9,4,3,0,9,5,2,4,9,5,8,5,0,6,10,10,1,7,10,7,3,0,3,6,9,3,2,5,7,4,7,0,1,0,5,3,7,10,4,8,7,4,1,1,5,0,9,7,0
n210,8,3,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,0,1,1,2,9,4,3,6,9,5,2,4,9,8,8,5,0,6,10,0,4,9,10,7,3,3,3,6,9,3,8,5,7,4,7,5,0,0,5,3,7,10,4,8,7,4,1,1,5,0,9,10,10
n209,8,3,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,0,1,1,2,9,4,3,6,9,5,2,4,9,8,8,5,6,6,10,0,9,9,10,7,3,0,3,6,9,3,8,5,7,4,7,5,0,0,5,3,7,10,4,8,7,4,1,1,5,0,9,10,10
n212,8,3,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,1,1,1,2,9,4,3,6,9,5,2,4,9,0,8,5,0,6,10,0,0,9,10,7,3,0,3,6,9,3,8,5,7,4,7,5,0,0,5,3,7,10,4,8,7,4,1,1,5,1,9,10,10
n211,8,3,9,7,0,3,2,5,1,1,1,6,5,5,6,4,6,1,1,1,2,9,4,3,6,9,5,2,4,9,3,8,5,0,6,10,0,0,9,10,7,3,0,3,6,9,3,8,5,7,4,7,5,0,0,5,3,7,10,4,8,7,4,1,1,5,0,9,10,10
n218,8,3,9,7,0,3,2,5,1,1,1,6,10,5,6,4,6,7,1,1,2,9,4,3,0,9,5,2,4,9,3,8,5,7,6,10,3,7,8,10,7,3,0,3,6,9,3,0,0,7,4,7,0,6,0,5,3,7,10,0,8,7,4,0,1,5,2,9,0,5
n217,8,3,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,7,1,1,2,9,4,3,0,9,5,2,4,9,3,8,5,7,6,10,3,0,8,10,7,3,0,3,6,9,3,0,0,7,4,7,10,6,0,5,3,7,10,0,8,7,4,0,1,5,2,9,0,5
n220,8,3,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,7,1,1,2,9,4,3,0,9,5,2,4,9,6,8,5,7,6,10,3,0,8,10,7,3,0,3,6,9,3,0,0,7,4,7,0,5,5,5,3,7,10,0,8,7,4,4,1,5,2,9,6,0
n219,8,3,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,7,1,1,2,9,4,3,0,9,5,2,4,9,6,8,5,7,6,10,3,0,8,10,7,3,0,3,6,9,3,0,0,7,4,7,0,1,5,5,3,7,10,6,8,7,4,0,1,5,2,9,0,0
n224,8,3,9,7,0,3,2,5,1,1,1,6,3,5,6,4,6,7,1,1,2,9,4,3,0,9,5,2,4,9,7,8,5,0,6,10,3,0,8,10,7,3,4,3,6,9,3,0,4,7,4,7,5,6,0,5,3,7,10,1,8,7,4,0,1,5,8,9,0,2
n223,8,3,9,7,0,3,2,5,1,1,1,6,3,5,6,4,6,7,1,1,2,9,4,3,1,9,5,2,4,9,7,8,5,0,6,10,3,0,8,10,7,3,4,3,6,9,3,6,4,7,4,7,0,0,0,5,3,7,10,1,8,7,4,0,1,5,0,9,0,0
n226,8,3,9,7,0,3,2,5,1,1,1,6,5,5,6,4,6,7,1,1,2,9,4,3,4,9,5,2,4,9,7,8,5,0,6,10,3,0,8,10,7,3,0,3,6,9,3,0,0,7,4,7,0,0,0,5,3,7,10,0,8,7,4,0,1,5,2,9,0,2
n225,8,3,9,7,0,3,2,5,1,1,1,6,5,5,6,4,6,7,1,1,2,9,4,3,4,9,5,2,4,9,7,8,5,0,6,10,3,0,8,10,7,3,5,3,6,9,3,0,0,7,4,7,0,0,7,5,3,7,10,0,8,7,4,0,1,5,0,9,0,2
n234,8,1,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,4,1,1,2,9,9,3,0,9,5,2,4,9,0,8,5,2,6,10,4,0,8,10,7,3,0,3,6,9,3,8,1,7,4,0,0,8,7,5,3,7,10,9,8,7,4,4,1,5,6,9,5,0
n233,8,0,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,4,1,1,2,9,9,3,0,9,5,2,4,9,0,8,5,2,6,10,4,0,8,10,7,3,1,3,6,9,3,8,0,7,4,0,0,7,7,5,3,7,10,9,8,7,4,4,1,5,6,9,5,0
n236,8,0,9,7,10,3,2,5,1,1,1,6,7,5,6,4,6,4,1,1,2,9,9,3,0,9,5,2,4,9,0,8,5,2,6,10,4,0,8,10,7,3,0,3,6,9,3,8,0,7,4,0,0,0,7,5,3,7,10,9,8,7,4,0,1,5,6,9,3,0
n235,8,0,9,7,4,3,2,5,1,1,1,6,4,5,6,4,6,4,1,1,2,9,9,3,0,9,5,2,4,9,0,8,5,2,6,10,4,0,8,10,7,3,0,3,6,9,3,8,0,7,4,0,0,0,7,5,3,7,10,9,8,7,4,0,1,5,6,9,0,0
n240,8,5,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,4,1,1,2,9,9,3,2,9,5,2,4,9,10,8,5,0,6,10,4,0,8,10,7,3,0,3,6,9,3,8,10,7,4,0,0,0,7,5,3,7,10,0,8,7,4,0,1,5,6,9,0,2
n239,8,5,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,4,1,1,2,9,9,3,2,9,5,2,4,9,0,8,5,0,6,10,4,8,8,10,7,3,0,3,6,9,3,8,0,7,4,0,0,0,7,5,3,7,10,0,8,7,4,0,1,5,6,9,0,0
n242,8,0,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,4,1,1,2,9,9,3,0,9,5,2,4,9,8,8,5,5,6,10,4,0,8,10,7,3,2,3,6,9,3,8,0,7,4,0,0,0,7,5,3,7,10,5,8,7,4,7,1,5,6,9,0,8
n241,8,7,9,7,0,3,2,5,1,1,1,6,0,5,6,4,6,4,1,1,2,9,9,3,0,9,5,2,4,9,8,8,5,0,6,10,4,0,8,10,7,3,0,3,6,9,3,8,6,7,4,1,0,0,7,5,3,7,10,0,8,7,4,7,1,5,6,9,2,0
n248,8,0,9,7,0,3,2,5,1,1,1,6,8,5,6,4,6,4,1,1,2,9,9,3,1,9,5,2,4,9,8,8,5,0,6,10,4,7,0,10,7,3,6,3,6,9,3,3,10,7,4,0,9,3,4,5,3,7,10,0,8,7,4,4,1,5,3,9,0,5
n247,8,0,9,7,0,3,2,5,1,1,1,6,8,5,6,4,6,4,1,1,2,9,9,3,1,9,5,2,4,9,0,8,5,0,6,10,4,7,0,10,7,3,0,3,6,9,3,3,10,7,4,0,9,3,4,5,3,7,10,5,8,7,4,8,1,5,3,9,10,5
n250,8,0,9,7,0,3,2,5,1,1,1,6,8,5,6,4,6,4,1,1,2,9,9,3,1,9,5,2,4,9,10,8,5,0,6,10,4,7,0,10,7,3,4,3,6,9,3,3,10,7,4,10,9,0,9,5,3,7,10,0,8,7,4,1,1,5,3,9,0,5
n249,8,0,9,7,0,3,2,5,1,1,1,6,8,5,6,4,6,4,1,1,2,9,9,3,1,9,5,2,4,9,10,8,5,6,6,10,4,7,0,10,7,3,0,3,6,9,3,3,10,7,4,0,9,0,0,5,3,7,10,0,8,7,4,1,1,5,3,9,0,5
n254,8,7,9,7,0,3,2,5,1,1,1,6,8,5,6,4,6,4,1,1,2,9,9,3,0,9,5,2,4,9,0,8,5,3,6,10,4,0,7,10,7,3,0,3,6,9,3,3,10,7,4,0,2,0,0,5,3,7,10,0,8,7,4,0,1,5,3,9,0,5
n253,8,0,9,7,0,3,2,5,1,1,1,6,8,5,6,4,6,4,1,1,2,9,9,3,0,9,5,2,4,9,0,8,5,3,6,10,4,0,7,10,7,3,0,3,6,9,3,3,10,7,4,6,2,0,0,5,3,7,10,0,8,7,4,0,1,5,3,9,9,5
n256,8,0,9,7,0,3,2,5,1,1,1,6,8,5,6,4,6,4,1,1,2,9,9,3,10,9,5,2,4,9,0,8,5,0,6,10,4,2,7,10,7,3,3,3,6,9,3,3,10,7,4,0,4,0,0,5,3,7,10,0,8,7,4,0,1,5,3,9,0,5
n255,8,0,9,7,0,3,2,5,1,1,1,6,8,5,6,4,6,4,1,1,2,9,9,3,10,9,5,2,4,9,0,8,5,0,6,10,4,5,7,10,7,3,3,3,6,9,3,3,10,7,4,0,4,0,0,5,3,7,10,3,8,7,4,0,1,5,3,9,0,5
n270,2,9,9,7,10,3,0,10,0,0,1,9,10,2,6,7,5,2,1,0,8,9,5,8,0,6,3,2,1,5,5,9,0,4,3,0,9,9,2,7,7,3,4,3,6,9,1,7,0,0,3,4,0,5,10,5,0,7,1,10,0,1,4,0,1,1,0,0,5,0
n269,2,1,9,7,10,3,0,10,0,0,1,9,10,2,6,7,5,2,1,0,8,9,5,8,0,6,3,2,1,5,5,9,0,4,3,0,9,9,2,7,7,3,4,3,6,9,1,7,0,0,3,4,0,5,10,5,0,7,1,10,10,1,4,3,1,1,0,0,5,8
n272,2,0,9,7,10,3,9,10,0,0,1,9,0,2,6,7,5,2,1,10,8,9,5,1,0,6,3,2,1,5,5,9,0,4,3,0,9,9,2,7,7,3,0,3,6,0,1,8,0,0,3,4,0,5,10,5,0,7,1,10,0,1,4,0,1,1,0,6,5,2
n271,2,0,9,7,10,3,9,10,0,0,1,9,7,2,6,7,5,2,1,10,8,9,5,0,0,6,3,2,1,5,5,9,9,4,3,5,9,9,2,7,7,3,0,3,6,0,1,0,0,0,3,4,0,5,10,5,0,7,1,10,4,1,4,0,1,1,0,6,5,0
n276,0,0,9,7,10,3,10,10,6,5,1,9,0,2,6,7,5,2,1,1,8,9,5,0,0,0,3,2,1,9,5,9,1,0,3,7,9,9,2,0,7,3,8,3,6,0,0,6,9,0,3,4,0,5,10,5,6,7,1,10,10,1,4,0,1,10,4,0,5,7
n275,2,10,9,7,10,3,10,10,6,0,1,9,0,2,6,7,5,2,1,0,8,9,5,0,0,0,3,2,1,9,5,9,1,0,3,7,9,9,2,0,7,3,8,3,6,0,0,6,0,0,3,4,0,5,10,5,6,7,1,10,0,1,4,0,1,0,4,5,5,7
n278,0,0,9,7,10,3,10,10,0,0,1,9,0,2,6,7,5,2,1,0,8,9,5,0,0,0,3,2,1,9,5,9,1,0,3,7,9,9,2,8,7,3,8,3,6,10,2,9,2,0,3,4,0,5,10,5,6,7,1,10,0,1,4,0,1,0,5,0,5,0
n277,4,0,9,7,10,3,10,10,3,6,1,9,0,2,6,7,5,2,1,0,8,9,5,0,0,0,3,2,1,9,5,9,1,0,3,7,9,9,2,8,7,3,8,3,6,10,0,9,2,0,3,4,0,5,10,5,6,7,1,10,0,1,4,0,1,0,0,0,5,0
n284,5,0,9,7,10,3,5,1,0,4,1,9,0,2,6,7,5,0,1,4,8,9,5,0,0,0,3,2,1,0,5,9,6,0,3,0,9,9,2,10,7,3,5,0,6,3,0,8,2,3,3,4,0,5,10,5,6,7,1,10,0,1,4,0,1,3,0,0,0,0
n283,5,0,9,7,10,3,5,1,9,0,1,9,0,2,6,7,5,0,1,0,8,9,5,0,0,0,3,2,1,0,5,9,6,0,3,0,9,9,2,0,7,3,5,0,6,0,0,8,2,3,3,4,0,5,10,5,6,7,1,10,0,1,4,0,1,3,0,0,0,0
n286,5,5,9,7,10,3,5,1,0,0,1,9,0,2,6,7,5,5,1,0,8,9,5,0,0,0,3,2,1,4,5,9,6,1,3,0,9,9,2,0,7,3,5,0,6,0,7,8,2,3,3,4,0,5,10,5,2,7,1,10,7,1,4,0,1,3,0,0,3,0
n285,5,5,9,7,10,3,5,1,0,0,1,9,0,2,6,7,5,5,1,0,8,9,5,0,2,0,3,2,1,0,5,9,6,1,3,0,9,9,2,0,7,3,5,0,6,0,0,8,2,3,3,4,0,5,10,5,0,7,1,10,7,1,4,6,1,3,0,9,0,0
n290,5,0,9,7,10,3,0,0,1,8,1,9,0,2,6,7,5,4,1,0,8,9,5,6,0,0,3,2,1,0,5,9,6,4,3,0,9,9,2,1,7,3,5,10,6,0,0,8,2,3,3,4,0,5,10,5,0,7,1,10,0,1,4,2,1,3,0,2,8,0
n289,5,0,9,7,10,3,8,0,0,0,1,9,0,2,6,7,5,4,1,0,8,9,5,6,0,0,3,2,1,0,5,9,6,0,3,0,9,9,2,1,7,3,5,10,6,0,0,8,2,3,3,4,0,5,10,5,0,7,1,10,0,1,4,2,1,3,0,2,8,0
n292,5,3,9,7,10,3,0,0,0,2,1,9,10,2,6,7,5,4,1,3,8,9,5,0,0,0,3,2,1,9,5,9,6,0,3,0,9,9,2,1,7,3,5,10,6,0,0,8,2,3,3,4,0,5,10,5,0,7,1,10,0,1,4,5,1,3,0,5,8,5
n291,5,0,9,7,10,3,0,0,0,0,1,9,9,2,6,7,5,4,1,3,8,9,5,3,0,0,3,2,1,7,5,9,6,0,3,0,9,9,2,1,7,3,5,10,6,0,0,8,2,3,3,4,0,5,10,5,0,7,1,10,0,1,4,5,1,3,0,7,8,0
n300,9,0,9,7,10,3,8,1,4,10,1,9,3,2,6,7,10,0,1,0,8,9,5,9,0,1,3,2,1,9,5,9,0,0,0,7,9,9,2,9,7,3,9,5,6,0,0,8,5,6,9,6,5,5,10,5,0,7,1,10,10,0,4,10,1,3,3,6,2,5
n299,9,8,9,7,10,3,8,1,4,10,1,9,3,2,6,7,10,0,1,0,8,9,5,9,0,1,3,2,1,0,5,9,0,0,0,7,9,9,2,9,7,3,9,5,6,3,0,8,5,6,0,6,5,5,10,5,0,7,1,10,10,0,4,10,1,3,3,6,2,5
n302,9,3,9,7,10,3,8,1,4,10,1,9,3,2,6,7,10,0,1,9,8,9,5,0,0,1,3,2,1,0,5,9,0,2,0,7,9,9,2,9,7,3,9,5,6,0,7,0,5,6,10,6,5,5,10,5,1,7,1,10,10,5,4,10,1,3,0,6,2,0
n301,9,0,9,7,10,3,8,1,4,10,1,9,3,2,6,7,10,0,1,9,8,9,5,0,0,1,3,2,1,0,5,9,0,0,0,7,9,9,2,9,7,3,9,5,6,0,0,0,5,6,1,6,5,5,10,5,1,7,1,10,10,5,4,10,1,3,2,6,2,0
n306,9,10,9,7,10,3,8,1,0,10,1,9,4,2,6,7,0,0,1,0,8,9,5,3,9,1,3,2,1,0,5,9,0,0,0,7,9,9,2,6,7,3,9,5,6,0,0,0,5,6,0,6,5,5,10,5,0,7,1,10,10,0,4,10,1,3,0,6,2,9
n305,9,10,9,7,10,3,8,1,7,10,1,9,4,2,6,7,0,0,1,0,8,9,5,3,9,1,3,2,1,0,5,9,0,5,0,7,9,9,2,6,7,3,9,5,6,0,0,0,5,6,0,6,5,5,10,5,0,7,1,10,10,0,4,10,1,3,0,6,2,9
n308,9,0,9,7,10,3,8,1,0,10,1,9,10,2,6,7,0,0,1,0,8,9,5,3,7,1,3,2,1,1,5,9,0,8,0,7,9,9,2,6,7,3,9,5,6,4,0,0,5,6,10,6,5,5,10,5,0,7,1,10,10,0,4,10,1,3,1,6,2,9
n307,9,0,9,7,10,3,8,1,0,10,1,9,10,2,6,7,0,0,1,0,8,9,5,3,7,1,3,2,1,0,5,9,0,0,0,7,9,9,2,6,7,3,9,5,6,0,0,0,5,6,10,6,5,5,10,5,0,7,1,10,10,0,4,10,1,3,0,6,2,9
n314,9,0,9,7,10,3,8,0,3,5,1,9,1,2,6,7,7,5,1,2,8,9,5,10,1,1,3,2,1,0,5,9,5,0,1,7,9,3,2,10,7,3,9,5,6,0,6,9,5,6,0,6,5,5,10,5,3,7,1,10,10,6,4,9,1,0,10,0,2,0
n313,9,0,9,7,10,3,8,0,3,5,1,9,1,2,6,7,7,5,1,0,8,9,5,10,1,1,3,2,1,0,5,9,0,0,1,7,9,0,2,10,7,3,9,5,6,0,6,9,5,6,0,6,5,5,10,5,3,7,1,10,10,6,4,9,1,0,10,0,2,5
n316,9,0,9,7,10,3,8,0,3,8,1,9,1,2,6,7,7,0,1,0,8,9,5,0,1,1,3,2,1,0,5,9,0,7,1,7,9,0,2,0,7,3,9,5,6,4,6,9,5,6,5,6,5,5,10,5,3,7,1,10,10,6,4,9,1,0,10,10,2,0
n315,9,0,9,7,10,3,8,0,3,8,1,9,1,2,6,7,7,0,1,7,8,9,5,0,1,1,3,2,1,4,5,9,0,7,1,7,9,6,2,0,7,3,9,5,6,4,6,9,5,6,5,6,5,5,10,5,3,7,1,10,10,6,4,9,1,0,10,10,2,0
n320,9,7,9,7,10,3,8,0,8,0,1,9,0,2,6,7,7,0,1,0,8,9,5,4,0,1,3,2,1,5,5,9,0,0,1,7,9,5,2,0,7,3,9,5,6,0,0,9,5,6,1,6,5,5,10,5,0,7,1,10,10,6,4,5,1,6,0,5,2,4
n319,9,7,9,7,10,3,8,0,0,0,1,9,0,2,6,7,7,0,1,0,8,9,5,4,0,1,3,2,1,5,5,9,0,0,1,7,9,8,2,0,7,3,9,5,6,0,0,9,5,6,0,6,5,5,10,5,9,7,1,10,10,6,4,5,1,6,0,5,2,4
n322,9,0,9,7,10,3,8,0,2,0,1,9,0,2,6,7,7,0,1,1,8,9,5,4,0,1,3,2,1,0,5,9,0,0,1,7,9,9,2,0,7,3,9,5,6,0,0,9,5,6,0,6,5,5,10,5,0,7,1,10,10,6,4,5,1,6,8,6,2,0
n321,9,0,9,7,10,3,8,0,0,0,1,9,0,2,6,7,7,0,1,1,8,9,5,4,0,1,3,2,1,0,5,9,0,0,1,7,9,9,2,0,7,3,9,5,6,3,0,9,5,6,0,6,5,5,10,5,0,7,1,10,10,6,4,5,1,6,8,6,2,0
n332,0,0,9,7,10,3,0,10,0,10,1,9,6,2,6,7,0,0,1,10,3,9,5,9,0,8,3,2,1,0,5,1,1,9,0,7,2,4,2,2,7,3,3,0,6,6,8,3,0,2,6,2,8,5,10,5,7,7,2,5,8,0,4,0,1,5,3,10,5,8
n331,0,0,9,7,10,3,0,10,0,10,1,9,6,2,6,7,0,0,1,10,3,9,5,0,0,8,3,2,1,0,5,1,1,9,2,7,2,4,2,2,7,3,3,0,6,6,8,3,0,2,6,2,8,5,10,5,7,7,2,5,8,0,4,0,1,5,3,10,5,8
n334,0,2,9,7,10,3,0,10,0,10,1,9,0,2,6,7,0,0,1,10,3,9,5,7,0,8,3,2,1,0,5,1,1,9,3,7,2,4,2,2,7,3,0,7,6,0,8,3,0,2,9,2,8,5,10,5,7,7,2,5,8,0,4,5,1,5,3,10,5,8
n333,0,2,9,7,10,3,0,10,0,10,1,9,0,2,6,7,0,0,1,10,3,9,5,0,5,8,3,2,1,0,5,1,1,9,3,7,2,4,2,2,7,3,0,0,6,7,8,3,0,2,0,2,8,5,10,5,7,7,2,5,8,0,4,5,1,5,3,10,5,8
n338,0,0,9,7,10,3,10,10,10,10,1,9,0,2,6,7,0,8,1,10,3,9,5,6,0,0,3,2,1,9,5,1,1,9,0,7,2,4,2,2,7,3,5,0,6,5,8,3,7,2,0,2,8,5,10,5,8,7,2,5,8,1,4,0,1,5,3,10,5,8
n337,0,0,9,7,10,3,10,10,0,10,1,9,0,2,6,7,9,8,1,10,3,9,5,6,3,2,3,2,1,0,5,1,1,9,0,7,2,4,2,2,7,3,5,0,6,0,8,3,7,2,2,2,8,5,10,5,8,7,2,5,8,1,4,2,1,5,3,10,5,8
n340,0,0,9,7,10,3,10,10,1,10,1,9,0,2,6,7,2,8,1,10,3,9,5,6,4,0,3,2,1,0,5,1,1,9,0,7,2,4,2,2,7,3,0,8,6,0,8,3,7,2,6,2,8,5,10,5,4,7,2,5,8,1,4,0,1,5,3,10,5,8
n339,0,0,9,7,10,3,10,10,5,10,1,9,0,2,6,7,0,8,1,10,3,9,5,6,4,0,3,2,1,0,5,1,1,9,0,7,2,4,2,2,7,3,0,4,6,0,8,3,7,2,6,2,8,5,10,5,4,7,2,5,8,1,4,0,1,5,3,10,5,8
n346,9,0,9,7,10,3,0,0,7,10,1,9,1,2,6,7,7,6,1,10,3,9,5,5,0,1,3,2,1,8,5,1,1,9,6,7,2,4,2,7,7,3,8,7,6,0,0,3,0,2,0,2,8,5,10,5,10,7,2,5,0,8,4,2,1,5,0,2,5,0
n345,9,0,9,7,10,3,0,0,7,10,1,9,0,2,6,7,7,6,1,10,3,9,5,5,6,1,3,2,1,8,5,1,1,9,6,7,2,4,2,0,7,3,8,7,6,0,2,3,0,2,0,2,8,5,10,5,10,7,2,5,0,8,4,2,1,5,0,0,5,0
n348,0,0,9,7,10,3,0,0,7,10,1,9,0,2,6,7,7,6,1,10,3,9,5,0,0,2,3,2,1,8,5,1,1,9,0,7,2,4,2,0,7,3,8,7,6,6,0,3,0,2,1,2,8,5,10,5,0,7,2,5,1,8,4,2,1,5,6,7,5,0
n347,0,4,9,7,10,3,0,0,7,10,1,9,0,2,6,7,7,6,1,10,3,9,5,0,0,2,3,2,1,8,5,1,1,9,0,7,2,4,2,0,7,3,8,7,6,6,0,3,0,2,1,2,8,5,10,5,0,7,2,5,0,8,4,2,1,5,0,0,5,0
n352,8,1,9,7,10,3,0,4,2,10,1,9,0,2,6,7,7,0,1,10,3,9,5,0,5,7,3,2,1,8,5,1,1,9,0,7,2,4,2,1,7,3,8,7,6,0,0,3,4,2,0,2,8,5,10,5,0,7,2,5,0,0,4,2,1,5,0,0,5,0
n351,0,7,9,7,10,3,0,0,2,10,1,9,0,2,6,7,7,0,1,10,3,9,5,0,5,0,3,2,1,8,5,1,1,9,0,7,2,4,2,1,7,3,8,7,6,0,0,3,0,2,0,2,8,5,10,5,0,7,2,5,0,0,4,2,1,5,0,0,5,0
n354,6,7,9,7,10,3,0,4,0,10,1,9,0,2,6,7,7,0,1,10,3,9,5,0,0,10,3,2,1,8,5,1,1,9,0,7,2,4,2,0,7,3,8,7,6,9,0,3,0,2,0,2,8,5,10,5,0,7,2,5,0,8,4,2,1,5,1,6,5,0
n353,6,7,9,7,10,3,0,4,0,10,1,9,0,2,6,7,7,0,1,10,3,9,5,0,4,10,3,2,1,8,5,1,1,9,0,7,2,4,2,0,7,3,8,7,6,9,0,3,0,2,0,2,8,5,10,5,0,7,2,5,0,0,4,2,1,5,1,6,5,0
n362,2,3,9,7,10,3,6,0,0,10,1,9,8,2,6,7,10,7,1,10,8,9,5,8,0,0,3,2,1,3,5,8,0,4,0,9,0,9,2,9,7,3,0,0,6,0,0,3,0,2,0,2,8,5,10,5,5,7,0,5,0,3,4,0,1,7,5,10,4,2
n361,0,3,9,7,10,3,6,0,0,10,1,9,8,2,6,7,10,7,1,10,9,9,5,8,9,0,3,2,1,0,5,8,0,4,0,9,9,9,2,1,7,3,1,0,6,0,0,3,0,2,0,2,8,5,10,5,5,7,0,5,0,3,4,0,1,7,5,10,4,0
n364,0,3,9,7,10,3,6,0,0,10,1,9,8,2,6,7,10,9,1,10,1,9,5,8,0,0,3,2,1,0,5,8,1,0,0,0,1,9,2,10,7,3,0,0,6,5,6,3,0,2,0,2,8,5,10,5,5,7,0,5,0,3,4,8,1,7,5,10,4,0
n363,6,3,9,7,10,3,6,0,0,10,1,9,8,2,6,7,10,9,1,10,0,9,5,8,0,0,3,2,1,0,5,8,2,10,0,0,0,9,2,10,7,3,0,0,6,5,6,3,0,2,3,2,8,5,10,5,5,7,0,5,0,3,4,8,1,7,5,10,4,0
n368,5,3,9,7,10,3,6,0,0,10,1,9,8,2,6,7,10,1,1,10,0,9,5,10,10,0,3,2,1,0,5,8,0,0,8,0,2,9,2,0,7,3,0,0,6,0,6,3,0,2,0,2,8,5,10,5,5,7,1,5,10,3,4,5,1,7,5,10,3,0
n367,5,3,9,7,10,3,6,0,0,10,1,9,8,2,6,7,10,0,1,10,0,9,5,0,10,0,3,2,1,0,5,8,0,0,8,0,2,9,2,0,7,3,0,8,6,0,0,3,0,2,0,2,8,5,10,5,5,7,0,5,10,3,4,5,1,7,5,10,3,0
n370,6,3,9,7,10,3,6,0,0,10,1,9,8,2,6,7,10,0,1,10,0,9,5,0,10,2,3,2,1,0,5,8,0,1,0,0,2,9,2,0,7,3,5,0,6,0,0,3,1,2,0,2,8,5,10,5,5,7,0,5,1,3,4,5,1,7,5,10,3,0
n369,0,3,9,7,10,3,6,0,0,10,1,9,8,2,6,7,10,0,1,10,0,9,5,5,10,0,3,2,1,0,5,8,0,1,1,0,2,9,2,0,7,3,0,7,6,10,0,3,0,2,6,2,8,5,10,5,5,7,5,5,1,3,4,5,1,7,5,10,3,10
n376,1,3,9,7,10,3,6,8,8,10,1,9,0,2,6,7,10,1,1,10,3,9,5,10,1,0,3,2,1,2,5,8,7,8,6,0,3,1,2,0,7,3,8,8,6,6,1,3,6,2,4,2,8,5,10,5,6,7,0,5,6,6,4,0,1,7,0,4,0,1
n375,1,3,9,7,10,3,6,8,8,10,1,9,0,2,6,7,10,1,1,10,3,9,5,0,1,0,3,2,1,2,5,8,7,8,0,0,3,1,2,0,7,3,8,8,6,0,1,3,6,2,4,2,8,5,10,5,6,7,7,5,6,6,4,1,1,7,0,4,0,1
n378,1,3,9,7,10,3,6,5,8,10,1,9,0,2,6,7,10,1,1,10,3,9,5,0,1,0,3,2,1,4,5,8,7,8,9,0,0,1,2,10,7,3,8,0,6,8,1,3,0,2,4,2,8,5,10,5,6,7,4,5,6,6,4,5,1,7,0,4,2,1
n377,1,3,9,7,10,3,6,5,8,10,1,9,0,2,6,7,10,1,1,10,3,9,5,0,1,0,3,2,1,0,5,8,7,8,0,0,0,1,2,10,7,3,8,0,6,8,1,3,0,2,4,2,8,5,10,5,6,7,4,5,0,6,4,0,1,7,0,4,0,1
n382,7,3,9,7,10,3,6,0,0,10,1,9,8,2,6,7,10,1,1,10,3,9,5,0,1,0,3,2,1,0,5,8,7,0,0,4,0,0,2,1,7,3,8,0,6,0,1,3,0,2,4,2,8,5,10,5,6,7,0,5,1,2,4,0,1,7,0,4,0,9
n381,7,3,9,7,10,3,6,0,9,10,1,9,8,2,6,7,10,1,1,10,3,9,5,0,1,6,3,2,1,0,5,8,7,0,0,4,0,0,2,0,7,3,8,0,6,0,1,3,4,2,4,2,8,5,10,5,6,7,0,5,1,2,4,0,1,7,0,4,7,9
