cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n194,2,5,9,9,10,6,6,9,2,5,7,1,4,3,5,6,6,1,0,3,0,0,5,4,7,4,5,8,6,4,7,3,7,3,0,7,0,2,8,5,9,9,0,1,6,4,2,3,0,3,4,7,6,6,6,1,9,0,10,1,5,9,0,4,1,1,0,9,7,0
n193,2,5,9,9,10,0,6,9,2,5,7,1,4,3,5,6,6,1,0,3,0,8,5,4,7,4,5,8,6,4,7,3,7,3,5,7,2,2,8,5,9,9,0,1,6,4,2,3,0,3,4,7,6,6,6,1,9,0,10,1,5,9,0,4,1,1,8,9,7,0
n204,2,5,9,9,10,10,6,10,2,5,7,1,4,3,10,6,8,1,8,3,6,10,2,4,2,4,0,8,1,4,3,3,5,3,0,7,0,0,0,5,9,6,5,1,6,4,2,6,8,3,4,7,9,1,8,9,9,9,10,1,5,0,6,7,1,1,9,10,7,3
n203,2,5,9,9,10,10,6,0,2,5,7,1,4,3,10,6,8,1,8,3,6,10,0,4,2,4,0,8,1,4,3,3,5,3,0,7,0,0,0,5,9,6,5,1,6,4,2,6,1,3,4,7,9,1,8,9,9,9,10,1,5,0,6,7,1,1,9,10,7,3
n206,2,5,9,9,10,5,6,0,2,5,7,1,4,3,0,6,8,1,0,3,6,10,0,4,2,4,9,8,1,4,3,3,5,3,6,7,0,8,8,5,9,6,5,1,6,4,2,0,0,3,4,7,9,1,8,9,9,9,10,1,5,3,6,7,1,1,0,10,7,3
n205,2,5,9,9,10,5,6,0,2,5,7,1,4,3,0,6,8,1,0,3,6,10,0,4,2,4,4,8,1,4,3,3,5,3,0,7,0,8,0,5,9,6,5,1,6,4,2,5,4,3,4,7,9,1,8,9,9,9,10,1,5,3,6,7,1,1,0,10,7,3
n210,2,5,9,9,10,5,6,6,2,5,7,1,4,3,0,6,8,1,0,3,6,10,3,4,2,4,0,8,1,4,3,3,5,3,6,7,0,0,7,5,9,6,5,1,6,4,2,0,0,3,4,7,9,1,8,9,9,9,10,1,5,7,0,0,1,1,6,10,8,3
n209,2,5,9,9,10,0,6,6,2,5,7,1,4,3,0,6,8,1,0,3,6,10,3,4,2,4,0,8,1,4,3,3,5,3,0,7,0,0,6,5,9,6,5,1,6,4,2,0,0,3,4,7,9,1,8,9,9,9,10,1,5,7,0,0,1,1,6,10,8,3
n212,2,5,9,9,10,0,6,6,2,5,7,1,4,3,0,6,8,1,0,3,6,10,3,4,2,4,10,8,1,4,3,3,5,3,0,7,0,0,6,5,9,6,5,1,6,4,2,0,0,3,4,7,9,1,8,9,9,9,10,1,5,0,4,0,1,1,6,10,8,3
n211,2,5,9,9,10,0,6,6,2,5,7,1,4,3,0,6,8,1,0,3,6,10,3,4,2,4,0,8,1,4,3,3,5,3,0,7,0,0,0,5,9,6,5,1,6,4,2,0,2,3,4,7,9,1,8,9,9,9,10,1,5,0,0,0,1,1,6,10,8,3
n218,2,5,9,9,10,5,6,0,2,5,7,1,4,3,0,6,8,1,2,3,6,10,1,4,2,4,0,8,1,4,3,3,5,3,3,7,7,6,1,5,9,6,5,1,6,4,2,0,7,3,4,7,5,1,8,9,9,9,10,1,5,0,4,0,1,1,7,10,8,3
n217,2,5,9,9,10,5,6,6,2,5,7,1,4,3,0,6,8,1,2,3,6,10,1,4,2,4,0,8,1,4,3,3,5,3,3,7,7,0,1,5,9,6,5,1,6,4,2,0,7,3,4,7,5,1,8,9,9,9,10,1,5,0,0,0,1,1,7,10,0,3
n220,2,5,9,9,10,5,6,0,2,5,7,1,4,3,0,6,8,1,2,3,6,10,1,4,2,4,1,8,1,4,3,3,5,3,3,7,0,9,1,5,9,6,5,1,6,4,2,2,0,3,4,7,5,1,8,9,9,9,10,1,5,0,0,0,1,1,0,10,0,3
n219,2,5,9,9,10,5,6,9,2,5,7,1,4,3,0,6,8,1,2,3,6,10,1,4,2,4,1,8,1,4,3,3,5,3,3,7,5,7,1,5,9,6,5,1,6,4,2,2,0,3,4,7,5,1,8,9,9,9,10,1,5,0,0,0,1,1,0,10,0,3
n224,2,5,9,9,10,5,6,8,2,5,7,1,4,3,1,6,8,1,0,3,6,10,1,4,2,4,5,8,1,4,3,3,5,3,7,7,0,0,1,5,9,6,5,1,6,4,2,0,5,3,4,7,5,0,8,9,9,9,10,1,5,0,9,0,1,1,1,10,0,3
n223,2,5,9,9,10,5,6,0,2,5,7,1,4,3,1,6,8,1,0,3,6,10,1,4,2,4,5,8,1,4,3,3,5,3,7,7,0,0,1,5,9,6,5,1,6,4,2,0,0,3,4,7,5,8,8,9,9,9,10,1,5,0,9,0,1,1,1,10,0,3
n226,2,5,9,9,10,5,6,0,2,5,7,1,4,3,7,6,8,1,0,3,6,10,1,4,2,4,5,8,1,4,3,3,5,3,0,7,0,0,1,5,9,6,5,1,6,4,2,0,0,3,4,7,5,0,8,9,9,9,10,1,5,0,9,9,1,1,0,10,0,3
n225,2,5,9,9,10,5,6,0,2,5,7,1,4,3,7,6,8,1,0,3,6,10,1,4,2,4,5,8,1,4,3,3,5,3,4,7,0,0,1,5,9,6,5,1,6,4,2,0,0,3,4,7,5,0,8,9,9,9,10,1,5,0,9,9,1,1,3,10,0,3
n234,2,5,9,9,10,10,6,0,2,5,7,1,4,3,10,6,8,1,2,3,0,4,1,4,2,4,3,8,1,4,5,3,5,3,1,7,9,6,2,5,9,6,5,1,6,4,2,1,0,3,4,7,9,10,8,9,9,0,10,1,5,0,2,6,1,1,1,0,4,0
n233,2,5,9,9,10,0,6,3,2,5,7,1,4,3,10,6,8,1,2,3,0,4,1,4,2,4,3,8,1,4,5,3,5,3,0,7,0,0,0,5,9,6,5,1,6,4,2,1,0,3,4,7,0,10,8,9,9,0,10,1,5,0,2,0,1,1,1,0,4,0
n236,2,5,9,9,10,0,6,0,2,5,7,1,4,3,10,6,8,1,2,3,2,0,0,4,2,4,3,8,1,4,5,3,5,3,0,7,2,0,0,5,9,6,5,1,6,4,2,1,0,3,4,7,0,7,8,9,9,0,10,1,5,10,6,0,1,1,5,0,4,4
n235,2,5,9,9,10,0,6,0,2,5,7,1,4,3,10,6,8,1,2,3,9,0,0,4,2,4,3,8,1,4,5,3,5,3,0,7,2,7,0,5,9,6,5,1,6,4,2,1,2,3,4,7,0,0,8,9,9,0,10,1,5,10,6,0,1,1,5,0,4,0
n240,2,5,9,9,10,5,6,0,2,5,7,1,4,3,10,6,8,1,2,3,10,0,0,4,2,4,1,8,1,4,5,3,5,3,8,7,0,0,0,5,9,6,5,1,6,4,2,1,0,3,4,7,0,0,8,0,9,2,10,1,5,6,0,0,1,1,1,5,0,0
n239,2,5,9,9,10,5,6,5,2,5,7,1,4,3,10,6,8,1,2,3,10,0,0,4,2,4,1,8,1,4,5,3,5,3,0,7,0,5,0,5,9,6,5,1,6,4,2,1,0,3,4,7,0,2,8,0,9,2,10,1,5,0,0,0,1,1,1,5,0,0
n242,2,5,9,9,10,5,6,0,2,5,7,1,4,3,10,6,8,1,2,3,10,0,3,4,2,4,9,8,1,4,5,3,5,3,0,7,0,0,1,5,9,6,5,1,6,4,2,1,0,3,4,7,0,0,8,0,9,0,10,1,5,0,0,1,1,1,1,0,0,0
n241,2,5,9,9,10,5,6,0,2,5,7,1,4,3,10,6,8,1,2,3,10,0,3,4,2,4,0,8,1,4,5,3,5,3,7,7,0,0,0,5,9,6,5,1,6,4,2,1,0,3,4,7,0,0,8,0,9,0,10,1,5,0,0,0,1,1,1,0,0,0
n248,2,5,9,9,10,8,6,0,2,5,7,1,4,3,2,6,8,1,2,3,0,1,10,4,2,4,0,8,1,4,5,3,5,3,0,7,6,0,0,5,9,6,5,1,6,4,2,1,8,3,4,7,0,0,8,3,9,5,10,1,5,2,3,1,1,1,6,0,4,10
n247,2,5,9,9,10,9,6,0,2,5,7,1,4,3,2,6,8,1,2,3,0,0,10,4,2,4,0,8,1,4,5,3,5,3,0,7,0,0,0,5,9,6,5,1,6,4,2,1,8,3,4,7,0,0,8,3,9,5,10,1,5,6,0,1,1,1,6,0,0,10
n250,2,5,9,9,10,0,6,0,2,5,7,1,4,3,2,6,8,1,2,3,0,0,0,4,2,4,0,8,1,4,5,3,5,3,7,7,4,0,0,5,9,6,5,1,6,4,2,1,8,3,4,7,0,5,8,3,9,5,10,1,5,9,0,1,1,1,6,0,1,10
n249,2,5,9,9,10,0,6,0,2,5,7,1,4,3,2,6,8,1,2,3,0,0,10,4,2,4,0,8,1,4,5,3,5,3,0,7,5,4,0,5,9,6,5,1,6,4,2,1,8,3,4,7,0,5,8,3,9,5,10,1,5,0,10,1,1,1,6,0,1,10
n254,2,5,9,9,10,0,6,6,2,5,7,1,4,3,2,6,8,1,2,3,8,3,8,4,2,4,0,8,1,4,5,3,5,3,0,7,6,2,3,5,9,6,5,1,6,4,2,1,8,3,4,7,0,0,8,9,9,5,10,1,5,9,10,0,1,1,6,6,0,0
n253,2,5,9,9,10,0,6,7,2,5,7,1,4,3,2,6,8,1,2,3,8,0,8,4,2,4,0,8,1,4,5,3,5,3,0,7,0,2,0,5,9,6,5,1,6,4,2,1,8,3,4,7,9,0,8,9,9,5,10,1,5,9,0,0,1,1,6,6,0,0
n256,2,5,9,9,10,0,6,0,2,5,7,1,4,3,2,6,8,1,2,3,8,0,8,4,2,4,0,8,1,4,5,3,5,3,0,7,0,2,0,5,9,6,5,1,6,4,2,1,8,3,4,7,0,0,8,0,9,5,10,1,5,0,0,0,1,1,6,0,0,1
n255,2,5,9,9,10,0,6,0,2,5,7,1,4,3,2,6,8,1,2,3,8,0,8,4,2,4,6,8,1,4,5,3,5,3,4,7,2,2,0,5,9,6,5,1,6,4,2,1,8,3,4,7,0,0,8,0,9,5,10,1,5,0,4,0,1,1,6,0,0,1
n270,7,5,3,0,10,8,8,6,2,5,0,1,3,3,9,6,1,1,3,4,8,3,0,1,0,3,8,0,10,1,7,3,9,3,3,7,5,9,8,5,9,0,6,9,5,4,2,4,3,3,5,10,6,3,8,0,9,1,4,5,0,7,3,6,9,5,10,3,0,3
n269,7,5,3,0,10,8,8,6,2,5,7,1,3,3,9,6,1,1,3,4,8,3,0,1,0,3,8,0,10,1,0,3,9,3,3,7,5,9,8,5,9,4,6,9,5,4,2,4,3,3,5,10,6,3,8,0,9,1,4,5,0,7,3,6,9,5,10,3,0,3
n272,7,5,3,5,10,8,8,6,2,5,0,1,3,3,9,6,1,1,3,4,8,3,0,1,0,3,8,6,10,1,0,3,9,3,3,7,5,9,8,5,9,0,6,9,5,4,2,4,3,3,5,10,6,3,8,10,9,0,4,5,0,7,3,6,9,5,10,3,2,3
n271,7,5,3,0,10,8,8,6,2,5,0,1,3,3,9,6,1,1,3,4,8,3,0,1,0,3,8,0,10,1,0,3,9,3,3,7,5,9,8,5,9,0,6,9,5,4,2,4,3,3,5,10,6,3,8,0,9,0,4,5,7,7,3,6,9,5,10,3,2,3
n276,7,5,3,0,10,8,4,6,2,5,0,1,8,3,9,6,1,1,3,4,8,3,9,1,10,3,8,10,10,1,0,3,9,3,3,7,5,9,8,5,9,0,6,9,5,4,2,4,3,3,5,10,6,3,8,2,9,0,4,5,8,7,3,6,9,5,10,3,0,3
n275,7,5,3,10,10,8,4,6,2,5,0,1,8,3,9,6,1,1,3,4,8,3,9,1,0,3,8,0,10,1,0,3,9,3,3,7,5,9,8,5,9,0,6,9,5,4,2,4,3,3,5,10,6,3,8,2,9,0,4,5,0,7,3,6,9,5,10,3,0,3
n278,7,5,3,0,10,8,4,6,2,5,0,1,0,3,9,6,1,1,3,4,8,3,0,1,0,3,8,0,10,1,6,3,9,3,3,7,5,9,8,5,9,0,6,9,5,4,2,4,3,3,5,10,6,3,8,2,9,0,4,5,0,7,3,6,9,5,10,3,0,3
n277,7,5,3,2,10,8,4,6,2,5,0,1,6,3,9,6,1,1,3,4,8,3,6,1,0,3,8,0,10,1,0,3,9,3,3,7,5,9,8,5,9,4,6,9,5,4,2,4,3,3,5,10,6,3,8,2,9,0,4,5,0,7,3,6,9,5,10,3,0,3
n284,7,5,3,1,10,8,0,0,2,5,0,1,3,3,9,6,1,1,3,4,8,3,2,1,6,3,8,5,10,1,0,3,9,3,3,7,5,9,2,5,9,7,6,9,0,4,2,4,3,3,5,0,6,3,8,0,9,2,4,5,10,7,3,6,9,5,10,3,0,3
n283,7,5,3,6,10,8,0,0,2,5,0,1,0,3,9,6,1,1,3,4,8,3,2,1,6,3,8,0,10,1,4,3,9,3,3,7,5,9,2,5,9,7,6,9,7,4,2,4,3,3,5,0,6,3,8,9,9,0,4,5,10,7,3,6,9,5,10,3,0,3
n286,7,5,3,0,10,8,0,1,2,5,0,1,0,3,9,6,1,1,3,4,8,3,2,1,0,3,8,0,10,1,0,3,9,3,3,7,5,9,2,5,9,7,6,9,6,4,2,4,3,3,5,7,6,3,8,0,9,0,4,5,0,7,3,6,9,5,10,3,0,3
n285,7,5,3,0,10,8,0,1,2,5,0,1,0,3,9,6,1,1,3,4,8,3,2,1,0,3,8,0,10,1,0,3,9,3,3,7,5,9,2,5,9,7,6,9,0,4,2,4,3,3,5,7,6,3,8,4,9,0,4,5,0,7,3,6,9,5,10,3,0,3
n290,7,5,3,8,10,8,0,0,2,5,0,1,0,3,9,6,1,1,3,4,8,3,0,1,0,3,8,0,10,1,0,3,9,3,3,7,5,9,2,5,9,0,6,9,1,4,2,4,3,3,5,10,6,3,8,8,9,0,4,5,0,7,3,6,9,5,10,3,0,3
n289,7,5,3,8,10,8,0,5,2,5,0,1,0,3,9,6,1,1,3,4,8,3,0,1,4,3,8,0,10,1,0,3,9,3,3,7,5,9,2,5,9,0,6,9,0,4,2,4,3,3,5,10,6,3,8,0,9,0,4,5,9,7,3,6,9,5,10,3,0,3
n292,7,5,3,8,10,8,0,0,2,5,0,1,0,3,9,6,1,1,3,4,8,3,0,1,4,3,8,0,10,1,4,3,9,3,3,7,5,9,2,5,9,7,6,9,9,4,2,4,3,3,5,0,6,3,8,3,9,0,4,5,0,7,3,6,9,5,10,3,0,3
n291,7,5,3,8,10,8,0,0,2,5,0,1,0,3,9,6,1,1,3,4,8,3,4,1,0,3,8,3,10,1,6,3,9,3,3,7,5,9,2,5,9,7,6,9,9,4,2,4,3,3,5,3,6,3,8,0,9,1,4,5,0,7,3,6,9,5,10,3,0,3
n300,0,5,3,0,10,8,1,7,2,5,2,1,2,3,9,6,1,1,3,4,8,3,0,0,0,3,8,2,10,1,7,3,9,3,3,7,5,0,7,5,9,4,8,9,0,4,2,4,3,3,5,0,6,6,8,2,9,0,4,5,2,7,3,6,5,0,0,3,2,3
n299,7,5,3,0,10,8,0,7,2,5,2,1,2,3,9,6,1,1,3,4,8,3,5,3,0,3,8,2,10,1,7,3,9,3,3,7,5,0,7,5,9,4,8,9,0,4,2,4,3,3,5,0,6,6,8,2,9,0,4,5,2,7,3,6,5,0,0,3,0,3
n302,0,5,3,0,10,8,7,0,2,5,2,1,2,3,9,6,1,1,3,4,8,3,0,10,0,3,8,0,10,1,7,3,9,3,3,7,5,0,7,5,9,4,0,9,0,4,2,4,3,3,5,0,6,6,8,0,9,1,4,5,2,7,3,6,5,0,0,3,9,3
n301,4,5,3,0,10,8,0,0,2,5,2,1,2,3,9,6,1,1,3,4,8,3,0,0,0,3,8,7,10,1,7,3,9,3,3,7,5,0,7,5,9,4,0,9,0,4,2,4,3,3,5,0,6,6,8,0,9,0,4,5,2,7,3,6,5,0,0,3,9,3
n306,0,5,3,0,10,8,0,0,2,5,2,1,2,3,9,6,1,1,3,4,8,3,7,0,4,3,8,0,10,1,7,3,9,3,3,7,5,0,10,5,9,5,0,9,3,4,2,4,3,3,5,0,6,6,8,0,9,0,4,5,2,7,3,6,5,0,0,3,0,3
n305,5,5,3,2,10,8,0,0,2,5,2,1,2,3,9,6,1,1,3,4,8,3,7,0,4,3,8,6,10,1,7,3,9,3,3,7,5,0,10,5,9,5,0,9,3,4,2,4,3,3,5,0,6,6,8,0,9,0,4,5,2,7,3,6,5,0,0,3,0,3
n308,2,5,3,0,10,8,9,0,2,5,2,1,2,3,9,6,1,1,3,4,8,3,7,3,0,3,8,0,10,1,7,3,9,3,3,7,5,0,10,5,9,0,0,9,3,4,2,4,3,3,5,0,6,6,8,5,9,0,4,5,2,7,3,6,5,0,0,3,8,3
n307,2,5,3,0,10,8,0,0,2,5,2,1,2,3,9,6,1,1,3,4,8,3,7,0,0,3,8,0,10,1,7,3,9,3,3,7,5,0,10,5,9,0,0,9,3,4,2,4,3,3,5,1,6,6,8,5,9,0,4,5,2,7,3,6,5,0,0,3,8,3
n314,4,5,3,1,10,8,0,0,2,5,3,1,6,3,9,6,1,1,3,4,8,3,1,6,5,3,8,10,10,1,7,3,9,3,3,7,5,10,0,5,9,0,0,9,8,4,2,4,3,3,8,4,6,6,8,0,9,0,4,5,8,7,3,6,4,8,1,3,0,3
n313,4,5,3,1,10,8,0,3,2,5,3,1,6,3,9,6,1,1,3,4,8,3,1,6,5,3,8,10,10,1,7,3,9,3,3,7,5,10,0,5,9,0,0,9,8,4,2,4,3,3,8,4,6,6,8,0,9,5,4,5,8,7,3,6,4,8,1,3,0,3
n316,4,5,3,1,10,8,0,0,2,5,3,1,6,3,9,6,1,1,3,4,8,3,1,6,5,3,8,10,10,1,7,3,9,3,3,7,5,0,8,5,9,4,0,9,8,4,2,4,3,3,0,4,6,6,8,6,9,0,4,5,8,7,3,6,10,8,0,3,0,3
n315,4,5,3,1,10,8,0,0,2,5,3,1,0,3,9,6,1,1,3,4,8,3,1,6,5,3,8,10,10,1,7,3,9,3,3,7,5,5,0,5,9,4,0,9,8,4,2,4,3,3,0,4,6,6,8,6,9,0,4,5,8,7,3,6,10,8,0,3,7,3
n320,4,5,3,1,10,8,10,0,2,5,8,1,0,3,9,6,1,1,3,4,8,3,1,10,5,3,8,0,10,1,7,3,9,3,3,7,5,0,1,5,9,7,0,9,8,4,2,4,3,3,0,0,6,6,8,2,9,2,4,5,8,7,3,6,6,0,0,3,10,3
n319,4,5,3,1,10,8,10,0,2,5,8,1,0,3,9,6,1,1,3,4,8,3,1,10,5,3,8,0,10,1,7,3,9,3,3,7,5,0,1,5,9,7,0,9,8,4,2,4,3,3,9,0,6,6,8,0,9,2,4,5,8,7,3,6,6,0,0,3,10,3
n322,4,5,3,1,10,8,10,0,2,5,0,1,0,3,9,6,1,1,3,4,8,3,1,2,5,3,8,0,10,1,7,3,9,3,3,7,5,6,1,5,9,7,6,9,8,4,2,4,3,3,8,0,6,6,8,0,9,1,4,5,8,7,3,6,1,10,0,3,10,3
n321,4,5,3,1,10,8,10,7,2,5,0,1,4,3,9,6,1,1,3,4,8,3,1,8,5,3,8,0,10,1,7,3,9,3,3,7,5,6,1,5,9,7,7,9,8,4,2,4,3,3,8,0,6,6,8,7,9,0,4,5,8,7,3,6,1,0,0,3,10,3
n332,3,5,3,1,10,8,8,5,2,5,2,1,10,3,9,6,1,1,3,4,7,3,2,0,10,3,8,0,10,1,0,3,9,3,3,7,5,8,3,5,9,4,9,0,9,4,2,4,0,3,8,7,6,0,8,4,9,1,10,5,6,7,3,6,0,0,0,3,0,3
n331,3,5,3,1,10,8,8,5,2,5,2,1,10,3,9,6,1,1,3,4,7,3,2,0,10,3,8,0,10,1,0,3,9,3,3,7,5,8,3,5,9,4,9,0,9,4,2,4,0,3,8,0,6,0,8,4,9,1,10,5,6,7,3,6,10,10,0,3,4,3
n334,3,5,3,1,10,8,8,5,2,5,2,1,10,3,9,6,1,1,3,4,7,3,2,0,10,3,8,9,10,1,0,3,9,3,3,7,5,0,5,5,9,4,3,0,9,4,2,4,0,3,8,0,6,6,8,4,9,1,10,5,6,7,3,6,0,5,0,3,0,3
n333,3,5,3,1,10,8,8,5,2,5,2,1,10,3,9,6,1,1,3,4,7,3,2,0,10,3,8,0,10,1,0,3,9,3,3,7,5,0,5,5,9,4,0,3,9,4,2,4,5,3,8,0,6,6,8,4,9,1,10,5,6,7,3,6,4,0,0,3,9,3
n338,3,5,3,1,10,8,8,4,2,5,0,1,10,3,9,6,1,1,3,4,7,3,2,0,10,3,8,5,10,1,0,3,9,3,3,7,5,0,0,5,9,4,0,0,9,4,2,4,0,3,8,9,6,0,8,0,9,10,0,5,6,7,3,6,8,0,0,3,0,3
n337,3,5,3,1,10,8,8,4,2,5,0,1,10,3,9,6,1,1,3,4,7,3,2,0,10,3,8,9,10,1,0,3,9,3,3,7,5,7,0,5,9,4,0,2,9,4,2,4,0,3,8,9,6,2,8,0,9,10,0,5,6,7,3,6,8,0,0,3,0,3
n340,3,5,3,1,10,8,8,0,2,5,0,1,10,3,9,6,1,1,3,4,7,3,2,0,10,3,8,3,10,1,9,3,9,3,3,7,5,0,0,5,9,4,5,0,9,4,2,4,0,3,8,9,6,0,8,0,9,0,0,5,6,7,3,6,0,0,6,3,2,3
n339,3,5,3,1,10,8,8,0,2,5,0,1,10,3,9,6,1,1,3,4,7,3,2,0,10,3,8,3,10,1,9,3,9,3,3,7,5,0,2,5,9,4,5,0,9,4,2,4,9,3,8,9,6,0,8,2,9,0,0,5,6,7,3,6,10,0,0,3,0,3
n346,0,5,3,1,10,8,8,2,2,5,2,1,10,3,9,6,1,1,3,4,7,3,0,0,10,3,8,10,10,1,0,3,9,3,3,7,5,8,0,5,9,4,0,0,8,4,2,4,0,3,8,9,6,0,8,0,9,0,0,5,9,7,3,6,1,3,10,3,0,3
n345,0,5,3,1,10,8,8,2,2,5,2,1,10,3,9,6,1,1,3,4,7,3,6,0,10,3,8,10,10,1,0,3,9,3,3,7,5,8,6,5,9,4,0,0,8,4,2,4,0,3,8,9,6,0,8,0,9,9,0,5,9,7,3,6,1,3,10,3,5,3
n348,0,5,3,1,10,8,8,0,2,5,2,1,10,3,9,6,1,1,3,4,7,3,8,0,10,3,8,10,10,1,7,3,9,3,3,7,5,8,9,5,9,4,0,0,7,4,2,4,0,3,8,9,6,7,8,0,9,0,6,5,9,7,3,6,0,3,10,3,0,3
n347,0,5,3,1,10,8,8,0,2,5,2,1,10,3,9,6,1,1,3,4,7,3,8,0,10,3,8,10,10,1,0,3,9,3,3,7,5,8,9,5,9,4,0,0,0,4,2,4,0,3,8,9,6,0,8,0,9,0,0,5,9,7,3,6,0,3,10,3,0,3
n352,0,5,3,1,10,8,8,8,2,5,0,1,10,3,9,6,1,1,3,4,7,3,0,1,10,3,8,10,10,1,0,3,9,3,3,7,5,8,0,5,9,4,1,10,0,4,2,4,0,3,8,9,6,0,8,1,9,8,2,5,6,7,3,6,2,3,10,3,9,3
n351,0,5,3,1,10,8,8,0,2,5,0,1,10,3,9,6,1,1,3,4,7,3,0,1,10,3,8,10,10,1,7,3,9,3,3,7,5,8,0,5,9,4,1,10,4,4,2,4,0,3,8,9,6,2,8,1,9,8,2,5,0,7,3,6,0,3,10,3,9,3
n354,0,5,3,1,10,8,8,0,2,5,0,1,10,3,9,6,1,1,3,4,7,3,0,1,10,3,8,10,10,1,10,3,9,3,3,7,5,8,0,5,9,4,8,0,7,4,2,4,0,3,8,9,6,3,8,1,9,8,2,5,7,7,3,6,0,3,10,3,7,3
n353,0,5,3,1,10,8,8,0,2,5,0,1,10,3,9,6,1,1,3,4,7,3,8,1,10,3,8,10,10,1,10,3,9,3,3,7,5,8,0,5,9,4,7,5,7,4,2,4,0,3,8,9,6,3,8,1,9,8,2,5,7,7,3,6,0,3,10,3,7,3
n362,9,5,3,4,10,8,0,8,2,5,3,1,4,3,9,6,1,1,3,4,0,3,1,3,10,3,8,1,10,1,3,3,9,3,3,7,5,0,3,5,9,0,3,0,0,4,2,4,8,3,8,0,6,0,8,0,9,8,0,5,0,7,3,6,3,0,10,3,7,3
n361,9,5,3,4,10,8,10,8,2,5,3,1,4,3,9,6,1,1,3,4,0,3,0,3,10,3,8,1,10,1,3,3,9,3,3,7,5,0,0,5,9,0,0,0,0,4,2,4,8,3,8,0,6,0,8,0,9,8,0,5,0,7,3,6,3,0,10,3,7,3
n364,9,5,3,4,10,8,9,0,2,5,3,1,4,3,9,6,1,1,3,4,3,3,10,5,10,3,8,1,10,1,3,3,9,3,3,7,5,0,0,5,9,0,8,0,3,4,2,4,8,3,8,0,6,0,8,0,9,8,9,5,4,7,3,6,8,0,10,3,7,3
n363,9,5,3,4,10,8,9,0,2,5,3,1,4,3,9,6,1,1,3,4,3,3,10,5,10,3,8,1,10,1,3,3,9,3,3,7,5,0,0,5,9,0,8,0,3,4,2,4,8,3,8,0,6,0,8,0,9,8,0,5,4,7,3,6,0,0,10,3,7,3
n368,9,5,3,4,10,8,0,0,2,5,3,1,4,3,9,6,1,1,3,4,0,3,9,9,10,3,8,10,10,1,3,3,9,3,3,7,5,0,0,5,9,0,0,0,0,4,2,4,8,3,8,10,6,10,8,8,9,8,0,5,0,7,3,6,3,0,10,3,0,3
n367,9,5,3,4,10,8,0,0,2,5,3,1,4,3,9,6,1,1,3,4,0,3,0,9,10,3,8,10,10,1,3,3,9,3,3,7,5,6,0,5,9,7,0,0,0,4,2,4,8,3,8,7,6,7,8,8,9,8,0,5,0,7,3,6,3,0,10,3,0,3
n370,9,5,3,4,10,8,0,0,2,5,3,1,4,3,9,6,1,1,3,4,3,3,0,5,10,3,8,0,10,1,3,3,9,3,3,7,5,6,3,5,9,0,0,0,2,4,2,4,8,3,8,8,6,0,8,8,9,8,0,5,0,7,3,6,7,0,10,3,0,3
n369,9,5,3,4,10,8,0,0,2,5,3,1,4,3,9,6,1,1,3,4,3,3,0,5,10,3,8,0,10,1,3,3,9,3,3,7,5,0,9,5,9,0,9,0,2,4,2,4,8,3,8,0,6,0,8,8,9,8,0,5,4,7,3,6,7,0,10,3,0,3
n376,8,5,3,0,10,8,0,1,2,5,9,1,4,3,9,6,1,1,3,4,0,3,0,10,10,3,8,0,10,1,6,3,9,3,3,7,5,9,0,5,9,5,0,1,8,4,2,4,8,3,8,0,6,9,8,1,9,2,1,5,5,7,3,6,5,2,10,3,1,3
n375,0,5,3,9,10,8,0,1,2,5,9,1,4,3,9,6,1,1,3,4,0,3,1,10,10,3,8,0,10,1,6,3,9,3,3,7,5,9,0,5,9,5,7,1,8,4,2,4,8,3,8,0,6,9,8,1,9,2,1,5,5,7,3,6,5,2,10,3,1,3
n378,9,5,3,0,10,8,0,1,2,5,9,1,4,3,9,6,1,1,3,4,0,3,4,10,10,3,8,0,10,1,0,3,9,3,3,7,5,9,10,5,9,5,2,1,8,4,2,4,8,3,8,0,6,9,8,1,9,2,1,5,5,7,3,6,0,2,10,3,1,3
n377,0,5,3,6,10,8,0,1,2,5,9,1,4,3,9,6,1,1,3,4,0,3,0,10,10,3,8,0,10,1,0,3,9,3,3,7,5,9,0,5,9,5,2,1,8,4,2,4,8,3,8,5,6,9,8,1,9,2,1,5,5,7,3,6,0,2,10,3,1,3
n382,0,5,3,0,10,8,0,1,2,5,9,1,4,3,9,6,1,1,3,4,0,3,9,10,10,3,8,0,10,1,6,3,9,3,3,7,5,9,10,5,9,6,6,0,8,4,2,4,8,3,8,0,6,1,8,0,9,0,1,5,5,7,3,6,0,2,10,3,1,3
n381,0,5,3,0,10,8,0,1,2,5,9,1,4,3,9,6,1,1,3,4,0,3,9,10,10,3,8,0,10,1,6,3,9,3,3,7,5,9,10,5,9,6,6,0,8,4,2,4,8,3,8,0,6,1,8,0,9,0,1,5,5,7,3,6,0,2,10,3,1,3
