cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n194,2,0,0,9,7,4,1,1,0,4,8,5,6,7,3,9,8,8,0,0,1,8,0,6,0,10,8,8,1,10,0,0,10,4,3,5,0,6,10,1,5,4,10,2,1,10,0,0,4,8,4,9,10,0,7,9,0,0,6,6,0,4,6,7,0,2,1,1,2,5
n193,2,5,0,9,7,4,1,1,0,4,8,5,6,7,3,9,8,8,0,0,1,8,0,6,0,10,8,8,1,10,7,0,10,4,3,5,0,6,10,1,5,4,10,0,1,10,0,1,4,8,4,9,10,0,7,9,0,0,6,6,10,4,6,9,3,2,1,1,2,5
n204,0,2,0,9,7,4,1,1,3,4,8,5,6,4,3,9,8,8,5,4,1,8,6,6,9,10,8,1,1,10,2,0,4,3,3,0,0,8,10,1,5,0,1,4,2,9,10,2,4,9,0,9,10,0,7,5,3,8,4,6,0,3,2,8,0,0,9,0,10,0
n203,0,2,0,9,7,4,1,1,1,4,8,5,6,4,3,9,8,8,5,0,1,8,6,6,0,10,8,1,1,10,2,0,4,0,3,0,0,8,10,1,5,5,1,4,2,9,10,2,4,9,0,9,10,0,7,5,3,8,4,6,0,3,2,8,0,0,9,0,10,0
n206,0,0,2,9,7,4,1,1,0,4,8,5,6,0,3,9,8,8,5,1,1,8,6,6,0,10,8,1,1,10,2,5,0,0,3,0,4,8,10,1,5,6,1,4,2,9,10,2,4,9,7,9,10,0,7,5,3,0,4,6,0,3,2,8,0,4,9,3,10,0
n205,0,0,2,9,7,4,1,1,0,4,8,5,6,0,3,9,8,8,5,1,1,8,6,6,0,10,8,1,1,10,2,4,0,0,3,0,4,8,10,1,5,6,1,4,2,9,10,2,4,9,7,9,10,0,7,5,3,0,4,6,0,3,2,8,0,0,9,3,10,0
n210,0,7,10,9,7,4,1,1,10,4,8,5,6,0,3,9,8,8,5,0,1,8,6,6,0,10,8,1,1,10,2,8,1,0,3,0,0,8,10,1,5,0,1,4,5,9,10,8,4,9,0,9,10,0,7,5,3,0,4,6,0,3,2,8,0,4,9,0,10,0
n209,0,7,10,9,7,4,1,1,10,4,8,5,6,0,3,9,8,8,5,1,1,8,6,6,0,10,8,1,1,10,2,8,0,0,3,0,0,8,10,1,5,0,1,4,5,9,10,8,4,9,0,9,10,0,7,5,3,0,4,6,5,3,2,8,1,0,9,4,10,0
n212,0,0,0,9,7,4,1,1,10,4,8,5,6,1,3,9,8,8,5,0,1,8,6,6,6,10,8,1,1,10,2,8,4,0,3,0,0,8,10,1,5,0,1,4,5,9,10,0,4,9,0,9,10,0,7,5,3,6,4,6,0,3,2,8,0,4,9,6,10,0
n211,0,0,0,9,7,4,1,1,10,4,8,5,6,0,3,9,8,8,5,7,1,8,6,6,6,10,8,1,1,10,2,8,4,0,3,0,0,8,10,1,5,0,1,4,5,9,10,3,4,9,7,9,10,0,7,5,3,0,4,6,0,3,2,8,0,4,9,0,10,0
n218,0,1,10,4,7,4,1,1,0,4,8,5,6,5,3,9,8,8,5,0,1,8,6,6,2,10,8,1,1,10,2,5,3,0,3,4,0,8,10,1,5,5,1,4,3,8,10,0,4,6,0,9,10,5,7,5,10,0,4,6,1,3,2,0,2,10,0,7,10,0
n217,0,1,10,4,7,4,1,1,9,4,8,5,6,5,3,9,8,8,5,0,1,8,6,6,2,10,8,1,1,10,2,0,3,0,3,4,0,8,10,1,5,5,1,4,3,8,10,0,4,6,0,9,10,5,7,5,10,1,4,6,1,3,2,9,2,0,2,7,10,0
n220,0,1,10,3,7,4,1,1,7,4,8,5,6,0,3,9,8,8,5,0,1,8,6,6,2,10,8,1,1,10,2,0,0,9,3,4,0,8,10,1,5,5,1,4,3,8,10,0,4,6,0,9,10,5,7,5,10,0,4,6,1,3,2,7,2,0,1,7,10,0
n219,0,1,10,0,7,4,1,1,0,4,8,5,6,0,3,9,8,8,5,0,1,8,6,6,2,10,8,1,1,10,2,0,0,0,3,4,0,8,10,1,5,5,1,4,3,8,10,0,4,6,0,9,10,5,7,5,10,0,4,6,1,3,2,7,2,0,1,7,10,0
n224,0,1,10,2,7,4,1,1,3,4,8,5,6,5,3,9,8,8,5,0,1,8,6,6,3,10,8,1,1,10,2,5,0,0,3,4,0,8,10,1,5,5,1,4,3,8,10,0,4,6,0,9,10,9,7,5,9,0,4,6,1,3,2,8,2,8,3,7,10,6
n223,0,1,10,2,7,4,1,1,3,4,8,5,6,5,3,9,8,8,5,0,1,8,6,6,0,10,8,1,1,10,2,5,0,0,3,4,0,8,10,1,5,5,1,4,3,8,10,0,4,6,1,9,10,9,7,5,9,0,4,6,1,3,2,2,2,0,3,7,10,0
n226,2,0,10,2,7,4,1,1,5,4,8,5,6,5,3,9,8,8,5,0,1,8,6,6,2,10,8,1,1,10,2,0,0,1,3,4,2,8,10,1,5,5,1,4,3,8,10,0,4,6,0,9,10,9,7,5,0,1,4,6,1,3,2,7,2,0,3,7,10,2
n225,2,0,10,2,7,4,1,1,0,4,8,5,6,5,3,9,8,8,5,0,1,8,6,6,2,10,8,1,1,10,2,2,0,1,3,4,2,8,10,1,5,5,1,4,3,8,10,0,4,6,0,9,10,9,7,5,0,1,4,6,1,3,2,7,2,0,3,7,10,2
n234,3,4,10,0,7,4,1,1,1,4,8,5,6,10,3,9,8,8,5,0,1,8,6,6,0,10,8,0,1,10,2,10,9,10,3,5,1,7,10,1,5,10,1,4,10,0,1,2,4,0,9,9,10,0,7,4,6,2,2,6,0,0,2,1,9,6,7,0,10,5
n233,3,4,10,0,7,4,1,1,1,4,8,5,6,10,3,9,8,8,5,6,1,8,6,6,0,10,8,0,1,10,2,0,9,10,3,5,0,7,10,1,5,10,1,4,10,10,1,2,4,0,9,9,10,0,7,0,6,2,2,6,0,6,2,1,9,6,7,0,10,0
n236,3,2,0,0,7,4,1,1,1,4,8,5,6,10,3,9,8,8,5,0,1,8,6,6,0,10,8,0,1,10,2,0,9,10,3,0,0,7,10,1,5,10,1,4,10,0,1,2,4,0,9,9,10,3,7,0,6,2,0,6,7,0,2,1,9,6,7,0,10,0
n235,3,0,2,0,7,4,1,1,1,4,8,5,6,10,3,9,8,8,5,0,1,8,6,6,0,10,8,0,1,10,2,0,9,10,3,0,0,7,10,1,5,10,1,4,10,9,1,2,4,0,9,9,10,3,7,0,6,2,0,6,7,0,2,1,9,6,7,0,10,8
n240,3,10,0,4,7,4,1,1,8,4,8,5,6,10,3,9,8,8,5,7,1,8,6,6,2,10,8,0,1,10,2,7,9,10,3,8,0,7,10,1,5,0,1,4,10,8,1,7,4,9,4,9,10,0,7,0,10,2,4,6,9,9,2,1,9,0,7,0,10,0
n239,3,10,0,4,7,4,1,1,8,4,8,5,6,10,3,9,8,8,5,7,1,8,6,6,2,10,8,0,1,10,2,7,9,10,3,8,10,7,10,1,5,0,1,4,10,8,1,7,4,9,8,9,10,3,7,0,10,2,4,6,0,9,2,1,9,0,7,0,10,0
n242,3,2,0,4,7,4,1,1,8,4,8,5,6,10,3,9,8,8,5,7,1,8,6,6,0,10,8,0,1,10,2,7,9,10,3,8,0,7,10,1,5,0,1,4,10,8,1,7,4,9,9,9,10,0,7,0,10,2,6,6,0,9,2,1,9,0,7,0,10,6
n241,3,0,0,4,7,4,1,1,8,4,8,5,6,10,3,9,8,8,5,7,1,8,6,6,0,10,8,8,1,10,2,7,9,10,3,8,0,7,10,1,5,0,1,4,10,8,1,7,4,9,9,9,10,3,7,0,10,2,0,6,0,9,2,1,9,1,7,0,10,0
n248,3,5,7,8,7,4,1,1,10,4,8,5,6,10,3,9,8,8,5,2,1,8,6,6,4,10,8,0,1,10,2,9,7,10,3,0,0,6,10,1,5,0,1,4,10,9,1,0,4,4,0,9,10,6,7,9,5,0,1,6,7,0,2,1,9,5,7,4,10,2
n247,3,5,7,8,7,4,1,1,10,4,8,5,6,10,3,9,8,8,5,2,1,8,6,6,4,10,8,2,1,10,2,9,7,10,3,0,0,6,10,1,5,2,1,4,10,9,1,5,4,4,0,9,10,6,7,9,5,0,1,6,7,0,2,1,9,5,7,4,10,2
n250,3,5,10,8,7,4,1,1,10,4,8,5,6,10,3,9,8,8,5,2,1,8,6,6,4,10,8,0,1,10,2,9,7,10,3,0,1,6,10,1,5,0,1,4,10,9,1,5,4,9,2,9,10,6,7,9,0,0,0,6,7,0,2,1,9,5,7,0,10,2
n249,3,5,0,8,7,4,1,1,10,4,8,5,6,10,3,9,8,8,5,2,1,8,6,6,4,10,8,0,1,10,2,9,7,10,3,5,1,6,10,1,5,0,1,4,10,9,1,5,4,0,0,9,10,6,7,9,0,0,0,6,7,7,2,1,9,5,7,0,10,2
n254,3,9,10,8,7,4,1,1,0,4,8,5,6,10,3,9,8,8,5,0,1,8,6,6,0,10,8,6,1,10,2,0,0,10,3,0,0,0,10,1,5,8,1,4,10,9,1,3,4,1,0,9,10,6,7,9,0,0,0,6,7,0,2,1,9,4,7,0,10,2
n253,3,9,10,8,7,4,1,1,0,4,8,5,6,10,3,9,8,8,5,0,1,8,6,6,4,10,8,6,1,10,2,0,0,10,3,3,0,0,10,1,5,8,1,4,10,9,1,3,4,1,0,9,10,6,7,9,0,0,0,6,7,0,2,1,9,4,7,0,10,2
n256,3,9,0,8,7,4,1,1,3,4,8,5,6,10,3,9,8,8,5,0,1,8,6,6,1,10,8,6,1,10,2,3,0,10,3,2,4,0,10,1,5,0,1,4,10,9,1,0,4,1,1,9,10,6,7,9,0,0,0,6,7,0,2,1,9,4,7,0,10,2
n255,3,9,5,8,7,4,1,1,0,4,8,5,6,10,3,9,8,8,5,0,1,8,6,6,0,10,8,6,1,10,2,3,6,10,3,2,0,4,10,1,5,0,1,4,10,9,1,0,4,1,0,9,10,6,7,9,0,0,0,6,7,0,2,1,9,4,7,0,10,2
n270,6,0,1,5,9,9,1,1,2,4,8,5,6,2,3,10,5,9,7,9,1,2,6,5,1,10,1,10,1,3,8,10,0,0,3,5,8,6,4,0,5,0,8,8,6,5,0,9,4,5,8,9,0,8,9,0,0,0,6,6,9,2,0,7,8,10,5,9,10,1
n269,6,6,1,5,9,9,1,1,2,4,8,5,6,2,3,10,5,0,7,9,1,2,6,5,1,10,1,10,1,3,8,10,0,10,3,5,8,6,4,0,5,1,8,8,6,5,0,9,4,5,0,9,10,8,9,0,0,0,6,6,9,2,0,7,8,10,5,9,10,1
n272,6,5,1,5,9,9,1,1,2,4,8,5,6,2,3,10,5,0,7,9,1,0,6,5,1,10,1,10,1,3,8,10,0,0,3,5,8,6,4,0,5,0,8,8,0,5,8,9,4,5,10,9,0,8,9,0,6,0,6,6,9,2,0,7,0,10,5,9,10,1
n271,6,5,1,5,9,9,1,1,2,4,8,5,6,2,3,10,5,0,7,9,1,0,6,5,1,10,1,10,1,3,8,10,0,0,3,5,8,6,4,0,5,0,8,8,0,5,8,9,4,5,10,9,0,8,9,0,6,0,6,6,9,2,0,7,0,10,5,9,10,1
n276,6,2,1,5,9,9,1,1,2,4,8,5,6,2,3,10,5,2,7,9,1,10,6,5,1,10,1,10,1,3,8,10,10,5,3,5,8,6,4,4,5,0,8,8,2,5,0,9,4,5,5,9,1,8,9,0,0,8,6,6,9,2,5,7,5,10,5,9,10,1
n275,6,9,1,5,9,9,1,1,2,4,8,5,6,2,3,10,5,2,7,9,1,10,6,5,1,10,1,10,1,3,8,10,10,5,3,5,8,6,4,4,5,0,8,8,0,5,0,9,4,5,0,9,0,8,9,0,1,8,6,6,9,2,5,7,0,10,5,9,10,1
n278,6,0,1,5,9,9,1,1,2,4,8,5,6,2,3,10,5,0,7,9,1,10,6,5,1,10,1,10,1,3,8,10,0,0,3,5,8,6,4,4,5,0,8,8,0,5,0,9,4,5,0,9,0,8,9,0,0,0,6,6,9,2,5,7,9,10,5,9,10,1
n277,6,0,1,5,9,9,1,1,2,4,8,5,6,2,3,10,5,0,7,9,1,10,6,5,1,10,1,10,1,3,8,10,0,0,3,5,8,6,4,4,5,0,8,8,0,5,0,9,4,5,0,9,0,8,9,0,0,8,6,6,9,2,5,7,8,10,5,9,10,1
n284,0,7,1,5,9,9,1,1,2,4,8,5,6,8,3,10,0,2,7,9,1,2,6,5,1,10,1,10,1,3,0,10,10,1,3,5,8,9,4,2,5,0,8,8,0,5,3,9,4,5,8,9,0,8,9,0,0,0,6,6,9,0,10,7,0,10,5,9,10,1
n283,0,0,1,5,9,9,1,1,2,4,8,5,6,0,3,10,0,2,7,9,1,2,6,5,1,10,1,10,1,3,0,10,10,0,3,5,8,9,4,2,5,0,8,8,0,5,3,9,4,5,8,9,0,8,9,0,0,0,6,6,9,0,10,7,0,10,5,9,10,1
n286,0,4,1,5,9,9,1,1,2,4,8,5,6,8,3,10,0,2,7,9,1,2,6,5,1,10,1,10,1,3,0,10,10,0,3,5,8,9,4,2,5,6,8,8,0,5,0,9,4,5,8,9,0,8,9,8,1,0,6,6,9,0,5,7,0,10,5,9,10,1
n285,0,0,1,5,9,9,1,1,2,4,8,5,6,0,3,10,0,2,7,9,1,2,6,5,1,10,1,10,1,3,0,10,10,0,3,5,8,9,4,2,5,6,8,8,0,5,0,9,4,5,8,9,0,8,9,0,0,0,6,6,9,0,0,7,0,10,5,9,10,1
n290,1,3,1,5,9,9,1,1,2,4,8,5,6,6,3,10,0,6,7,9,1,2,6,5,1,10,1,10,1,3,0,10,0,0,3,5,8,0,4,2,5,8,8,8,0,5,10,9,4,5,0,9,0,8,9,0,0,0,6,6,9,1,0,7,0,10,5,9,10,1
n289,2,3,1,5,9,9,1,1,2,4,8,5,6,0,3,10,0,6,7,9,1,2,6,5,1,10,1,10,1,3,0,10,0,0,3,5,8,0,4,2,5,8,8,8,0,5,10,9,4,5,0,9,0,8,9,7,0,0,6,6,9,1,0,7,0,10,5,9,10,1
n292,0,3,1,5,9,9,1,1,2,4,8,5,6,1,3,10,4,6,7,9,1,2,6,5,1,10,1,10,1,3,0,10,0,0,3,5,8,8,4,2,5,8,8,8,0,5,0,9,4,5,0,9,0,8,9,0,0,9,6,6,9,1,3,7,0,10,5,9,10,1
n291,0,3,1,5,9,9,1,1,2,4,8,5,6,1,3,10,0,6,7,9,1,2,6,5,1,10,1,10,1,3,1,10,0,0,3,5,8,8,4,2,5,8,8,8,0,5,0,9,4,5,0,9,2,8,9,0,0,0,6,6,9,1,3,7,0,10,5,9,10,1
n300,0,4,1,5,3,0,1,1,2,4,8,5,6,9,3,10,9,0,0,9,1,3,6,7,1,10,1,10,1,3,0,10,0,9,3,5,8,2,4,0,5,0,8,8,1,5,9,9,4,0,0,9,0,8,7,5,7,0,6,6,9,8,7,7,0,10,5,9,10,1
n299,0,4,1,5,3,0,1,1,2,4,8,5,6,9,3,10,9,0,0,9,1,3,6,7,1,10,1,10,1,3,0,10,0,9,3,5,8,2,4,0,5,0,8,8,0,5,9,9,4,0,0,9,0,8,0,5,7,0,6,6,9,8,7,7,6,10,5,9,10,1
n302,0,4,1,5,6,7,1,1,2,4,8,5,6,9,3,10,9,2,0,9,1,3,6,7,1,10,1,10,1,3,8,10,0,3,3,5,8,2,4,0,5,4,8,8,0,5,0,9,4,0,0,9,0,8,7,0,7,0,6,6,9,0,7,7,0,10,5,9,10,1
n301,0,4,1,5,0,7,1,1,2,4,8,5,6,9,3,10,9,2,0,9,1,3,6,7,1,10,1,10,1,3,0,10,0,0,3,5,8,2,4,3,5,4,8,8,0,5,0,9,4,0,9,9,4,8,7,0,7,0,6,6,9,0,7,7,0,10,5,9,10,1
n306,0,4,1,5,10,0,1,1,2,4,8,5,6,9,3,10,9,2,0,9,1,3,6,7,1,10,1,10,1,3,1,10,7,4,3,5,8,2,4,9,5,0,8,8,0,5,0,9,4,10,5,9,0,8,0,0,7,0,6,6,9,9,7,7,0,10,5,9,10,1
n305,0,4,1,5,10,0,1,1,2,4,8,5,6,9,3,10,9,0,0,9,1,3,6,7,1,10,1,10,1,3,1,10,7,4,3,5,8,2,4,9,5,0,8,8,0,5,0,9,4,10,5,9,0,8,0,0,7,0,6,6,9,9,7,7,0,10,5,9,10,1
n308,0,4,1,5,0,10,1,1,2,4,8,5,6,9,3,10,9,5,9,9,1,3,6,7,1,10,1,10,1,3,1,10,7,0,3,5,8,2,4,0,5,0,8,8,0,5,0,9,4,0,5,9,0,8,1,0,7,7,6,6,9,0,7,7,3,10,5,9,10,1
n307,0,4,1,5,0,0,1,1,2,4,8,5,6,9,3,10,9,0,0,9,1,3,6,7,1,10,1,10,1,3,1,10,7,0,3,5,8,2,4,0,5,0,8,8,0,5,1,9,4,0,5,9,0,8,0,10,7,7,6,6,9,0,7,7,3,10,5,9,10,1
n314,4,4,1,5,2,0,1,1,2,4,8,5,6,0,3,10,5,0,3,9,1,3,6,7,1,10,1,10,1,3,0,10,7,0,3,5,8,2,4,6,5,5,8,8,3,5,1,9,4,4,0,9,0,8,9,0,9,8,6,6,9,5,7,7,5,10,5,9,10,1
n313,4,4,1,5,2,0,1,1,2,4,8,5,6,0,3,10,0,0,3,9,1,3,6,7,1,10,1,10,1,3,0,10,7,0,3,5,8,2,4,6,5,5,8,8,3,5,1,9,4,4,0,9,1,8,9,0,0,8,6,6,9,5,7,7,5,10,5,9,10,1
n316,4,4,1,5,2,1,1,1,2,4,8,5,6,0,3,10,0,0,5,9,1,3,6,7,1,10,1,10,1,3,0,10,7,5,3,5,8,2,4,10,5,5,8,8,0,5,1,9,4,4,0,9,0,8,9,0,0,0,6,6,9,5,7,7,5,10,5,9,10,1
n315,4,4,1,5,2,1,1,1,2,4,8,5,6,0,3,10,0,8,5,9,1,3,6,7,1,10,1,10,1,3,0,10,7,5,3,5,8,2,4,10,5,5,8,8,0,5,1,9,4,4,0,9,0,8,9,0,0,0,6,6,9,5,7,7,5,10,5,9,10,1
n320,4,4,1,5,2,6,1,1,2,4,8,5,6,0,3,10,0,0,0,9,1,3,6,7,1,10,1,10,1,3,0,10,0,0,3,5,8,2,4,3,5,5,8,8,0,5,1,9,4,4,4,9,1,8,6,0,6,7,6,6,9,0,7,7,6,10,5,9,10,1
n319,4,4,1,5,2,6,1,1,2,4,8,5,6,0,3,10,4,0,0,9,1,3,6,7,1,10,1,10,1,3,0,10,5,0,3,5,8,2,4,0,5,5,8,8,0,5,1,9,4,4,4,9,0,8,6,0,6,0,6,6,9,0,7,7,6,10,5,9,10,1
n322,4,4,1,5,2,6,1,1,2,4,8,5,6,8,3,10,0,0,3,9,1,3,6,7,1,10,1,10,1,3,0,10,9,0,3,5,8,2,4,0,5,5,8,8,0,5,1,9,4,4,4,9,0,8,2,0,0,0,6,6,9,0,7,7,6,10,5,9,10,1
n321,4,4,1,5,2,6,1,1,2,4,8,5,6,0,3,10,0,0,3,9,1,3,6,7,1,10,1,10,1,3,0,10,0,2,3,5,8,2,4,0,5,5,8,8,3,5,1,9,4,4,4,9,0,8,0,0,0,0,6,6,9,0,7,7,6,10,5,9,10,1
n332,8,2,1,5,4,4,1,1,2,4,8,5,6,3,3,0,3,4,4,9,1,3,6,0,1,10,5,10,1,3,7,9,9,3,0,0,10,10,4,3,5,0,8,5,0,5,0,9,4,0,5,9,0,8,0,1,0,6,6,6,2,7,10,7,2,10,5,9,7,1
n331,8,2,1,5,4,4,1,1,2,4,8,5,6,3,3,0,3,4,4,9,1,3,6,0,1,10,5,10,1,3,7,9,9,3,0,0,10,0,4,3,5,0,8,5,9,5,2,9,4,0,5,9,0,8,0,1,0,6,6,6,2,10,10,7,2,10,5,9,7,1
n334,8,2,1,5,4,4,1,1,2,4,8,5,6,3,3,7,6,4,4,9,1,3,6,0,1,10,5,10,1,3,0,9,9,3,0,0,10,0,4,3,5,0,8,5,0,5,6,9,4,4,5,9,7,8,0,1,8,6,6,6,2,0,10,7,2,10,5,9,7,1
n333,8,2,1,5,4,4,1,1,2,4,8,5,6,3,3,7,6,4,4,9,1,3,6,0,1,10,5,10,1,3,0,9,9,3,0,0,10,0,4,3,5,0,8,5,0,5,0,9,4,4,5,9,7,8,0,1,8,6,6,6,2,0,10,7,2,10,5,9,7,1
n338,10,2,1,5,4,4,1,1,2,4,8,5,6,3,3,6,4,0,4,9,1,3,6,3,1,10,5,10,1,3,2,0,9,3,0,0,10,4,4,1,5,0,8,5,5,5,0,9,4,6,5,9,0,8,0,1,0,2,6,6,2,5,3,7,6,10,5,9,7,1
n337,10,2,1,5,4,4,1,1,2,4,8,5,6,3,3,6,0,0,4,9,1,3,6,3,1,10,5,10,1,3,2,0,9,3,0,0,10,4,4,1,5,0,8,5,5,5,0,9,4,6,5,9,5,8,0,1,4,2,6,6,2,5,3,7,6,10,5,9,7,1
n340,10,2,1,5,4,4,1,1,2,4,8,5,6,3,3,6,0,0,4,9,1,3,6,0,1,10,5,10,1,3,0,5,9,3,0,0,10,4,4,1,5,4,8,5,5,5,3,9,4,6,5,9,0,8,10,1,0,2,6,6,2,2,3,7,0,10,5,9,7,1
n339,10,2,1,5,4,4,1,1,2,4,8,5,6,3,3,6,7,0,4,9,1,3,6,2,1,10,5,10,1,3,0,0,9,3,2,0,10,4,4,1,5,4,8,5,5,5,0,9,4,6,5,9,3,8,0,1,3,2,6,6,2,2,3,7,0,10,5,9,7,1
n346,1,2,1,5,0,4,1,1,2,4,8,5,6,3,3,0,0,0,4,9,1,10,6,0,1,10,5,10,1,3,4,9,9,3,0,0,10,2,4,10,5,0,8,5,2,5,7,9,4,1,0,9,0,8,1,1,10,6,6,6,2,0,6,7,4,10,5,9,7,1
n345,1,2,1,5,0,4,1,1,2,4,8,5,6,3,3,2,6,9,4,9,1,10,6,10,1,10,5,10,1,3,4,2,9,3,0,0,10,2,4,10,5,0,8,5,2,5,7,9,4,1,0,9,0,8,1,1,10,6,6,6,2,0,6,7,4,10,5,9,7,1
n348,1,2,1,5,0,4,1,1,2,4,8,5,6,3,3,10,0,6,4,9,1,10,6,4,1,10,5,10,1,3,0,0,9,3,4,0,10,2,4,10,5,0,8,5,2,5,7,9,4,0,4,9,4,8,1,1,0,6,6,6,2,7,6,7,4,10,5,9,7,1
n347,1,2,1,5,0,4,1,1,2,4,8,5,6,3,3,10,6,0,4,9,1,10,6,0,1,10,5,10,1,3,0,0,9,3,0,9,10,2,4,10,5,0,8,5,2,5,7,9,4,0,4,9,0,8,1,1,0,6,6,6,2,7,6,7,4,10,5,9,7,1
n352,2,2,1,5,0,4,1,1,2,4,8,5,6,3,3,4,1,2,4,9,1,10,6,0,1,10,5,10,1,3,0,0,9,3,0,0,10,2,4,10,5,0,8,5,2,5,8,9,4,3,0,9,0,8,1,1,0,6,6,6,2,10,6,7,4,10,5,9,7,1
n351,2,2,1,5,1,4,1,1,2,4,8,5,6,3,3,0,1,2,4,9,1,10,6,0,1,10,5,10,1,3,0,0,9,3,0,0,10,2,4,10,5,0,8,5,2,5,8,9,4,3,3,9,2,8,1,1,0,6,6,6,2,10,6,7,4,10,5,9,7,1
n354,2,2,1,5,0,4,1,1,2,4,8,5,6,3,3,0,0,0,4,9,1,10,6,3,1,10,5,10,1,3,0,3,9,3,0,6,10,2,4,10,5,0,8,5,2,5,0,9,4,3,0,9,0,8,1,1,2,6,6,6,2,0,6,7,4,10,5,9,7,1
n353,2,2,1,5,0,4,1,1,2,4,8,5,6,3,3,0,0,0,4,9,1,10,6,3,1,10,5,10,1,3,9,3,9,3,0,6,10,2,4,10,5,3,8,5,2,5,5,9,4,3,0,9,0,8,1,1,2,6,6,6,2,0,6,7,4,10,5,9,7,1
n362,0,4,1,5,4,4,1,1,2,4,8,5,6,3,3,0,0,0,0,9,1,0,6,9,1,10,5,10,1,3,0,2,9,8,3,0,10,6,4,2,5,2,8,0,0,5,8,9,4,10,5,9,9,8,0,1,0,0,1,6,2,1,0,7,8,10,5,9,7,1
n361,0,4,1,5,4,4,1,1,2,4,8,5,6,3,3,0,0,0,0,9,1,0,6,9,1,10,5,10,1,3,0,2,9,8,3,0,10,6,4,2,5,2,8,0,0,5,8,9,4,10,5,9,9,8,0,1,0,0,1,6,2,1,0,7,8,10,5,9,7,1
n364,0,4,1,5,4,4,1,1,2,4,8,5,6,3,3,5,0,0,0,9,1,1,6,9,1,10,5,10,1,3,4,0,9,0,3,10,10,6,4,3,5,2,8,7,9,5,8,9,4,10,5,9,9,8,6,1,0,5,1,6,2,1,0,7,8,10,5,9,7,1
n363,0,4,1,5,4,4,1,1,2,4,8,5,6,3,3,0,0,0,5,9,1,1,6,9,1,10,5,10,1,3,4,0,9,0,3,10,10,6,4,0,5,2,8,7,9,5,8,9,4,10,5,9,9,8,6,1,0,0,1,6,2,1,0,7,8,10,5,9,7,1
n368,0,4,1,5,0,4,1,1,2,4,8,5,6,3,3,8,0,9,7,9,1,0,6,0,1,10,5,10,1,3,4,5,9,0,3,0,10,6,4,0,5,5,8,5,0,5,3,9,4,10,5,9,9,8,6,1,0,7,1,6,2,1,3,7,8,10,5,9,7,1
n367,0,4,1,5,0,4,1,1,2,4,8,5,6,3,3,8,0,9,3,9,1,8,6,0,1,10,5,10,1,3,4,5,9,0,3,0,10,6,4,0,5,5,8,3,8,5,3,9,4,10,5,9,9,8,0,1,0,0,1,6,2,1,3,7,8,10,5,9,7,1
n370,0,4,1,5,0,4,1,1,2,4,8,5,6,3,3,0,0,9,0,9,1,0,6,0,1,10,5,10,1,3,0,0,9,3,3,0,10,6,4,0,5,0,8,10,3,5,0,9,4,10,5,9,9,8,3,1,0,0,1,6,2,1,3,7,8,10,5,9,7,1
n369,0,4,1,5,0,4,1,1,2,4,8,5,6,3,3,0,0,9,0,9,1,0,6,4,1,10,5,10,1,3,0,3,9,3,3,0,10,6,4,5,5,0,8,10,0,5,2,9,4,10,5,9,9,8,3,1,0,0,1,6,2,1,3,7,8,10,5,9,7,1
n376,0,1,1,5,0,4,1,1,2,4,8,5,6,3,3,6,5,5,8,9,1,2,6,9,1,10,5,10,1,3,0,0,9,0,0,0,10,10,4,3,5,7,8,3,0,5,0,9,4,10,2,9,0,8,0,1,0,8,1,6,2,0,0,7,8,10,5,9,7,1
n375,0,8,1,5,0,4,1,1,2,4,8,5,6,3,3,6,5,5,8,9,1,2,6,9,1,10,5,10,1,3,8,10,9,0,0,0,10,10,4,3,5,7,8,3,0,5,0,9,4,0,2,9,7,8,0,1,0,8,1,6,2,0,0,7,8,10,5,9,7,1
n378,0,0,1,5,0,4,1,1,2,4,8,5,6,3,3,5,0,5,8,9,1,0,6,9,1,10,5,10,1,3,0,0,9,3,0,0,10,0,4,3,5,7,8,3,0,5,0,9,4,9,0,9,1,8,9,1,6,8,1,6,2,7,0,7,8,10,5,9,7,1
n377,0,0,1,5,0,4,1,1,2,4,8,5,6,3,3,9,0,5,8,9,1,0,6,9,1,10,5,10,1,3,0,0,9,8,0,0,10,0,4,3,5,7,8,3,0,5,0,9,4,9,0,9,1,8,9,1,6,8,1,6,2,7,0,7,8,10,5,9,7,1
n382,8,0,1,5,0,4,1,1,2,4,8,5,6,3,3,0,2,5,8,9,1,6,6,8,1,10,5,10,1,3,0,0,9,0,0,0,10,5,4,1,5,7,8,3,0,5,0,9,4,1,10,9,0,8,0,1,9,0,1,6,2,0,0,7,8,10,5,9,7,1
n381,0,0,1,5,0,4,1,1,2,4,8,5,6,3,3,0,2,5,8,9,1,5,6,8,1,10,5,10,1,3,4,0,9,10,0,0,10,5,4,1,5,7,8,3,0,5,0,9,4,10,0,9,0,8,0,1,0,0,1,6,2,0,0,7,8,10,5,9,7,1
