cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n276,0,3,1,7,9,3,7,1,6,10,10,0,0,7,0,9,6,0,10,9,9,10,9,6,3,1,6,3,7,0,5,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,0,4,7
n275,0,3,1,7,9,3,7,1,6,10,10,0,1,7,1,9,6,0,10,9,9,10,9,6,3,1,6,3,7,0,5,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,0,4,7
n278,0,3,1,7,9,3,7,1,4,10,10,10,1,7,0,9,6,0,10,9,9,7,9,6,3,1,6,3,7,0,10,5,9,6,2,9,6,8,3,10,10,3,1,10,2,10,1,0,4,7
n277,10,3,1,7,9,3,7,1,4,10,10,0,1,7,0,9,6,0,10,9,9,7,9,6,3,1,6,3,7,0,10,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,0,4,7
n284,5,3,1,7,9,3,7,1,6,10,10,5,0,7,0,9,0,0,0,9,9,5,9,6,3,1,6,7,7,6,4,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,9,0,7
n283,5,3,1,7,9,3,7,1,6,10,10,0,0,7,0,9,0,10,0,9,9,5,9,6,3,1,6,7,7,0,4,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,9,0,7
n286,5,3,1,7,9,3,7,1,6,10,10,0,0,7,5,9,0,0,0,9,9,5,9,6,3,1,6,7,7,0,8,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,9,0,7
n285,5,3,1,7,9,3,7,1,6,10,10,0,0,7,5,9,9,0,0,9,9,5,9,6,3,1,6,7,7,0,8,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,9,0,7
n290,5,3,1,7,9,3,7,1,6,10,10,3,2,7,6,9,0,0,10,9,9,5,9,6,3,1,6,0,7,0,0,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,0,0,7
n289,5,3,1,7,9,3,7,1,6,10,10,3,2,7,0,9,0,0,10,9,9,5,9,6,3,1,6,0,7,0,0,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,0,1,7
n292,5,3,1,7,9,3,7,1,6,10,10,3,0,7,1,9,0,0,10,9,9,5,9,6,3,1,6,0,7,0,3,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,0,7,7
n291,5,3,1,7,9,3,7,1,6,10,10,3,0,7,1,9,0,0,10,9,9,5,9,6,3,1,6,0,7,9,5,5,9,6,2,9,6,8,3,10,10,3,1,10,2,0,1,0,7,7
n300,8,3,1,7,9,3,7,9,7,10,10,2,0,7,9,9,0,0,1,9,9,0,0,8,1,1,6,0,7,0,1,5,2,6,2,9,6,4,3,10,10,3,1,10,2,0,1,0,0,7
n299,8,3,1,7,9,3,7,9,7,10,10,2,0,7,9,9,0,0,1,9,9,8,0,8,1,1,6,0,7,0,0,5,2,6,2,9,6,4,3,10,10,3,1,10,2,0,1,0,0,7
n302,8,3,1,7,9,3,7,9,7,10,10,2,2,7,7,9,0,10,1,9,9,0,0,8,1,1,6,10,7,5,0,5,0,6,2,9,6,0,3,10,10,3,1,10,2,0,1,0,0,7
n301,8,3,1,7,9,3,7,9,7,10,10,2,0,7,7,9,9,9,1,9,9,0,8,8,1,1,6,5,7,0,6,5,0,6,2,9,6,0,3,10,10,3,1,10,2,0,1,0,0,7
n306,8,3,1,7,9,3,7,9,7,10,10,2,0,7,5,9,0,0,1,9,9,0,0,8,1,1,6,0,7,3,5,5,1,6,2,9,6,6,3,10,10,3,1,10,2,2,1,0,0,7
n305,8,3,1,7,9,3,7,9,7,10,10,2,0,7,5,9,0,0,1,9,9,0,0,8,1,1,6,0,7,3,2,5,0,6,2,9,6,0,3,10,10,3,1,10,2,0,1,0,0,7
n308,8,3,1,7,9,3,7,9,7,10,10,2,9,7,5,9,0,6,1,9,9,4,0,8,1,1,6,8,7,3,0,5,9,6,2,9,6,0,3,10,10,3,1,10,2,0,1,0,0,7
n307,8,3,1,7,9,3,7,9,7,10,10,2,0,7,5,9,0,0,1,9,9,4,0,8,1,1,6,0,7,3,0,5,9,6,2,9,6,0,3,10,10,3,1,10,2,0,1,0,0,7
n314,8,3,1,7,9,3,7,1,7,10,10,0,8,7,0,9,10,0,1,9,9,6,0,8,0,1,6,4,7,7,7,5,0,6,2,9,6,0,3,10,10,3,1,10,2,1,1,7,4,7
n313,8,3,1,7,9,3,7,1,7,10,10,10,8,7,0,9,10,0,1,9,9,6,0,8,0,1,6,4,7,7,7,5,0,6,2,9,6,3,3,10,10,3,1,10,2,1,1,7,4,7
n316,8,3,1,7,9,3,7,1,7,10,10,6,8,7,1,9,10,0,1,9,9,6,0,8,0,1,6,3,7,7,0,5,0,6,2,9,6,0,3,10,10,3,1,10,2,1,1,1,4,7
n315,8,3,1,7,9,3,7,1,7,10,10,6,8,7,0,9,10,0,1,9,9,6,0,8,0,1,6,9,7,7,0,5,2,6,2,9,6,4,3,10,10,3,1,10,2,1,1,6,4,7
n320,8,3,1,7,9,3,7,1,7,10,10,10,8,7,4,9,0,0,1,9,9,6,6,8,9,1,6,5,7,1,0,5,5,6,2,9,6,0,3,10,10,3,1,10,2,1,1,7,4,7
n319,8,3,1,7,9,3,7,1,7,10,10,10,8,7,4,9,0,0,1,9,9,6,0,8,9,1,6,5,7,1,0,5,5,6,2,9,6,0,3,10,10,3,1,10,2,1,1,7,4,7
n322,8,3,1,7,9,3,7,1,7,10,10,10,8,7,5,9,4,0,1,9,9,6,0,8,0,1,6,5,7,1,0,5,5,6,2,9,6,8,3,10,10,3,1,10,2,1,1,9,4,7
n321,8,3,1,7,9,3,7,1,7,10,10,10,8,7,0,9,4,0,1,9,9,6,0,8,0,1,6,5,7,1,0,5,5,6,2,9,6,8,3,10,10,3,1,10,2,1,1,9,4,7
n332,0,3,1,7,9,0,7,0,8,0,10,5,1,3,0,9,0,6,5,9,10,5,8,0,0,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,0,3,7
n331,3,3,1,7,9,0,7,0,8,0,10,5,1,0,7,9,0,6,5,9,10,0,8,0,0,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,0,3,7
n334,5,3,1,7,9,8,7,0,8,3,10,5,1,0,0,9,4,6,0,9,10,0,8,0,0,1,6,6,2,9,10,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,1,3,7
n333,0,3,1,7,9,0,7,0,8,3,10,5,1,0,0,9,0,6,0,9,10,0,8,0,4,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,0,3,7
n338,0,3,1,7,9,1,7,1,0,2,10,5,1,9,0,9,0,6,0,9,10,9,0,0,1,1,6,6,2,9,4,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,8,3,7
n337,10,3,1,7,9,1,7,0,0,3,10,5,1,9,7,9,0,6,0,9,10,9,0,0,1,1,6,6,2,9,4,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,8,3,7
n340,0,3,1,7,9,1,7,0,0,0,10,5,1,9,0,9,1,6,0,9,10,9,0,0,1,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,4,3,7
n339,0,3,1,7,9,1,7,0,0,0,10,5,1,9,0,9,0,6,0,9,10,9,0,0,1,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,4,3,7
n346,3,3,1,7,9,8,7,0,5,9,10,5,1,1,9,9,10,6,8,9,10,1,0,0,0,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,3,3,7
n345,3,3,1,7,9,0,7,0,5,0,10,5,1,0,9,9,10,6,8,9,10,1,1,0,0,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,3,3,7
n348,1,3,1,7,9,0,7,0,5,0,10,5,1,0,9,9,9,6,8,9,10,1,0,0,2,1,6,6,2,9,5,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,3,3,7
n347,0,3,1,7,9,8,7,0,5,0,10,5,1,0,9,9,10,6,1,9,10,1,0,0,0,1,6,6,2,9,5,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,3,3,7
n352,1,3,1,7,9,0,7,3,6,0,10,5,1,8,9,9,3,6,0,9,10,0,0,0,0,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,3,3,7
n351,1,3,1,7,9,0,7,3,6,0,10,5,1,8,9,9,3,6,0,9,10,0,0,0,1,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,3,3,7
n354,1,3,1,7,9,0,7,0,8,0,10,5,1,8,9,9,3,6,0,9,10,3,0,0,10,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,3,3,7
n353,1,3,1,7,9,0,7,6,8,0,10,5,1,8,9,9,3,6,0,9,10,3,0,0,10,1,6,6,2,9,0,5,3,6,2,9,6,6,4,10,10,3,1,10,9,3,1,3,3,7
n362,0,3,1,7,9,4,7,5,4,0,10,5,0,0,8,9,5,6,10,9,7,8,6,0,7,1,6,6,2,3,0,5,10,6,2,9,6,0,4,10,10,3,1,10,3,3,1,7,0,7
n361,0,3,1,7,9,4,7,5,0,0,10,5,0,3,8,9,5,6,10,9,7,8,6,5,7,1,6,6,2,3,0,5,10,6,2,9,6,0,4,10,10,3,1,10,3,3,1,7,0,7
n364,0,3,1,7,9,4,7,5,10,0,10,5,2,0,8,9,5,6,10,9,7,8,6,0,7,1,6,6,2,3,0,5,10,6,2,9,6,0,4,10,10,3,1,10,3,3,1,7,0,7
n363,0,3,1,7,9,4,7,5,10,0,10,5,2,0,0,9,5,6,10,9,7,8,6,0,7,1,6,6,2,3,0,5,10,6,2,9,6,0,4,10,10,3,1,10,3,3,1,7,0,7
n368,7,3,1,7,9,9,7,5,9,2,10,5,0,5,0,9,5,6,10,9,7,8,0,0,7,1,6,6,2,3,9,5,10,6,2,9,6,0,4,10,10,3,1,10,0,3,1,7,0,7
n367,7,3,1,7,9,9,7,5,9,2,10,5,0,5,0,9,5,6,10,9,7,8,0,0,7,1,6,6,2,3,0,5,10,6,2,9,6,0,4,10,10,3,1,10,0,3,1,7,0,7
n370,7,3,1,7,9,9,7,5,9,6,10,5,0,5,0,9,5,6,10,9,7,8,0,0,7,1,6,6,2,3,0,5,10,6,2,9,6,5,4,10,10,3,1,10,3,3,1,7,0,7
n369,7,3,1,7,9,9,7,5,9,0,10,5,0,5,0,9,5,6,10,9,7,8,0,0,7,1,6,6,2,3,0,5,10,6,2,9,6,5,4,10,10,3,1,10,3,3,1,7,2,7
n376,0,3,1,7,9,8,7,0,0,7,10,5,0,0,4,9,5,6,10,9,9,8,0,0,7,1,6,6,2,3,9,5,0,6,2,9,6,0,4,10,10,3,1,10,0,3,1,8,6,7
n375,0,3,1,7,9,8,7,0,5,7,10,5,0,0,4,9,5,6,10,9,9,8,0,0,7,1,6,6,2,3,9,5,0,6,2,9,6,0,4,10,10,3,1,10,8,3,1,0,6,7
n378,0,3,1,7,9,10,7,0,6,7,10,5,0,6,4,9,5,6,10,9,9,8,0,0,7,1,6,6,2,3,5,5,8,6,2,9,6,0,4,10,10,3,1,10,0,3,1,7,6,7
n377,0,3,1,7,9,10,7,0,0,7,10,5,0,3,4,9,5,6,10,9,9,8,0,6,7,1,6,6,2,3,5,5,0,6,2,9,6,0,4,10,10,3,1,10,6,3,1,0,6,7
n382,2,3,1,7,9,4,7,0,7,0,10,5,0,0,0,9,5,6,10,9,9,8,9,3,7,1,6,6,2,3,6,5,0,6,2,9,6,0,4,10,10,3,1,10,0,3,1,5,0,7
n381,2,3,1,7,9,10,7,0,7,3,10,5,1,0,0,9,5,6,10,9,9,8,0,3,7,1,6,6,2,3,7,5,0,6,2,9,6,0,4,10,10,3,1,10,2,3,1,0,0,7
n384,0,3,1,7,9,0,7,0,0,0,10,5,9,0,0,9,5,6,10,9,9,8,3,3,7,1,6,6,2,3,9,5,0,6,2,9,6,0,4,10,10,3,1,10,0,3,1,0,0,7
n383,0,3,1,7,9,0,7,0,0,0,10,5,9,0,0,9,5,6,10,9,9,8,3,3,7,1,6,6,2,3,9,5,0,6,2,9,6,0,4,10,10,3,1,10,0,3,1,0,0,7
n396,10,3,1,0,9,2,7,0,0,10,10,6,1,0,7,0,0,0,0,9,1,2,0,0,10,1,6,0,4,1,0,5,4,6,2,9,6,7,7,10,6,3,0,3,4,0,1,6,9,7
n395,10,3,1,7,9,2,7,0,0,10,10,6,1,0,7,0,10,3,0,9,1,2,0,0,10,1,6,0,4,1,0,5,4,6,2,9,6,7,7,10,6,3,0,3,4,0,1,6,9,7
n398,10,3,1,2,9,0,7,0,8,10,10,6,1,0,7,3,0,0,7,9,1,2,0,0,10,1,6,0,0,1,0,5,4,6,2,9,6,7,7,10,9,3,0,3,4,0,1,6,9,7
n397,10,3,1,2,9,0,7,0,8,10,10,6,1,2,7,3,0,0,0,9,1,2,0,0,10,1,6,0,0,1,0,5,4,6,2,9,6,7,7,10,9,3,0,3,4,0,1,6,9,7
n402,0,3,1,4,9,0,7,8,2,10,10,6,4,0,7,0,0,1,0,9,1,2,0,7,10,1,6,0,10,1,9,5,4,6,2,9,6,7,7,10,1,3,1,3,4,5,1,0,9,7
n401,0,3,1,4,9,0,7,8,2,10,10,6,4,0,7,0,0,0,0,9,1,2,0,7,10,1,6,1,10,1,9,5,4,6,2,9,6,7,7,10,1,3,1,3,4,5,1,0,9,7
n404,0,3,1,4,9,0,7,8,2,10,10,6,0,8,7,0,0,0,3,9,1,2,0,0,10,1,6,0,10,1,9,5,4,6,2,9,6,7,7,10,1,3,0,3,4,5,1,6,9,7
n403,1,3,1,4,9,0,7,8,2,10,10,6,9,8,7,0,0,0,5,9,1,2,0,0,10,1,6,0,10,1,9,5,4,6,2,9,6,7,7,10,1,3,0,3,4,5,1,6,9,7
n410,6,3,1,0,9,10,7,7,6,10,10,6,10,0,7,1,9,0,0,9,1,2,0,0,10,1,6,6,9,1,10,5,0,6,2,9,6,7,7,10,0,3,0,3,4,9,1,0,9,7
n409,6,3,1,0,9,10,7,7,6,10,10,6,10,0,7,0,9,5,0,9,1,2,1,7,10,1,6,0,0,1,10,5,0,6,2,9,6,7,7,10,0,3,0,3,4,9,1,0,9,7
n412,6,3,1,0,9,10,7,7,6,10,10,6,10,0,7,0,9,0,0,9,1,2,0,0,10,1,6,4,5,1,0,5,0,6,2,9,6,7,7,10,9,3,0,3,4,0,1,7,9,7
n411,6,3,1,2,9,10,7,7,6,10,10,6,10,0,7,0,9,0,2,9,1,2,0,0,10,1,6,4,5,1,0,5,0,6,2,9,6,7,7,10,4,3,0,3,4,4,1,0,9,7
n416,6,3,1,0,9,0,7,7,6,10,10,6,10,0,7,0,9,0,0,9,1,2,1,2,10,1,6,0,0,1,0,5,0,6,2,9,6,7,7,10,0,3,9,3,4,0,1,0,9,7
n415,6,3,1,0,9,0,7,7,6,10,10,6,10,8,7,0,9,10,0,9,1,2,1,2,10,1,6,0,0,1,0,5,0,6,2,9,6,7,7,10,0,3,9,3,4,0,1,0,9,7
n418,6,3,1,2,9,0,7,7,6,10,10,6,10,0,7,0,9,0,0,9,1,2,0,2,10,1,6,7,6,1,0,5,0,6,2,9,6,7,7,10,0,3,0,3,4,3,1,0,9,7
n417,6,3,1,2,9,0,7,7,6,10,10,6,10,1,7,0,9,0,0,9,1,2,0,2,10,1,6,0,6,1,0,5,10,6,2,9,6,7,7,10,3,3,3,3,4,3,1,0,9,7
n426,7,3,1,0,9,0,7,0,6,10,10,7,0,6,10,10,6,0,1,9,1,2,9,0,10,1,6,7,0,1,0,5,0,6,2,9,6,4,7,10,0,3,0,3,4,0,1,2,9,7
n425,7,3,1,0,9,0,7,0,9,10,10,7,0,6,10,10,6,0,1,9,1,2,9,0,10,1,6,7,9,1,3,5,0,6,2,9,6,4,7,10,0,3,0,3,4,0,1,2,9,7
n428,7,3,1,0,9,0,7,1,0,10,10,7,0,6,10,10,6,0,0,9,1,2,0,4,10,1,6,7,0,1,5,5,0,6,2,9,6,4,7,10,6,3,0,3,4,0,1,2,9,7
n427,7,3,1,0,9,0,7,0,0,10,10,7,0,6,10,10,6,0,0,9,1,2,0,7,10,1,6,7,0,1,5,5,0,6,2,9,6,4,7,10,0,3,0,3,4,0,1,2,9,7
n432,7,3,1,9,9,0,7,0,3,10,10,7,0,3,10,3,6,8,0,9,1,2,5,8,10,1,6,0,0,1,0,5,2,6,2,9,6,4,7,10,0,3,1,3,4,0,1,2,9,7
n431,7,3,1,9,9,0,7,4,0,10,10,7,0,3,10,3,6,8,8,9,1,2,0,8,10,1,6,0,3,1,0,5,2,6,2,9,6,4,7,10,0,3,1,3,4,0,1,2,9,7
n434,7,3,1,0,9,0,7,0,0,10,10,7,6,3,10,0,6,1,0,9,1,2,0,0,10,1,6,0,6,1,0,5,2,6,2,9,6,4,7,10,0,3,1,3,4,1,1,2,9,7
n433,7,3,1,0,9,0,7,0,0,10,10,7,6,3,10,0,6,1,0,9,1,2,0,0,10,1,6,0,5,1,0,5,2,6,2,9,6,4,7,10,6,3,1,3,4,1,1,2,9,7
n440,7,3,1,6,9,8,7,0,4,10,10,6,3,0,7,5,0,0,9,9,1,2,0,5,10,1,6,6,6,1,0,5,9,6,2,9,6,1,7,10,8,3,0,3,4,0,1,2,9,7
n439,7,3,1,6,9,8,7,0,4,10,10,6,3,2,7,5,0,0,9,9,1,2,0,5,10,1,6,0,0,1,0,5,9,6,2,9,6,1,7,10,8,3,0,3,4,0,1,2,9,7
n442,7,3,1,6,9,8,7,5,4,10,10,6,3,5,0,5,0,0,9,9,1,2,7,5,10,1,6,0,1,1,0,5,0,6,2,9,6,1,7,10,8,3,0,3,4,0,1,2,9,7
n441,7,3,1,6,9,8,7,5,4,10,10,6,3,0,0,5,9,7,9,9,1,2,6,5,10,1,6,0,1,1,2,5,1,6,2,9,6,1,7,10,8,3,7,3,4,0,1,2,9,7
n446,7,3,1,0,9,0,7,8,0,10,10,0,3,0,4,5,9,7,0,9,1,2,7,0,10,1,6,7,2,1,1,5,10,6,2,9,6,0,7,10,8,3,7,3,4,0,1,2,9,7
n445,7,3,1,5,9,0,7,8,0,10,10,1,3,2,4,5,9,7,0,9,1,2,7,0,10,1,6,0,0,1,1,5,10,6,2,9,6,0,7,10,8,3,0,3,4,0,1,2,9,7
n448,7,3,1,0,9,0,7,8,0,10,10,0,3,2,4,0,0,0,0,9,1,2,7,0,10,1,6,0,5,1,1,5,0,6,2,9,6,0,7,10,8,3,9,3,4,0,1,2,9,7
n447,7,3,1,0,9,0,7,8,9,10,10,10,3,2,4,0,0,0,0,9,1,2,7,0,10,1,6,0,5,1,1,5,4,6,2,9,6,0,7,10,8,3,9,3,4,0,1,2,9,7
n458,6,3,1,7,9,1,7,5,2,10,10,6,10,4,1,9,4,6,7,9,7,2,4,0,10,1,6,3,0,9,4,5,4,6,2,9,6,2,7,10,7,3,9,0,4,10,1,10,0,7
n457,6,3,1,7,9,1,7,5,2,10,10,6,10,4,1,9,4,6,7,9,7,2,4,0,10,1,6,0,2,9,4,5,4,6,2,9,6,2,7,10,7,3,0,8,4,10,1,0,0,7
n460,6,3,1,1,9,1,7,5,2,10,10,6,10,4,1,9,4,0,7,9,7,2,1,0,10,1,6,0,5,9,4,5,4,6,2,9,6,2,7,10,7,3,0,0,4,10,1,0,0,7
n459,6,3,1,0,9,1,7,5,2,10,10,6,10,4,1,9,4,0,7,9,7,2,0,0,10,1,6,9,5,9,4,5,4,6,2,9,6,2,7,10,7,3,2,0,4,10,1,7,0,7
n464,6,3,1,10,9,1,7,5,2,10,10,0,10,0,1,2,4,0,7,9,0,2,8,0,2,1,6,8,0,9,4,5,0,6,2,9,6,2,7,10,7,3,0,7,4,10,1,9,0,7
n463,6,3,1,0,9,1,7,5,2,10,10,0,10,7,1,2,4,7,7,9,0,2,8,0,2,1,6,8,1,9,4,5,0,6,2,9,6,2,7,10,7,3,0,7,4,10,1,9,0,7
n466,6,3,1,0,9,1,7,5,2,10,10,7,10,0,1,0,4,0,7,9,0,2,3,0,0,1,6,8,0,9,4,5,0,6,2,9,6,2,7,10,7,3,8,0,4,10,1,0,0,7
n465,6,3,1,7,9,1,7,5,2,10,10,0,10,0,1,0,4,0,7,9,0,2,3,0,0,1,6,8,0,9,4,5,0,6,2,9,6,2,7,10,7,3,0,5,4,10,1,0,0,7
n472,0,3,1,0,9,0,7,5,2,10,10,6,10,8,1,0,5,10,0,9,2,2,0,4,0,1,6,9,2,9,3,5,1,6,2,9,6,9,7,10,7,3,7,0,4,10,1,8,0,7
n471,0,3,1,0,9,0,7,5,2,10,10,6,10,8,1,0,5,9,0,9,8,2,10,4,0,1,6,6,2,9,9,5,0,6,2,9,6,9,7,10,7,3,0,0,4,10,1,0,0,7
n474,0,3,1,2,9,0,7,5,2,10,10,6,10,8,1,0,5,0,5,9,1,2,0,4,0,1,6,10,2,9,3,5,0,6,2,9,6,9,7,10,7,3,0,7,4,10,1,3,0,7
n473,0,3,1,0,9,0,7,5,2,10,10,6,10,8,1,0,5,0,5,9,10,2,0,4,0,1,6,10,2,9,0,5,3,6,2,9,6,9,7,10,7,3,0,7,4,10,1,3,0,7
n478,0,3,1,0,9,1,7,5,2,10,10,6,10,8,1,6,8,1,0,9,7,2,0,4,0,1,6,0,2,9,8,5,5,6,2,9,6,9,7,10,7,3,0,7,4,10,1,1,0,7
n477,0,3,1,1,9,1,7,5,2,10,10,6,10,8,1,6,0,1,3,9,7,2,0,4,0,1,6,0,2,9,8,5,5,6,2,9,6,9,7,10,7,3,0,0,4,10,1,1,0,7
n480,6,3,1,0,9,6,7,5,2,10,10,6,10,8,1,0,0,1,0,9,7,2,0,4,0,1,6,3,2,9,8,5,5,6,2,9,6,9,7,10,7,3,9,7,4,10,1,0,6,7
n479,6,3,1,0,9,0,7,5,2,10,10,6,10,8,1,0,0,1,0,9,7,2,0,4,0,1,6,3,2,9,8,5,5,6,2,9,6,9,7,10,7,3,9,7,4,10,1,0,0,7
n488,0,3,1,5,9,0,7,5,2,10,10,1,8,1,7,1,6,0,3,9,8,2,0,9,9,1,6,0,2,9,7,5,9,6,2,9,6,10,7,10,7,3,0,0,4,6,1,4,7,7
n487,2,3,1,0,9,10,7,5,2,10,10,1,8,1,7,1,6,0,0,9,8,2,0,9,9,1,6,0,2,9,7,5,9,6,2,9,6,10,7,10,7,3,0,0,4,6,1,6,0,7
n490,0,3,1,0,9,0,7,5,8,10,10,1,8,7,0,0,6,0,10,9,8,2,5,9,9,1,6,0,2,9,7,5,9,6,2,9,6,10,7,10,7,3,0,0,4,6,1,0,0,7
n489,0,3,1,0,9,0,7,5,8,10,10,1,8,0,1,0,6,0,0,9,8,2,0,9,9,1,6,0,2,9,7,5,9,6,2,9,6,10,7,10,7,3,0,0,4,6,1,0,4,7
n494,9,3,1,0,9,8,7,5,0,10,10,1,0,9,7,0,6,0,7,9,8,2,8,9,9,1,6,8,6,9,7,5,9,6,2,9,6,10,7,10,7,3,7,7,4,0,1,3,3,7
n493,9,3,1,0,9,8,7,5,0,10,10,1,0,9,7,0,6,0,7,9,8,2,8,9,9,1,6,0,6,9,7,5,9,6,2,9,6,10,7,10,7,3,0,7,4,0,1,0,0,7
n496,9,3,1,0,9,8,7,5,0,10,10,1,8,7,7,9,6,0,0,9,8,2,0,9,9,1,6,0,6,9,7,5,9,6,2,9,6,10,7,10,7,3,0,7,4,5,1,9,0,7
n495,9,3,1,7,9,8,7,5,0,10,10,1,8,0,7,10,6,0,0,9,8,2,8,9,9,1,6,0,6,9,7,5,9,6,2,9,6,10,7,10,7,3,1,7,4,0,1,5,0,7
n502,0,3,1,1,9,6,7,5,7,10,10,0,0,5,0,0,6,0,9,9,4,2,2,9,0,1,6,8,3,9,6,5,9,6,2,9,6,10,7,10,7,3,0,0,4,7,1,1,4,7
n501,0,3,1,1,9,6,7,5,0,10,10,5,0,0,0,7,6,0,9,9,4,2,2,9,0,1,6,8,3,9,6,5,9,6,2,9,6,10,7,10,7,3,0,4,4,7,1,1,4,7
n504,1,3,1,1,9,0,7,5,0,10,10,6,0,0,0,0,6,3,9,9,4,2,2,9,0,1,6,8,3,9,0,5,9,6,2,9,6,10,7,10,7,3,0,0,4,3,1,1,4,7
n503,1,3,1,1,9,6,7,5,1,10,10,0,10,0,0,0,6,3,9,9,4,2,2,9,0,1,6,8,3,9,0,5,9,6,2,9,6,10,7,10,7,3,0,0,4,0,1,1,4,7
n508,2,3,1,1,9,0,7,5,2,10,10,0,0,9,0,0,6,5,9,9,4,2,5,9,0,1,6,0,4,9,0,5,9,6,2,9,6,10,7,10,7,3,0,2,4,0,1,1,4,7
n507,2,3,1,1,9,0,7,5,2,10,10,5,0,9,3,3,6,5,9,9,4,2,5,9,0,1,6,0,4,9,0,5,9,6,2,9,6,10,7,10,7,3,0,2,4,0,1,1,4,7
n510,2,3,1,1,9,0,7,5,2,10,10,0,0,3,0,3,6,5,9,9,4,2,5,9,0,1,6,8,4,9,0,5,9,6,2,9,6,10,7,10,7,3,0,0,4,0,1,1,0,7
n509,2,3,1,1,9,0,7,5,2,10,10,0,0,3,0,6,6,5,9,9,4,2,5,9,0,1,6,8,4,9,0,5,9,6,2,9,6,10,7,10,7,3,0,0,4,0,1,1,1,7
