cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n127,1,10,0,9,8,1,9,5,6,5,5,7,2,9,3,7,9,4,3,8,3,4,0,6,0,4,3,7,6,5,6,8,7,1,8,2,9,10,5,5,5,6,4,0,6,6,6,4,5,1,10,8,5,2,4,2,2,6,0,10,9,1,6,5,8,10,7,10,6,7,1,1,8,0,4,4,0,1,10,10,6,10,4,1,2,1,6,5,0,1
n130,1,10,0,9,8,1,9,5,6,5,5,7,2,9,3,0,9,4,3,8,3,4,0,6,0,4,3,7,6,5,6,8,7,1,8,2,9,10,5,5,5,6,4,0,6,6,6,4,5,1,10,8,5,0,4,2,2,6,0,10,9,1,6,5,8,10,7,10,6,5,3,1,0,8,4,4,5,1,10,10,6,10,4,1,2,1,6,5,0,1
n129,1,10,0,9,8,1,9,5,6,5,5,7,2,9,3,0,9,4,3,8,3,4,0,6,0,4,3,7,6,5,6,8,7,1,8,2,9,10,5,5,5,6,4,0,6,6,6,4,5,1,10,8,5,0,4,2,2,6,0,10,9,1,6,5,8,10,7,10,6,5,0,1,0,0,4,4,0,1,10,10,6,10,4,1,2,1,6,5,0,1
n142,6,6,3,8,2,4,6,5,4,5,2,0,7,9,8,1,9,4,3,8,3,4,1,5,10,7,3,0,6,10,6,10,5,1,8,0,9,9,6,7,5,6,3,10,4,6,6,4,5,8,10,8,5,1,4,2,2,6,3,0,2,0,1,5,8,10,3,4,7,0,9,5,0,0,4,4,7,8,6,10,1,10,4,1,2,0,6,0,3,1
n141,6,6,3,8,2,4,6,5,4,5,2,3,7,9,8,1,9,4,3,8,3,4,0,5,10,7,3,0,6,10,6,10,5,1,8,0,9,9,6,7,5,6,3,10,4,6,6,4,5,8,10,8,5,1,4,2,2,6,3,0,2,9,0,5,8,10,3,4,7,4,9,5,9,0,4,4,7,8,6,10,1,10,4,1,2,0,6,0,3,1
n144,6,6,3,0,2,4,6,5,4,5,2,7,7,9,8,1,9,4,3,8,3,4,2,5,10,7,3,0,6,10,6,10,5,1,8,0,9,0,6,7,5,6,3,10,4,6,6,4,5,8,10,8,5,0,4,2,2,6,0,0,2,0,0,5,8,10,3,4,7,4,9,5,0,6,4,4,2,8,6,10,1,10,4,1,2,10,6,0,3,1
n143,6,6,3,0,2,4,6,5,4,5,2,7,7,9,8,1,9,4,3,8,3,4,0,5,10,7,3,0,6,10,6,10,5,1,8,7,9,7,6,7,5,6,3,10,4,6,6,4,5,8,10,8,5,0,4,2,2,6,8,0,2,3,0,5,8,10,3,4,7,4,9,5,0,6,4,4,2,8,6,10,1,10,4,1,2,10,6,4,3,1
n148,6,6,0,0,2,4,1,5,4,5,2,0,7,9,8,1,9,4,3,8,3,4,8,5,10,7,3,0,6,10,6,10,5,1,8,0,0,6,0,7,5,6,3,10,4,6,6,4,5,8,10,8,5,0,4,2,2,6,7,0,2,0,8,5,8,10,3,4,7,6,9,0,9,5,4,4,3,8,6,10,1,10,4,1,2,9,6,0,3,1
n147,6,6,0,0,2,4,1,5,4,5,2,0,7,9,8,1,9,4,3,8,3,4,8,5,10,7,3,0,6,10,6,10,5,1,8,0,0,6,0,7,5,6,3,10,4,6,6,4,5,8,10,8,5,0,4,2,2,6,7,0,2,0,8,5,8,10,3,4,7,0,9,0,0,5,4,4,3,8,6,10,1,10,4,1,2,9,6,0,3,1
n150,6,6,8,9,2,4,0,5,4,5,2,1,7,9,8,1,9,4,3,8,3,4,8,5,10,7,3,5,6,10,6,10,5,1,8,6,0,10,0,7,5,6,3,10,4,6,6,4,5,8,10,8,5,0,4,2,2,6,7,0,0,7,0,5,8,10,3,4,7,9,9,0,2,0,4,4,9,8,6,10,1,10,4,1,2,9,6,0,3,1
n149,6,6,7,9,2,4,4,5,4,5,2,9,7,9,8,1,9,4,3,8,3,4,8,5,10,7,3,5,6,10,6,10,5,1,8,6,0,0,0,7,5,6,3,10,4,6,6,4,5,8,10,8,5,0,4,2,2,6,7,10,0,0,0,5,8,10,3,4,7,0,9,0,2,1,4,4,9,8,6,10,1,10,4,1,2,9,6,6,3,1
n156,6,6,2,6,2,4,10,5,4,5,0,4,0,9,0,1,9,6,3,8,3,4,0,5,10,0,3,10,6,10,6,10,5,1,8,7,3,4,5,7,5,6,3,10,0,6,6,4,5,8,10,8,5,0,4,2,2,6,8,0,9,5,2,5,8,10,3,4,7,4,9,2,3,6,4,3,3,8,6,10,1,10,4,1,2,0,6,0,3,1
n155,6,6,2,6,2,4,10,5,4,5,0,4,0,9,0,1,9,0,3,8,3,4,0,5,10,0,3,10,6,10,6,10,5,1,8,7,3,4,5,7,5,6,3,10,0,6,6,4,5,8,10,8,5,0,4,2,2,6,8,0,9,0,2,5,8,10,3,4,7,4,9,2,3,6,4,0,3,8,6,10,1,10,4,1,2,0,6,0,3,1
n158,6,6,2,6,2,4,10,5,4,5,0,4,0,9,0,1,9,0,3,8,3,4,0,5,10,0,3,9,6,10,6,10,5,1,8,7,3,4,0,7,5,6,3,10,0,6,6,4,5,8,10,8,5,0,4,2,2,6,8,7,4,3,2,5,8,10,3,4,7,4,9,2,3,6,4,0,9,8,6,10,1,10,4,1,2,2,6,0,3,1
n157,6,6,2,6,2,4,10,5,4,5,0,4,5,9,0,1,9,0,3,8,3,4,0,5,10,0,3,0,6,10,6,10,5,1,8,7,3,4,0,7,5,6,3,10,6,6,6,4,5,8,10,8,5,0,4,2,2,6,8,7,0,0,2,5,8,10,3,4,7,4,9,2,3,6,4,0,9,8,6,10,1,10,4,1,2,2,6,0,3,1
n162,6,6,6,2,2,4,10,5,4,5,0,4,3,9,9,1,9,10,3,8,3,4,3,5,10,0,3,0,6,10,6,10,5,1,8,7,0,4,5,7,5,6,3,10,0,6,6,4,5,8,10,8,5,5,4,2,2,6,0,6,0,0,2,5,8,10,3,4,7,4,9,2,3,6,4,0,0,8,6,10,1,10,4,1,2,0,6,0,3,1
n161,6,6,6,0,2,4,0,5,4,5,6,4,3,9,9,1,9,10,3,8,3,4,3,5,10,0,3,0,6,10,6,10,5,1,8,7,0,4,0,7,5,6,3,10,0,6,6,4,5,8,10,8,5,5,4,2,2,6,0,0,0,0,2,5,8,10,3,4,7,4,9,2,3,6,4,0,0,8,6,10,1,10,4,1,2,0,6,0,3,1
n164,6,6,6,2,2,4,0,5,4,5,7,4,3,9,0,1,9,10,3,8,3,4,0,5,10,6,3,0,6,10,6,10,5,1,8,7,0,4,3,7,5,6,3,10,0,6,6,4,5,8,10,8,5,5,4,2,2,6,0,9,3,1,2,5,8,10,3,4,7,4,9,2,3,6,4,0,0,8,6,10,1,10,4,1,2,10,6,7,3,1
n163,6,6,6,0,2,4,0,5,4,5,7,4,3,9,0,1,9,10,3,8,3,4,0,5,10,6,3,0,6,10,6,10,5,1,8,7,3,4,3,7,5,6,3,10,0,6,6,4,5,8,10,8,5,5,4,2,2,6,0,4,3,1,2,5,8,10,3,4,7,4,9,2,3,6,4,0,0,8,6,10,1,10,4,1,2,10,6,7,3,1
n172,6,6,1,3,2,4,0,5,0,5,10,0,0,9,7,1,9,0,3,8,3,4,5,5,6,0,3,0,6,1,6,10,5,1,8,0,0,1,2,9,5,6,3,10,5,6,6,4,5,8,10,8,5,0,4,2,2,6,10,0,4,0,4,5,8,10,3,4,7,7,9,0,9,0,4,0,1,0,7,10,1,10,4,1,2,0,6,4,3,1
n171,6,6,1,3,2,4,0,5,0,5,10,5,0,9,7,1,9,0,3,8,3,4,5,5,9,0,3,0,6,1,6,10,5,1,8,0,0,8,2,9,5,6,3,10,5,6,6,4,5,8,10,8,5,0,4,2,2,6,10,0,4,6,4,5,8,10,3,4,7,7,9,0,9,8,4,0,1,1,7,10,1,10,4,1,2,4,6,4,3,1
n174,6,6,1,3,2,4,0,5,7,5,10,0,0,9,7,1,9,0,3,8,3,4,5,5,0,0,3,0,6,1,6,10,5,1,8,0,0,0,2,9,5,6,3,10,5,6,6,4,5,8,10,8,5,6,4,2,2,6,10,0,0,0,4,5,8,10,3,4,7,7,9,3,9,4,4,0,1,0,7,10,1,10,4,1,2,2,6,4,3,1
n173,6,6,1,3,2,4,0,5,9,5,10,0,0,9,7,1,9,0,3,8,3,4,5,5,10,0,3,0,6,1,6,10,5,1,8,6,0,0,2,9,5,6,3,10,5,6,6,4,5,8,10,8,5,6,4,2,2,6,10,0,0,0,4,5,8,10,3,4,7,7,9,3,9,4,4,0,1,10,7,10,1,10,4,1,2,4,6,4,3,1
n178,6,6,1,3,2,4,0,5,0,5,0,0,0,9,7,1,9,2,3,8,3,4,5,5,9,9,3,10,6,1,6,10,5,1,8,7,0,5,2,9,5,6,3,10,5,6,6,4,5,8,10,8,5,0,4,2,2,6,0,0,1,9,4,5,8,10,3,4,7,7,9,0,2,4,4,6,1,0,7,10,1,10,4,1,2,1,6,4,3,1
n177,6,6,1,3,2,4,0,5,0,5,0,0,0,9,7,1,9,0,3,8,3,4,5,5,9,9,3,10,6,1,6,10,5,1,8,0,8,1,2,9,5,6,3,10,5,6,6,4,5,8,10,8,5,2,4,2,2,6,0,0,1,9,4,5,8,10,3,4,7,7,9,0,2,4,4,6,1,0,7,10,1,10,4,1,2,3,6,4,3,1
n180,6,6,1,3,2,4,0,5,0,5,0,10,5,9,7,1,9,0,3,8,3,4,5,5,9,0,3,10,6,1,6,10,5,1,8,0,0,2,2,9,5,6,3,10,5,6,6,4,5,8,10,8,5,0,4,2,2,6,0,0,6,6,4,5,8,10,3,4,7,7,9,0,0,0,4,0,1,0,7,10,1,10,4,1,2,5,6,4,3,1
n179,6,6,1,3,2,4,0,5,0,5,0,0,10,9,7,1,9,0,3,8,3,4,5,5,9,0,3,10,6,1,6,10,5,1,8,0,0,2,2,9,5,6,3,10,5,6,6,4,5,8,10,8,5,0,4,2,2,6,0,0,6,6,4,5,8,10,3,4,7,7,9,0,0,0,4,3,1,0,7,10,1,10,4,1,2,5,6,4,3,1
n186,6,6,0,3,2,4,3,5,10,5,9,8,0,9,10,1,9,0,3,8,3,4,5,5,0,1,3,0,6,1,6,10,5,1,8,0,0,0,2,9,5,6,3,10,0,6,6,4,5,8,10,8,5,9,4,2,2,6,0,0,6,0,1,5,8,10,3,4,7,7,9,4,4,0,4,7,1,0,0,10,1,10,4,1,2,0,6,3,3,1
n185,6,6,1,3,2,4,3,5,10,5,9,0,6,9,10,1,9,0,3,8,3,4,5,5,0,1,3,0,6,1,6,10,5,1,8,0,0,0,2,9,5,6,3,10,0,6,6,4,5,8,10,8,5,9,4,2,2,6,0,0,6,0,1,5,8,10,3,4,7,7,9,4,4,0,4,7,1,0,0,10,1,10,4,1,2,8,6,3,3,1
n188,6,6,0,3,2,4,3,5,10,5,9,0,0,9,10,1,9,8,3,8,3,4,5,5,0,1,3,0,6,1,6,10,5,1,8,0,3,8,2,9,5,6,3,10,0,6,6,4,5,8,10,8,5,0,4,2,2,6,0,0,0,2,1,5,8,10,3,4,7,7,9,0,4,4,4,7,1,0,0,10,1,10,4,1,2,0,6,3,3,1
n187,6,6,5,3,2,4,3,5,10,5,9,0,0,9,10,1,9,8,3,8,3,4,5,5,0,1,3,0,6,1,6,10,5,1,8,0,3,8,2,9,5,6,3,10,0,6,6,4,5,8,10,8,5,0,4,2,2,6,0,2,4,10,1,5,8,10,3,4,7,7,9,0,4,0,4,7,1,0,0,10,1,10,4,1,2,0,6,3,3,1
n192,6,6,0,3,2,4,3,5,10,5,0,0,0,9,10,1,9,0,3,8,3,4,5,5,0,0,3,0,6,1,6,10,5,1,8,0,0,0,2,9,5,6,3,10,0,6,6,4,5,8,10,8,5,9,4,2,2,6,2,0,0,0,1,5,8,10,3,4,7,7,9,0,4,0,4,0,1,0,0,10,1,10,4,1,2,9,6,3,3,1
n191,6,6,0,3,2,4,3,5,10,5,0,3,0,9,10,1,9,0,3,8,3,4,5,5,4,10,3,0,6,1,6,10,5,1,8,0,0,5,2,9,5,6,3,10,0,6,6,4,5,8,10,8,5,9,4,2,2,6,2,0,0,0,1,5,8,10,3,4,7,7,9,0,4,2,4,0,1,2,0,10,1,10,4,1,2,0,6,3,3,1
n194,6,6,0,3,2,4,3,5,10,5,3,3,0,9,10,1,9,1,3,8,3,4,5,5,0,0,3,0,6,1,6,10,5,1,8,0,0,4,2,9,5,6,3,10,0,6,6,4,5,8,10,8,5,9,4,2,2,6,2,10,0,0,1,5,8,10,3,4,7,7,9,3,4,0,4,0,1,0,10,10,1,10,4,1,2,0,6,3,3,1
n193,6,6,0,3,2,4,3,5,10,5,9,3,0,9,10,1,9,1,3,8,3,4,5,5,0,1,3,5,6,1,6,10,5,1,8,0,0,3,2,9,5,6,3,10,0,6,6,4,5,8,10,8,5,9,4,2,2,6,2,10,0,0,1,5,8,10,3,4,7,7,9,0,4,8,4,0,1,0,10,10,1,10,4,1,2,0,6,3,3,1
n204,0,6,4,9,5,0,0,5,10,5,0,1,0,7,10,1,9,10,3,8,3,4,0,5,3,10,3,3,6,0,6,10,0,1,8,5,1,0,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,4,4,2,2,6,1,10,5,9,1,5,8,10,0,7,7,0,0,6,2,4,4,0,8,0,10,10,1,10,4,1,2,0,6,7,1,1
n203,0,6,4,9,5,0,10,5,10,5,0,1,0,7,10,1,9,10,3,8,3,4,0,5,3,10,3,3,6,10,6,10,0,1,8,5,1,0,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,4,4,2,2,6,1,10,5,0,0,5,8,10,0,7,7,0,1,6,0,4,4,0,8,0,10,10,1,10,4,1,2,10,6,7,1,1
n206,0,6,4,9,5,0,0,5,10,5,10,1,0,7,10,1,9,0,3,8,3,4,3,5,3,10,3,3,6,1,6,10,0,1,8,5,1,5,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,4,4,2,2,6,1,10,5,0,5,5,8,10,3,7,7,0,0,6,0,4,4,0,8,0,10,10,1,10,4,1,2,0,6,7,1,1
n205,0,6,4,9,5,0,0,5,10,5,10,1,0,7,10,1,9,0,3,8,3,4,0,5,3,10,3,3,6,1,6,10,0,1,8,5,1,5,6,1,5,6,3,10,6,6,6,4,5,2,10,8,5,4,4,2,2,6,1,10,5,5,5,5,8,10,2,7,7,0,0,6,0,4,4,0,8,0,10,10,1,10,4,1,2,0,6,7,1,1
n210,0,6,0,9,5,10,0,5,10,5,0,0,7,10,10,1,9,4,3,8,3,4,0,5,3,10,3,3,6,5,6,10,0,1,8,5,3,2,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,0,4,2,0,6,1,10,5,1,0,5,8,10,0,7,0,2,8,0,0,4,4,0,8,0,10,10,1,10,4,1,2,0,6,7,1,1
n209,2,6,0,9,5,10,0,5,10,5,0,0,7,10,10,1,9,0,3,8,3,4,3,5,3,10,3,3,6,5,6,10,0,1,8,5,0,2,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,0,4,2,9,6,1,10,5,1,0,5,8,10,0,7,2,2,8,0,0,4,4,0,8,0,10,10,1,10,4,1,2,0,6,7,1,1
n212,0,6,4,9,5,10,0,5,10,5,0,1,0,10,10,1,9,5,3,8,3,4,0,5,3,10,3,3,6,5,6,10,5,1,8,5,5,2,6,1,5,6,3,10,6,6,6,4,5,8,10,8,5,0,4,2,0,6,1,10,5,1,0,5,8,10,0,7,0,0,0,6,0,4,4,9,8,9,10,10,1,10,4,1,2,3,6,7,1,1
n211,9,6,0,9,5,10,0,5,10,5,0,0,0,10,10,1,9,5,3,8,3,4,0,5,3,10,3,3,6,5,6,10,0,1,8,5,5,2,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,0,4,2,0,6,1,10,5,1,0,5,8,10,0,7,0,1,4,0,0,4,4,9,8,9,10,10,1,10,4,1,2,0,6,7,1,1
n218,2,6,0,9,5,3,0,5,0,5,0,1,5,4,10,1,9,4,3,8,3,4,0,5,3,0,3,3,6,1,6,10,8,1,8,5,7,0,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,5,4,2,5,6,1,0,5,2,6,5,8,10,6,7,0,0,0,4,0,4,4,0,0,0,9,10,1,10,4,1,2,0,6,7,0,1
n217,2,6,0,9,5,3,0,5,1,5,6,1,5,4,10,1,9,4,3,8,3,4,0,5,3,0,3,3,6,1,6,10,8,1,8,5,7,0,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,5,4,2,5,6,1,0,5,2,6,5,8,10,6,7,0,0,0,4,0,4,4,0,0,0,9,10,1,10,4,1,2,0,6,7,0,1
n220,2,6,0,9,5,0,0,5,0,5,0,1,0,4,10,1,9,0,3,8,3,4,3,5,3,0,3,3,6,1,6,10,8,1,8,5,7,0,6,1,5,6,3,10,6,6,6,4,5,4,10,8,5,0,4,2,5,6,1,0,5,2,6,5,8,10,6,7,0,0,0,4,2,4,4,1,8,7,9,10,1,10,4,1,2,9,6,7,3,1
n219,2,6,0,9,5,0,0,5,0,5,1,1,0,4,10,1,9,6,3,8,3,4,10,5,3,0,3,3,6,1,6,10,8,1,8,5,7,0,6,1,5,6,3,10,6,6,6,4,5,4,10,8,5,0,4,2,5,6,1,0,5,2,6,5,8,10,6,7,0,0,0,4,9,4,4,1,8,0,9,10,1,10,4,1,2,9,6,7,4,1
n224,2,6,0,9,5,0,1,5,0,5,8,1,9,4,10,1,9,9,3,8,3,4,0,5,3,8,3,3,6,1,6,10,0,1,8,5,0,5,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,10,4,2,7,6,1,10,5,2,3,5,8,10,5,7,0,5,5,0,5,4,4,0,5,9,9,10,1,10,4,1,2,0,6,7,2,1
n223,2,6,0,9,5,0,10,5,0,5,0,1,9,4,10,1,9,9,3,8,3,4,0,5,3,8,3,3,6,1,6,10,0,1,8,5,0,5,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,7,4,2,0,6,1,10,5,2,3,5,8,10,5,7,0,5,5,0,5,4,4,0,5,9,9,10,1,10,4,1,2,0,6,7,2,1
n226,2,6,0,9,5,3,7,5,0,5,0,1,0,4,10,1,9,9,3,8,3,4,2,5,3,8,3,3,6,1,6,10,9,1,8,5,0,0,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,9,4,2,6,6,1,10,5,2,3,5,8,10,7,7,0,0,4,0,0,4,4,0,5,9,9,10,1,10,4,1,2,0,6,7,0,1
n225,2,6,0,9,5,3,7,5,3,5,0,1,0,4,10,1,9,9,3,8,3,4,0,5,3,8,3,3,6,1,6,10,0,1,8,5,0,0,6,1,5,6,3,10,6,6,6,4,5,0,10,8,5,0,4,2,0,6,1,10,5,2,3,5,8,10,7,7,3,0,0,0,0,4,4,0,5,9,9,10,1,10,4,1,2,0,6,7,0,1
n234,0,6,0,9,5,0,2,5,2,5,9,0,0,9,10,1,9,0,3,8,3,4,0,5,3,4,3,3,6,0,6,10,5,1,8,7,6,1,6,0,5,6,3,10,6,6,6,4,5,3,10,8,5,8,4,2,9,6,1,0,0,8,2,5,8,10,3,7,5,4,0,0,8,3,4,4,9,1,5,10,1,10,4,1,2,0,6,7,0,1
n233,1,6,0,9,5,0,0,5,2,5,9,0,0,9,10,1,9,0,3,8,3,4,0,5,3,4,3,3,6,0,6,10,0,1,8,7,6,1,6,4,5,6,3,10,6,6,6,4,5,3,10,8,5,0,4,2,9,6,1,0,8,8,0,5,8,10,3,7,0,3,0,0,8,3,4,4,9,1,5,10,1,10,4,1,2,0,6,7,0,1
n236,0,6,0,9,5,0,0,5,2,5,9,0,0,9,10,1,9,0,3,8,3,4,0,5,3,4,3,3,6,3,6,10,1,1,8,0,6,1,6,5,5,6,3,10,6,6,6,4,5,3,10,8,5,0,4,2,9,6,1,7,6,8,0,5,8,10,3,7,0,0,0,0,8,3,4,4,9,1,0,10,1,10,4,1,2,0,6,7,0,1
n235,0,6,0,9,5,0,0,5,2,5,9,0,0,9,10,1,9,0,3,8,3,4,0,5,3,4,3,3,6,3,6,10,6,1,8,0,6,1,6,5,5,6,3,10,6,6,6,4,5,3,10,8,5,0,4,2,9,6,1,7,0,8,0,5,8,10,3,7,0,0,10,0,8,3,4,4,9,1,0,10,1,10,4,1,2,0,6,7,0,1
n240,0,6,0,9,5,7,2,5,9,5,9,0,0,9,10,1,9,0,3,8,3,4,3,5,3,4,3,3,6,1,6,10,6,1,8,0,10,1,6,0,5,6,3,10,6,6,6,4,5,3,10,8,5,0,4,2,9,6,1,0,10,0,4,5,8,10,3,7,0,1,0,0,8,9,4,4,9,1,0,10,1,10,4,1,2,0,6,7,0,1
n239,3,6,6,9,5,7,0,5,9,5,9,0,0,9,10,1,9,9,3,8,3,4,3,5,3,4,3,3,6,1,6,10,0,1,8,0,10,1,6,0,5,6,3,10,6,6,6,4,5,3,10,8,5,0,4,2,9,6,1,0,10,0,0,5,8,10,3,7,0,0,0,5,8,5,4,4,9,1,0,10,1,10,4,1,2,0,6,7,0,1
n242,3,6,0,9,5,0,0,5,0,5,9,0,7,9,10,1,9,0,3,8,3,4,3,5,3,4,3,3,6,0,6,10,0,1,8,0,10,1,6,10,5,6,3,10,6,6,6,4,5,3,10,8,5,0,4,2,9,6,1,4,8,0,7,5,8,10,3,7,0,0,0,0,8,0,4,4,9,1,0,10,1,10,4,1,2,8,6,7,2,1
n241,3,6,0,9,5,0,0,5,0,5,9,1,0,9,10,1,9,0,3,8,3,4,3,5,3,4,3,3,6,0,6,10,0,1,8,0,10,1,6,10,5,6,3,10,6,6,6,4,5,3,10,8,5,3,4,2,9,6,1,4,0,0,0,5,8,10,3,7,3,0,0,0,8,0,4,4,9,1,0,10,1,10,4,1,2,0,6,7,2,1
n248,0,6,5,9,5,3,0,5,4,5,4,6,0,9,10,1,9,0,3,8,3,4,3,5,3,0,3,3,6,9,6,10,0,1,8,0,5,1,6,7,5,6,3,10,6,6,6,4,5,3,10,8,5,9,4,2,10,6,1,8,0,4,0,5,8,10,9,7,7,3,1,0,0,0,4,4,9,1,0,10,1,10,4,1,2,0,6,7,0,1
n247,0,6,5,9,5,0,0,5,4,5,4,6,0,9,10,1,9,0,3,8,3,4,3,5,3,0,3,3,6,0,6,10,7,1,8,0,5,1,6,0,5,6,3,10,6,6,6,4,5,3,10,8,5,9,4,2,10,6,1,8,1,0,0,5,8,10,9,7,7,3,1,0,0,9,4,4,9,1,6,10,1,10,4,1,2,0,6,7,0,1
n250,0,6,5,9,5,5,7,5,4,5,4,6,6,9,10,1,9,0,3,8,3,4,0,5,3,6,3,3,6,0,6,10,9,1,8,2,5,1,6,0,5,6,3,10,6,6,6,4,5,3,10,8,5,9,4,2,10,6,1,8,0,10,3,5,8,10,9,7,7,0,1,0,0,0,4,4,9,1,0,10,1,10,4,1,2,0,6,7,0,1
n249,9,6,5,9,5,5,0,5,4,5,4,6,6,9,10,1,9,3,3,8,3,4,0,5,3,0,3,3,6,4,6,10,0,1,8,0,5,1,6,0,5,6,3,10,6,6,6,4,5,3,10,8,5,9,4,2,10,6,1,8,0,10,3,5,8,10,9,7,7,0,1,0,8,0,4,4,9,1,0,10,1,10,4,1,2,0,6,7,0,1
n254,0,6,7,9,5,0,1,5,0,5,0,6,8,9,10,1,9,0,3,8,3,4,0,5,3,0,3,3,6,8,6,10,4,1,8,3,5,1,6,0,5,6,3,10,6,6,6,4,5,3,10,8,5,0,4,2,10,6,1,4,5,0,0,5,8,10,0,7,7,9,0,0,0,0,4,4,9,1,0,10,1,10,4,1,2,0,6,7,6,1
n253,0,6,7,9,5,0,0,5,0,5,0,6,8,9,10,1,9,0,3,8,3,4,0,5,3,0,3,3,6,0,6,10,4,1,8,3,5,1,6,0,5,6,3,10,6,6,6,4,5,3,10,8,5,0,4,2,10,6,1,4,5,5,0,5,8,10,0,7,7,9,0,0,0,0,4,4,9,1,0,10,1,10,4,1,2,0,6,7,0,1
n256,0,6,0,9,5,0,0,5,10,5,7,6,0,9,10,1,9,0,3,8,3,4,3,5,3,6,3,3,6,8,6,10,4,1,8,7,5,1,6,0,5,6,3,10,6,6,6,4,5,3,10,8,5,0,4,2,10,6,1,4,5,1,0,5,8,10,0,7,7,9,0,4,0,0,4,4,9,1,7,10,1,10,4,1,2,9,6,7,3,1
n255,0,6,0,9,5,4,0,5,10,5,7,6,2,9,10,1,9,0,3,8,3,4,0,5,3,6,3,3,6,8,6,10,4,1,8,0,5,1,6,0,5,6,3,10,6,6,6,4,5,3,10,8,5,0,4,2,10,6,1,4,5,0,7,5,8,10,10,7,7,9,0,4,0,0,4,4,9,1,10,10,1,10,4,1,2,9,6,7,3,1
n270,3,2,6,5,7,0,0,9,1,5,3,6,7,7,0,9,6,0,3,1,9,5,7,3,4,1,3,0,9,5,6,0,8,1,4,1,6,8,7,5,5,6,0,2,3,6,6,0,5,3,10,8,8,0,4,10,6,4,6,1,9,8,1,5,10,10,10,2,8,10,0,0,6,0,9,2,0,8,4,1,1,10,4,7,0,4,1,6,6,0
n269,3,2,6,5,7,0,0,9,1,5,3,6,7,7,0,9,6,0,3,1,9,5,7,3,4,1,3,0,9,5,6,10,8,1,4,1,6,8,7,5,5,6,0,2,3,6,6,7,5,3,10,8,8,0,4,10,6,4,6,1,9,8,1,5,10,10,10,2,8,10,0,0,6,0,9,2,0,8,4,1,1,10,4,7,0,4,1,6,6,10
n272,3,2,6,5,7,0,0,9,1,5,3,6,7,7,0,9,1,10,3,1,9,5,7,3,4,1,3,10,9,5,6,0,8,1,0,1,6,8,7,5,5,6,0,2,3,6,6,0,5,3,10,8,8,0,4,0,6,4,6,1,9,8,1,5,10,10,10,2,8,10,0,0,6,0,9,2,1,8,4,1,1,10,4,7,0,4,0,6,6,0
n271,3,2,6,5,7,0,0,9,1,5,3,6,7,7,0,9,1,0,3,1,9,5,7,3,4,1,3,0,9,5,6,0,8,1,0,1,6,8,7,5,5,6,0,2,3,6,6,0,5,3,10,8,8,0,4,0,6,4,6,1,9,8,1,5,10,10,10,2,8,10,0,0,6,0,9,2,1,8,4,1,1,10,4,7,0,4,0,6,6,0
n276,3,2,6,5,7,10,0,9,1,5,3,6,7,7,0,9,0,0,3,1,9,5,0,3,4,1,3,0,9,5,6,0,8,1,0,1,0,8,7,5,5,6,0,0,3,6,6,0,5,3,10,8,8,0,4,0,6,4,6,1,0,8,1,5,10,10,10,2,8,10,0,0,6,1,9,2,0,8,4,1,3,10,4,7,0,4,5,6,6,9
n275,3,2,6,5,7,10,0,9,1,5,3,6,7,7,0,9,0,0,3,1,9,5,0,3,4,1,3,0,9,5,6,8,8,1,0,1,0,8,7,5,5,6,0,9,3,6,6,0,5,3,10,8,8,0,4,0,6,4,6,1,0,8,1,5,10,10,10,2,8,10,0,0,6,1,9,2,10,8,4,1,0,10,4,7,10,4,5,6,6,9
n278,3,2,6,5,7,10,0,9,1,5,3,6,7,7,10,9,0,0,3,1,9,5,8,3,4,1,3,0,9,5,6,4,8,1,0,1,0,8,7,5,5,6,0,0,3,6,6,3,5,3,10,8,8,0,4,0,6,4,6,1,0,8,1,5,10,10,10,2,8,10,8,0,6,2,9,2,10,8,4,1,0,10,4,7,6,4,5,6,6,0
n277,3,2,6,5,7,10,3,9,1,5,3,6,7,7,10,9,5,7,3,1,9,5,8,3,4,1,3,0,9,5,6,4,8,1,0,1,0,8,7,5,5,6,0,0,3,6,6,3,5,3,10,8,8,0,4,0,6,4,6,1,0,8,1,5,10,10,10,2,8,10,0,0,6,2,9,2,10,8,4,1,0,10,4,7,6,4,5,6,6,0
